Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Nardelli G., Broumels M.","55348173100;57195473203;","MANAGING INNOVATION PROCESSES THROUGH VALUE CO-CREATION: A PROCESS CASE from BUSINESS-TO-BUSINESS SERVICE PRACTISE",2018,"International Journal of Innovation Management","22","3","1850030","","",,14,"10.1142/S1363919618500305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028360966&doi=10.1142%2fS1363919618500305&partnerID=40&md5=d2466fdad1d53f4baff4eff800b5e210","Department of Management Engineering, Technical University of Denmark (DTU), Kgs. Lyngby, Denmark; Department of Business and Social Sciences, Salzburg University of Applied Sciences, Salzburg, Austria","Nardelli, G., Department of Management Engineering, Technical University of Denmark (DTU), Kgs. Lyngby, Denmark; Broumels, M., Department of Business and Social Sciences, Salzburg University of Applied Sciences, Salzburg, Austria","Value co-creation is a specific type of collaboration that is considered to be an innovative and interactive process between end users and organizations; it aims to increase the value of a product or service. This study investigates how a network of stakeholders collaborating to manage innovation openly co-creates value over time; it contributes to the existing literature on value co-creation by taking the perspective of the network as a whole. The study follows a case in which value co-creation unfolds over time across a network of stakeholders within the business-to-business facility service context. The in-depth longitudinal investigation of a network composed of a corporate customer and its external facility service providers revealed that a network of stakeholders co-creates value over time by (i) offering an adaptable structure for the network to organize innovation activities and establish support routines, (ii) facilitating interactions to support stakeholder relation development and (iii) allowing participants to achieve self-empowerment. Therefore, stakeholder value co-creation entails the combination of single value co-creation activities and overarching network progressions that allow for learning and inter-organizational trust among stakeholders. © 2018 World Scientific Publishing Europe Ltd.","facility services; interaction; process studies; Stakeholder value co-creation",,Article,"Final","",Scopus,2-s2.0-85028360966
"Asadi A., Rahbar N., Rezvani M.J., Asadi F.","56417427100;36638307300;37066514600;57031657400;","Fake/Bogus Conferences: Their Features and Some Subtle Ways to Differentiate Them from Real Ones",2018,"Science and Engineering Ethics","24","2",,"779","784",,11,"10.1007/s11948-017-9906-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017193574&doi=10.1007%2fs11948-017-9906-2&partnerID=40&md5=e086a45f032470474ecaeba632bcb478","Young Researchers and Elite Club, Semnan Branch, Islamic Azad University, P. O. Box 35196-97951, Semnan, Iran; Department of Energy Technology, Aalborg University, Pontoppidanstraede 111, Aalborg, 9220, Denmark; Energy and Sustainable Development Research Center, Semnan Branch, Islamic Azad University, Semnan, Iran; Department of Sport Science, Semnan Branch, Islamic Azad University, P. O. Box 35196-97951, Semnan, Iran","Asadi, A., Young Researchers and Elite Club, Semnan Branch, Islamic Azad University, P. O. Box 35196-97951, Semnan, Iran, Department of Energy Technology, Aalborg University, Pontoppidanstraede 111, Aalborg, 9220, Denmark; Rahbar, N., Young Researchers and Elite Club, Semnan Branch, Islamic Azad University, P. O. Box 35196-97951, Semnan, Iran, Energy and Sustainable Development Research Center, Semnan Branch, Islamic Azad University, Semnan, Iran; Rezvani, M.J., Energy and Sustainable Development Research Center, Semnan Branch, Islamic Azad University, Semnan, Iran; Asadi, F., Department of Sport Science, Semnan Branch, Islamic Azad University, P. O. Box 35196-97951, Semnan, Iran","The main objective of the present paper is to introduce some features of fake/bogus conferences and some viable approaches to differentiate them from the real ones. These fake/bogus conferences introduce themselves as international conferences, which are multidisciplinary and indexed in major scientific digital libraries. Furthermore, most of the fake/bogus conference holders offer publishing the accepted papers in ISI journals and use other techniques in their advertisement e-mails. © 2017, Springer Science+Business Media Dordrecht.","Bogus conference; Conference; Conference features; Fake; Real conferences","deception; e-mail; fraud; human; medical research; organization; prevention and control; publishing; Biomedical Research; Congresses as Topic; Deception; Electronic Mail; Fraud; Humans; Publishing",Article,"Final","",Scopus,2-s2.0-85017193574
"Lever J., Fischer J.","36930850100;36989105400;","Kosher and halal business compliance",2018,"Kosher and Halal Business Compliance",,,,"1","97",,2,"10.4324/9781315159874","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059732770&doi=10.4324%2f9781315159874&partnerID=40&md5=eb1f854ee66cf061241c9cb5f98efe6a","University of Huddersfield Business School, United Kingdom; Department of Social Sciences and Business, Roskilde University, Denmark","Lever, J., University of Huddersfield Business School, United Kingdom; Fischer, J., Department of Social Sciences and Business, Roskilde University, Denmark","Kosher is a Hebrew term meaning 'fit' or 'proper' and halal is an Arabic word that literally means 'permissible' or 'lawful'. Within the last two decades or so, kosher and halal markets have become global in scope and states, manufacturers, restaurants, shops, certifiers and consumers around the world are faced with ever stricter and more complex requirements - most clearly exemplified by Muslim and Jewish groups' call for kosher and halal certification by third party certification bodies. During this period hundreds of kosher and halal certifiers have emerged around the world, and while thousands of manufacturers, restaurants and shops have been certified, the majority have not. Kosher and halal requirements are comparable, but there are also many differences and the book discusses how these similarities and differences affect production, trade and regulation around the world. The authors research demonstrates that there is a need to address kosher and halal markets simultaneously and answers the question ""what characterizes global kosher and halal markets and how can businesses comply with the rising demands and requirements that have emerged?"" This is the only book of its kind and it will appeal to manufacturing companies, restaurants and shops that already are or want to be kosher/halal certified. The book can also be assigned in a variety of upper-level undergraduate courses and graduate seminars in business studies, management and marketing. Moreover, the book will be of interest to readers in the natural sciences (for example, food scientists) and outside academia, that is, to state as well as non-state kosher/halal certification bodies, policy makers, interest groups and consultants. Kosher and Halal Business Compliance is accessible in style, global in scope and based on decades of research. © 2019 John Lever and Johan Fischer. All rights reserved.",,,Book,"Final","",Scopus,2-s2.0-85059732770
"Andersen A.-L., Brunoe T.D., Nielsen K., Bejlegaard M.","56349969100;56067255600;55191521600;57006683500;","Evaluating the investment feasibility and industrial implementation of changeable and reconfigurable manufacturing concepts",2018,"Journal of Manufacturing Technology Management","29","3",,"449","477",,12,"10.1108/JMTM-03-2017-0039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043449927&doi=10.1108%2fJMTM-03-2017-0039&partnerID=40&md5=f8d2df48143daa407ea685cadcf3b7d1","Department of Materials and Production, Aalborg University, Aalborg, Denmark","Andersen, A.-L., Department of Materials and Production, Aalborg University, Aalborg, Denmark; Brunoe, T.D., Department of Materials and Production, Aalborg University, Aalborg, Denmark; Nielsen, K., Department of Materials and Production, Aalborg University, Aalborg, Denmark; Bejlegaard, M., Department of Materials and Production, Aalborg University, Aalborg, Denmark","Purpose: The purpose of this paper is to present a decisions support tool that can be applied in initial stages of design, for evaluating the investment feasibility of changeable and reconfigurable manufacturing design concepts, based on future demand predictions and their uncertainties. A quantitative model is proposed, which evaluates the discounted value of capital and operating costs of changeable manufacturing design concepts, based on essential characteristics regarding their type and extent of changeability. Design/methodology/approach: Quantitative empirical modeling is applied, where model conceptualization, validation, and implementation are central elements, using two Danish manufacturing companies as cases. Findings: The applicability of the model is demonstrated in the two case companies, highlighting differences in type, extent, and level of feasible changeability, as a result of differences in product and production characteristics. Research limitations/implications: Further studies of changeability implementation should be conducted across industrial fields in order to generalize findings. Practical implications: There is currently limited support for the conceptual design phase of changeable and reconfigurable manufacturing, where critical decisions regarding type, extent, and level of changeability must be made, regardless of high degrees of uncertainty about future demand scenarios. Originality/value: This paper expands previous research on design for changeability and reconfigurability, by explicitly considering changeability as a capability that can be enabled in various ways for various purposes in different industrial contexts. The proposed model and the case implementations provide important knowledge on the transition toward changeability in industry. © 2018, Emerald Publishing Limited.","Case studies; Flexible manufacturing systems; Investment analysis; Manufacturing flexibility; Modular production; Production systems","Conceptual design; Economics; Flexible manufacturing systems; Investments; Operating costs; Risk assessment; Case-studies; Investment analysis; Manufacturing flexibility; Modular production; Production system; Industrial research",Article,"Final","",Scopus,2-s2.0-85043449927
"Jones S., Warhuus J.P.","56120798900;56346609500;","“This class is not for you”: An investigation of gendered subject construction in entrepreneurship course descriptions",2018,"Journal of Small Business and Enterprise Development","25","2",,"182","200",,9,"10.1108/JSBED-07-2017-0220","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037996459&doi=10.1108%2fJSBED-07-2017-0220&partnerID=40&md5=1fe56434700eb7f64ae5032463fc242a","Faculty of Business and Law, Manchester Metropolitan University, Manchester, United Kingdom; Department of Management, School of Business and Social Sciences, Aarhus University, Aarhus, Denmark","Jones, S., Faculty of Business and Law, Manchester Metropolitan University, Manchester, United Kingdom; Warhuus, J.P., Department of Management, School of Business and Social Sciences, Aarhus University, Aarhus, Denmark","Purpose: The purpose of this paper is to investigate the social construction of gendered subjects in entrepreneurship education (EEd), through the analysis of course descriptions. For this purpose, the analytical constructs of the Fictive Student and the Fictive Entrepreneur are developed. Design/methodology/approach: Through analysis of 86 course descriptions from 81 universities in 21 countries, this study examines the degree to which course descriptions use gendered language, how such language constructs gendered subjects, and the resultant implications. Findings: This paper finds that course descriptions are predominantly, but not exclusively, masculine in their language. More importantly, the distribution of feminine and masculine language is uneven across course descriptions. Context variables such as regional or national culture differences do not explain this distribution. Instead, the phenomenon is explained by course content/type; whereby practice-based entrepreneurship courses are highly masculine, compared to traditional academic courses, where students learn about entrepreneurship as a social phenomenon. Practical implications: Universities and educators have not taken into account recent research about the real and possible negative consequences of positioning entrepreneurship in a stereotypical, masculinized fashion. This may offer an inexpensive opportunity to improve recruitment and description accuracy. Originality/value: The paper’s contribution is fourfold. First, it contributes to debates on the gendering of entrepreneurship by extending these into EEd. Second, it extends Sarasvathy’s (2004) concern with barriers to, rather than incentives for, entrepreneurship to include EEd. Third, it contributes to the emerging literature on entrepreneurship as practice, by highlighting the masculization of EEd, as it gets closer to practice and the role of language in this. Finally, it highlights the gendered implications of English medium courses. © 2018, Emerald Publishing Limited.","Course description; Course type; Entrepreneurship education; Gender; Higher education",,Article,"Final","",Scopus,2-s2.0-85037996459
"Nüssler E.K., Nüssler E., Eskildsen J.K., Håkonsson D.D., Löfgren M., Mitkidis P.","56374193600;56374193600;6603594829;12786268800;7003939700;55734672700;","The influence of geographical and clinical factors on decisions to use surgical mesh in operations for pelvic organ prolapse",2018,"Total Quality Management and Business Excellence",,,,"1","14",,1,"10.1080/14783363.2018.1452610","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044358421&doi=10.1080%2f14783363.2018.1452610&partnerID=40&md5=6a763e91cc92610220f2ad924761848e","Department of Clinical Science, Obstetrics and Gynecology, Umeå University, Umeå, Sweden; Department of Management, School of Business and Social Sciences, Aarhus University, Aarhus, Denmark, Denmark; Department of Business Development and Technology, School of Business and Social Sciences, Aarhus University, Herning, Denmark, Denmark; Center for Advanced Hindsight, Social Science Research Institute, Duke University, Durham, NC, USA, United States","Nüssler, E.K., Department of Clinical Science, Obstetrics and Gynecology, Umeå University, Umeå, Sweden, Department of Clinical Science, Obstetrics and Gynecology, Umeå University, Umeå, Sweden; Nüssler, E., Department of Clinical Science, Obstetrics and Gynecology, Umeå University, Umeå, Sweden, Department of Clinical Science, Obstetrics and Gynecology, Umeå University, Umeå, Sweden; Eskildsen, J.K., Department of Management, School of Business and Social Sciences, Aarhus University, Aarhus, Denmark, Denmark; Håkonsson, D.D., Department of Management, School of Business and Social Sciences, Aarhus University, Aarhus, Denmark, Denmark, Department of Business Development and Technology, School of Business and Social Sciences, Aarhus University, Herning, Denmark, Denmark; Löfgren, M., Department of Clinical Science, Obstetrics and Gynecology, Umeå University, Umeå, Sweden; Mitkidis, P., Department of Management, School of Business and Social Sciences, Aarhus University, Aarhus, Denmark, Denmark, Center for Advanced Hindsight, Social Science Research Institute, Duke University, Durham, NC, USA, United States","Background: Surgical mesh can reinforce damaged biological structures in operations for genital organ prolapse. The first mesh products were cleared by the U.S. Food and Drug Administration in 2002. In contrast to stringent requirements for the development of pharmaceuticals, there was never a systematic scientific evaluation of mesh products. Purpose: We examined whether Swedish gynecological surgeons have transformed increasing amounts of scientific information into common learning, resulting in a convergent and consistent pattern of mesh use. Methods: Based on data from the Swedish National Quality Register of Gynecological Surgery, registered from 2010 to 2016, we examined changes in decisions to use mesh in a largely uniform group of 2864 recurrence patients operated by 455 surgeons, where surgical mesh was used in 1435 patients (50.1%). By means of logistic regression, we explained decisions to use mesh by clinical risk factors, an FDA warning, year of surgery, type of hospital, and geographical factors. Results: The use of mesh in Sweden varied extensively, by a range from 7% to 93% on county level. These disparities were maintained between the entities over time. Different groups of decision makers had drawn different conclusions from the available information. Geography was the most important parameter in explaining decisions to use mesh. Conclusion: Mounting scientific information has had no measurable impact on decision-making, and has not led to a more consistent decision pattern. Early decisions have led to obvious ‘communities of practice’ at county and region levels. Swedish surgeons, unaltered through 7 years, have made mesh decisions in a clearly biased fashion, highly influenced by geographical factors, and with no measurable change towards national consensus. © 2018 Informa UK Limited, trading as Taylor & Francis Group","decision-making; health care; quality assurance",,Article in Press,"Article in Press","",Scopus,2-s2.0-85044358421
"Woermann N.","55123220500;","Focusing ethnography: theory and recommendations for effectively combining video and ethnographic research",2018,"Journal of Marketing Management","34","5-6",,"459","483",,8,"10.1080/0267257X.2018.1441174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043304403&doi=10.1080%2f0267257X.2018.1441174&partnerID=40&md5=7db112984d0a19773de1c94e33fe4247","Department of Marketing and Management, University of Southern Denmark, Odense, Denmark; Department of Sociology, University of Chicago, Chicago, IL, United States","Woermann, N., Department of Marketing and Management, University of Southern Denmark, Odense, Denmark, Department of Sociology, University of Chicago, Chicago, IL, United States","Building theory with ethnography and filmic research increasingly requires focussing on key practices or settings, instead of painting a broad panorama of a culture. But few authors discuss why and how to focus. This article provides a systematic discussion of the theoretical and methodological underpinnings of focusing ethnographic research by comparing different schools of thought and suggesting a practice theory-based approach. It argues that many research projects are focused but do not reflect on the process of focusing, describes how to identify focal settings or practices, and introduces sequential analysis as a tool for studying them. Analysing videos, documents and language are discussed in turn, and methods for ensuring quality in focused ethnography are suggested. Finally, the article provides recommendations for publishing focused ethnography as text or film. © 2018, © 2018 Westburn Publishers Ltd.","Ethnography; ethnomethodology; filmic research; practice theory; videography",,Article,"Final","",Scopus,2-s2.0-85043304403
"Larsen S.B., Masi D., Feibert D.C., Jacobsen P.","57190839656;54949049400;57151464200;56358709200;","How the reverse supply chain impacts the firm’s financial performance: A manufacturer’s perspective",2018,"International Journal of Physical Distribution and Logistics Management","48","3",,"284","307",,21,"10.1108/IJPDLM-01-2017-0031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043462536&doi=10.1108%2fIJPDLM-01-2017-0031&partnerID=40&md5=950d6c31f3dc52fea3aab37a98d8cfa8","Center for Bachelor of Engineering Studies, Technical University of Denmark, Ballerup, Denmark; Warwick Manufacturing Group, University of Warwick, Coventry, United Kingdom; Department of Management Engineering, Technical University of Denmark, Copenhagen, Denmark","Larsen, S.B., Center for Bachelor of Engineering Studies, Technical University of Denmark, Ballerup, Denmark; Masi, D., Warwick Manufacturing Group, University of Warwick, Coventry, United Kingdom; Feibert, D.C., Department of Management Engineering, Technical University of Denmark, Copenhagen, Denmark; Jacobsen, P., Department of Management Engineering, Technical University of Denmark, Copenhagen, Denmark","Purpose: Although manufacturers have traditionally viewed reverse supply chain (RSC) activities as a costly nuisance, more recent research has found that the RSC can contribute to the firm’s financial performance. The purpose of this paper is to identify how the RSC can contribute to the firm’s financial performance and examine the exogenous contingency factors decisive for the contribution’s size. Because the exogenous factors are outside the control of the firm’s operations and supply chain management, the factors influence the RSC’s financial contribution irrespective of managerial policies and design decisions. Design/methodology/approach: The paper applies a systematic literature review using the sequence of planning the review, searching and screening literature, extracting information from the selected literature, and synthesizing and analyzing findings. In total, 112 papers were included. Findings: The study has identified 15 distinct opportunities for RSC-contribution to the firm’s financial performance. The study has identified 56 contingency factors. These are related to market segmentation, customer behavior, product design, and the firm’s distributor network. The study includes an interrelationship network between factors and the RSC’s contribution. Practical implications: For managers, the paper shows how the RSC can increase the firm’s financial performance and which contingency factors determine whether operating a RSC will be financially viable if implemented. Originality/value: While extant literature includes several reviews about RSC-related managerial policies and design decisions, this paper contains the very first collection of RSC-contribution opportunities available to manufacturers as well as the first review of exogenous contingency factors. © 2018, Emerald Publishing Limited.","Circular economy; Closed-loop supply chain; Product recovery; Reverse logistics; Reverse supply chain; Systematic literature Review",,Review,"Final","",Scopus,2-s2.0-85043462536
"Anderson K., Jensen H.G.","7404580242;7402097589;","How much government assistance do European wine producers receive?",2018,"Handbook of The Economics of Wine","2-2",,,"197","217",,,"10.1142/9834","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052285837&doi=10.1142%2f9834&partnerID=40&md5=b52ab7bbe4af2f1d4b9e680f3ee087dc","School of Economics, University of Adelaide, Adelaide, SA  5005, Australia; Australian National University, Canberra, ACT  0200, Australia; Institute of Food and Resource Economics, University of Copenhagen, Frederiksberg, 1958, Denmark","Anderson, K., School of Economics, University of Adelaide, Adelaide, SA  5005, Australia, Australian National University, Canberra, ACT  0200, Australia; Jensen, H.G., Institute of Food and Resource Economics, University of Copenhagen, Frederiksberg, 1958, Denmark","The European Union's (EU) long-standing financial support for its wine industry has been nontrivial but very difficult to estimate. The Organization for Eco nomic Cooperation and Development's (OECD) generic producer support esti mate methodology has been able to capture some of the supports, but it excludes such measures as subsidized distillation of low-quality wine, grants to promote wine generically, protection via import tariffs, and grubbing-up premiums. Nor does the OECD disaggregate EU supports to individual member countries. This chapter provides a new set of a complete estimates of support to EU wine pro ducers. It also reveals how unevenly those supports are spread across EU member countries. The new estimates suggest that during 2007-2012, annual assistance amounted to approximately 700 euros per hectare of vines or 0.15 euros per liter of wine produced in the EU as measured at the winery gate. That is equivalent to a nominal rate of direct plus indirect producer assistance of approximately 20%. (JEL Classifications: F14, H25, L66, Q18). © 2018 by World Scientific Publishing Europe Ltd.",,,Book Chapter,"Final","",Scopus,2-s2.0-85052285837
"Selmer J.","56234884800;","Is global mobility disappearing?",2018,"Journal of Global Mobility","6","1",,"2","3",,2,"10.1108/JGM-01-2018-0001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044242314&doi=10.1108%2fJGM-01-2018-0001&partnerID=40&md5=a7489a27a48b73ac159f376e698f840f","Department of Business Administration, Aarhus University, Aarhus, Denmark","Selmer, J., Department of Business Administration, Aarhus University, Aarhus, Denmark",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-85044242314
"Bogers M., Lhuillery S.","36117631500;24464287200;","""Open"" product and process innovation: The complementary roles of R&D, manufacturing and marketing in external knowledge sourcing",2018,"World Scientific Reference On Innovation","3",,,"77","110",,2,"10.1142/10209","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052765743&doi=10.1142%2f10209&partnerID=40&md5=a1a13335d1eafd23bd421113fe436db8","Unit for Innovation, Entrepreneurship and Management, Department of Food and Resource Economics, Faculty of Science, University of Copenhagen, Denmark; ICN Business School, 3 place Edouard Branly, Metz Technopole57070, France","Bogers, M., Unit for Innovation, Entrepreneurship and Management, Department of Food and Resource Economics, Faculty of Science, University of Copenhagen, Denmark; Lhuillery, S., ICN Business School, 3 place Edouard Branly, Metz Technopole57070, France","We unpack the black box of open innovation, external knowledge search in particular, by showing how firms use not only R&D but also manufacturing and marketing for external knowledge sourcing for product and process innovation. Our econometric model reveals that the inverted U-shaped relationships found by Laursen and Salter (2006) for external search breadth hold for all functional areas but those for external search depth hold only for R&D-based search aim ing at product innovation. In every case, we find that observed firms' breadth suboptimal. We also find suboptimality for search depth: The optimal depth level is the maximum for marketing-based and manufacturing-based searches. We also specifically show that marketing is the dominant base for external sourcing for product innovation, and manufacturing is the dominant base for external sourcing for process innovation. Finally, we find strong complementarities among the roles of the three functional areas, which suggests that firms develop different absorp tive capacities at the same time and do not substitute one for another. © 2018 by World Scientific Publishing Co. Pte. Ltd.","Absorptive capacity; Breadth; Depth; Functional areas; Knowledge; Manufacturing; Marketing; Open innovation; Process innova tion; Product innovation; Research and development (R&D); Science and technology (S&T); Search",,Book Chapter,"Final","",Scopus,2-s2.0-85052765743
"Agarwal N., Brem A.","55433902900;23984395500;","Frugal and reverse innovation: Case study insights from a German multinational",2018,"World Scientific Reference On Innovation","2",,,"193","203",,,"10.1142/10209","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052762768&doi=10.1142%2f10209&partnerID=40&md5=6d494011659c2412721f5810bacd436f","Institute for Information Systems, University Erlangen-Nürnberg, Erlangen, Germany; Mads Clausen Institute, University of Southern Denmark, Odense, Denmark","Agarwal, N., Institute for Information Systems, University Erlangen-Nürnberg, Erlangen, Germany; Brem, A., Mads Clausen Institute, University of Southern Denmark, Odense, Denmark",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-85052762768
"Bidmon C.M., Knab S.F.","57200602266;55820150400;","The three roles of business models in societal transitions: New linkages between business model and transition research",2018,"Journal of Cleaner Production","178",,,"903","916",,93,"10.1016/j.jclepro.2017.12.198","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041795806&doi=10.1016%2fj.jclepro.2017.12.198&partnerID=40&md5=92d8c85ec3aa2869d632985943ef7110","Aarhus University, Fuglesangs Allé 4, Aarhus V, 8210, Denmark; Universität Hamburg, Von-Melle-Park 9, Hamburg, 20146, Germany","Bidmon, C.M., Aarhus University, Fuglesangs Allé 4, Aarhus V, 8210, Denmark; Knab, S.F., Universität Hamburg, Von-Melle-Park 9, Hamburg, 20146, Germany","Following recent calls from sustainable business model and transition research, we establish the link between both fields. We systematically integrate existing knowledge on business models into the well-established multi-level perspective on socio-technical transitions and identify three roles of business models and their respective impact on transition dynamics: (1) As part of the socio-technical regime, existing business models hamper transitions by reinforcing the current system's stability, (2) as intermediates between the technological niche and the socio-technical regime, business models drive transitions by facilitating the stabilization process of technological innovation and its breakthrough from niche to regime level, and (3) as non-technological niche innovation, novel business models drive transitions by building up a substantial part of a new regime without relying on technological innovation. We illustrate our findings with examples from the German energy sector and discuss our contributions to (sustainable) business model and transition research. © 2017 Elsevier Ltd","Business models; Multi-level perspective; Societal transitions; Socio-technical transitions; Sustainability transitions; Sustainable business models","Stabilization; Sustainable development; Business models; Multilevels; Societal transitions; Socio-technical transitions; Sustainability transition; Sustainable business; Social sciences",Article,"Final","",Scopus,2-s2.0-85041795806
"Hockerts K., Muñoz P., Janssen F., Nicolopoulou K.","6505979814;56494242900;26531407600;14016302000;","Advancing sustainable entrepreneurship through substantive research",2018,"International Journal of Entrepreneurial Behaviour and Research","24","2",,"322","332",,34,"10.1108/IJEBR-03-2018-427","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044268524&doi=10.1108%2fIJEBR-03-2018-427&partnerID=40&md5=837e2634de146fcd0e9fd49b742f5f48","Copenhagen Business School, Copenhagen, Denmark; University of Liverpool Management School, Liverpool, United Kingdom; Universidad del Desarrollo, Chile; Louvain School of Management, Université catholique de Louvain, Louvain-la-Neuve, Belgium; Hunter Centre for Entrepreneurship, University of Strathclyde, Glasgow, United Kingdom","Hockerts, K., Copenhagen Business School, Copenhagen, Denmark; Muñoz, P., University of Liverpool Management School, Liverpool, United Kingdom, Universidad del Desarrollo, Chile; Janssen, F., Louvain School of Management, Université catholique de Louvain, Louvain-la-Neuve, Belgium; Nicolopoulou, K., Hunter Centre for Entrepreneurship, University of Strathclyde, Glasgow, United Kingdom",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-85044268524
"Bullock J.B., Hansen J.R., Houston D.J.","56048676800;36677535900;7102073239;","Sector Differences in Employee’s Perceived Importance of Income and Job Security: Can These be Found Across the Contexts of Countries, Cultures, and Occupations?",2018,"International Public Management Journal","21","2",,"243","271",,10,"10.1080/10967494.2018.1425226","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042916105&doi=10.1080%2f10967494.2018.1425226&partnerID=40&md5=cd4f17916a5e0f99674344b7d3253870","Texas A&M University, United States; Aarhus University, Denmark; University Of Tennessee, United States","Bullock, J.B., Texas A&M University, United States; Hansen, J.R., Aarhus University, Denmark; Houston, D.J., University Of Tennessee, United States","Most empirical research has shown that people working in the public sector perceive job security as more important than people working in the private sector, while the inverse is the case for job income. However, it is not known if these relationships hold globally while controlling for occupation and national context. We combine ISSP data from respondents in 25 countries with Hofstede’s cultural dimensions and World Bank data to examine whether the previous generally accepted claims hold while taking into account workers’ occupation, as well as national, cultural, and economic conditions. We find evidence that even when taking into account all these factors, government workers place a higher value on job security than private workers, but contrary to the generally accepted claim, we find no statistically significant difference between government and private workers in their high-income motives when taking the occupation and national context into the models. Copyright © 2018 Taylor & Francis Group, LLC.",,,Article,"Final","",Scopus,2-s2.0-85042916105
"Andersen S.C., Jakobsen M.L.","10043539100;57225884815;","Political Pressure, Conformity Pressure, and Performance Information as Drivers of Public Sector Innovation Adoption",2018,"International Public Management Journal","21","2",,"213","242",,20,"10.1080/10967494.2018.1425227","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041835292&doi=10.1080%2f10967494.2018.1425227&partnerID=40&md5=9e6dd45533f32949f0d27a0972a04612","Aarhus University, Denmark","Andersen, S.C., Aarhus University, Denmark; Jakobsen, M.L., Aarhus University, Denmark","Why public organizations adopt and abandon organizational innovations is a key question for any endeavor to explain large-scale developments in the public sector. Supplementing research within public administration on innovation with the related literature on policy diffusion, this article examines how external factors such as conformity pressure from institutionalized models, performance information from other organizations, and political pressure affect innovation adoption. By the use of two survey experiments in very different political contexts—Texas and Denmark—and a difference-in-differences analysis exploiting a reform of the political governance of public schools in Denmark, we find that public managers respond to political pressure. We find no indications that they emulate institutionalized models or learn from performance information from other organizations when they adopt organizational innovations. The results thereby point to political pressure as an important factor behind large-scale adoptions of organizational innovations in the public sector. Copyright © 2018 Taylor & Francis Group, LLC.",,,Article,"Final","",Scopus,2-s2.0-85041835292
"Kristensen M.L.","57200006859;","Mindfulness and resonance in an era of acceleration: a critical inquiry",2018,"Journal of Management, Spirituality and Religion","15","2",,"178","195",,19,"10.1080/14766086.2017.1418413","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038617305&doi=10.1080%2f14766086.2017.1418413&partnerID=40&md5=3b0b5bb1936648188618e03c95015c57","Department of Marketing and Management, University of Southern Denmark, Odense, Denmark","Kristensen, M.L., Department of Marketing and Management, University of Southern Denmark, Odense, Denmark","The paper emerges from the trend toward a commodification of mindfulness practices, known as McMindfulness. Drawing on a critique of late-modern temporality, the paper examines the use of mindfulness practices as a remedy for the consequences of societal acceleration. However, the paper suggests that mindfulness practices risk reinforcing the problems they were expected to solve. Against the backdrop of the notion of resonance, the paper suggests a non-instrumental path for mindfulness practices, which have the potential to counterbalance the acceleration in social and working life and to provide the basis for the good life by assisting experiences of resonant relationships. However, the institutionalized capitalistic logic that permeates societal acceleration challenges legitimation of such mindfulness-based experiences of resonance. Therefore, the paper advocates more humanistic logic that embraces deeply rooted universal human capacities and needs for attention, awareness, relationality, and caring. © 2017 Association of Management, Spirituality & Religion.","acceleration; critical reflection; McMindfulness; Mindfulness; resonance",,Article,"Final","",Scopus,2-s2.0-85038617305
