Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Choquette E.","57063466500;","Import-based market experience and firms’ exit from export markets",2019,"Journal of International Business Studies","50","3",,"423","449",,17,"10.1057/s41267-018-0193-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058049816&doi=10.1057%2fs41267-018-0193-1&partnerID=40&md5=bbdc2a9aad2ad12b3ca7c1528aecbbf4","Department of Management, Aarhus University, Fuglesangs Allé 4, Aarhus V, 8210, Denmark","Choquette, E., Department of Management, Aarhus University, Fuglesangs Allé 4, Aarhus V, 8210, Denmark","Empirical evidence shows that firms’ internationalization process can be non-linear and often includes de-internationalization events. This study focuses on one type of de-internationalization event – a firm’s decision to exit an export market – and asks how international experience affects its probability of occurrence. In particular, this study complements existing literature by looking at the effect of import-based market experience – considered as a source of market-specific knowledge prior to export market entry – on the probability of a firm exiting an export market. Conceptually, this study contrasts two views on the consequences of increased market knowledge and hypothesizes that, from a learning perspective, import-based market experience ought to reduce export market exit, whereas, from a sunk cost logic, it ought to increase export market exit. Using duration analysis of detailed data on the internationalization history of 1920 Danish firms, I find that the sunk cost logic primarily explains the relationship between import-based market experience and a firm’s probability to exit an export market, and that the effect is strongest for exports to similar destinations. Further analysis shows that this result is partly driven by experimentation-like export behavior by firms with import-based market experience. © 2018, Academy of International Business.","duration models; experiential knowledge; experimentation; export market exit; learning; sunk costs",,Article,"Final","",Scopus,2-s2.0-85058049816
"Jørgensen R., Scarso E., Edwards K., Ipsen C.","57204418496;6602270999;32667612700;55170289100;","Communities of practice in healthcare: A framework for managing knowledge sharing in operations",2019,"Knowledge and Process Management","26","2",,"152","162",,10,"10.1002/kpm.1590","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055753671&doi=10.1002%2fkpm.1590&partnerID=40&md5=39976a7a97b5e0c7c31fbf8cf3d9b235","Implementation and performance management, Technical University of Denmark, DTU Management Engineering, Copenhagen, Denmark; Department of Management and Engineering, University of Padua, Padua, Italy","Jørgensen, R., Implementation and performance management, Technical University of Denmark, DTU Management Engineering, Copenhagen, Denmark; Scarso, E., Department of Management and Engineering, University of Padua, Padua, Italy; Edwards, K., Implementation and performance management, Technical University of Denmark, DTU Management Engineering, Copenhagen, Denmark; Ipsen, C., Implementation and performance management, Technical University of Denmark, DTU Management Engineering, Copenhagen, Denmark","Communities of practice (CoPs) have been adopted by several industries, in particular healthcare, and researchers have proposed explanatory frameworks and guidelines for development. However, first-line managers are left with sparse research-based advice on how to develop CoP due to a lack of empirical studies from operations. In response, this paper proposes and tests a framework for intentional development of CoPs in healthcare operations. The proposed framework is structured in six steps, which incorporate seven factors for CoP development as identified in the literature. A double case study test demonstrates that the proposed framework can be applied to develop CoPs within operations, resulting in knowledge sharing between CoP participants, creation of new knowledge, and improvement of practice. In particular, the tests find the following steps to be especially crucial for CoP development: An introduction to the manager of the functions and benefits of CoPs to ensure resource allocation (e.g., time to participate and a meeting room), choosing a practice with relevance for manager and employees, appointing a coordinator, and inviting employees to participate voluntarily. This paper contributes to CoP theory with explanations of how and why specific actions develop CoP within operations. The contribution to practitioners is a step-by-step framework to intentionally develop CoPs within operations to improve knowledge sharing and practice improvement. © 2018 John Wiley & Sons, Ltd.",,,Article,"Final","",Scopus,2-s2.0-85055753671
"Hsieh L., Child J., Narooz R., Elbanna S., Karmowska J., Marinova S., Puthusserry P., Tsai T., Zhang Y.","25624989000;22984437000;57192836905;16052279900;6504833130;7004875980;55900992400;25422670700;57194729162;","A multidimensional perspective of SME internationalization speed: The influence of entrepreneurial characteristics",2019,"International Business Review","28","2",,"268","283",,59,"10.1016/j.ibusrev.2018.09.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055744464&doi=10.1016%2fj.ibusrev.2018.09.004&partnerID=40&md5=1ff2a76746d0d03d8aae0cc0cf081e32","SOAS University of London, Thornhaugh Street, Russell Square, London, WC1H OXG, United Kingdom; University of Birmingham, Birmingham Business School, Edgbaston, Birmingham, B15 2TT, United Kingdom; University of Glasgow, Adam Smith Business School, West Quadrangle, Glasgow, G12 8QQ, United Kingdom; Qatar University, College of Business & Economics, Qatar University, P.O.Box 2713, Doha, Qatar; Oxford Brookes University, Oxford Brookes Business School, Headington Campus, Oxford, OX3 0BP, United Kingdom; Aalborg University, Department of Business and Management, Fibigerstræde 4, Aalborg East, 9220, Denmark; Kent Business School, University of Kent, Canterbury, Kent, CT2 7FS, United Kingdom; China-Europe International Business School, 699 Hongfeng Road, Pudong, Shanghai, 201206, China","Hsieh, L., SOAS University of London, Thornhaugh Street, Russell Square, London, WC1H OXG, United Kingdom; Child, J., University of Birmingham, Birmingham Business School, Edgbaston, Birmingham, B15 2TT, United Kingdom; Narooz, R., University of Glasgow, Adam Smith Business School, West Quadrangle, Glasgow, G12 8QQ, United Kingdom; Elbanna, S., Qatar University, College of Business & Economics, Qatar University, P.O.Box 2713, Doha, Qatar; Karmowska, J., Oxford Brookes University, Oxford Brookes Business School, Headington Campus, Oxford, OX3 0BP, United Kingdom; Marinova, S., Aalborg University, Department of Business and Management, Fibigerstræde 4, Aalborg East, 9220, Denmark; Puthusserry, P., Kent Business School, University of Kent, Canterbury, Kent, CT2 7FS, United Kingdom; Tsai, T., China-Europe International Business School, 699 Hongfeng Road, Pudong, Shanghai, 201206, China; Zhang, Y., China-Europe International Business School, 699 Hongfeng Road, Pudong, Shanghai, 201206, China","This paper contributes to a multidimensional perspective on the speed of SME internationalization. It examines the influence of entrepreneurial characteristics – experience, rationales and innovation strategies – on multiple dimensions of internationalization speed. Findings from a sample of 180 SMEs show that earliness, speed of deepening, and speed of geographic diversification can be viewed as three different strategic alternatives and that each dimension is predicted by a different set of entrepreneurial antecedents. Earliness of internationalization is associated with entrepreneurs’ international business experience and their perception of opportunities abroad as well as preference for an innovation strategy characterized by ambidextrous innovation. Speed of deepening is related to entrepreneurs’ international business experience, their orientation towards differentiation vis-à-vis competitors, and commitment to innovation and a strategy focusing on exploration. These results indicate the importance of distinguishing between different forms of innovation. Speed of geographic diversification is predicted only by entrepreneurs’ orientation towards differentiation vis-à-vis competitors. © 2018 Elsevier Ltd","Earliness; Entrepreneurship; Internationalization; SMEs; Speed of deepening; Speed of geographic diversification",,Article,"Final","",Scopus,2-s2.0-85055744464
"Grimpe C., Kaiser U., Sofka W.","22734300000;10039978500;25123406300;","Signaling valuable human capital: Advocacy group work experience and its effect on employee pay in innovative firms",2019,"Strategic Management Journal","40","4",,"685","710",,12,"10.1002/smj.2957","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055249786&doi=10.1002%2fsmj.2957&partnerID=40&md5=d5efa69e769e1eaa5f95e1014c5c2d3f","Department of Strategy and Innovation, Copenhagen Business School, Frederiksberg, Denmark; Department of Business Administration, University of Zurich, Zurich, Switzerland; Strategy, International Business and Entrepreneurship Group (SIBE), University of Liverpool Management School, Chatham, United Kingdom","Grimpe, C., Department of Strategy and Innovation, Copenhagen Business School, Frederiksberg, Denmark; Kaiser, U., Department of Business Administration, University of Zurich, Zurich, Switzerland; Sofka, W., Department of Strategy and Innovation, Copenhagen Business School, Frederiksberg, Denmark, Strategy, International Business and Entrepreneurship Group (SIBE), University of Liverpool Management School, Chatham, United Kingdom","Research Summary: The ability of innovative firms to create and capture value depends on innovations that are quickly and widely adopted. Yet, stakeholder concerns can establish important barriers to diffusion. We study the human capital aspect of this challenge and investigate whether innovative firms pay salary premiums to new hires with work experience from advocacy groups like Transparency International. We integrate strategic human capital with stakeholder theory and suggest that advocacy group experience creates signals for valuable human capital in terms of stakeholder knowledge and legitimacy transfers to innovative firms. Using matched data for 3,562 employees in Denmark, we find that new hires with advocacy group experience enjoy larger salary premiums at technologically leading firms, in occupations with direct stakeholder interaction, and for advocacy group top management. Managerial Summary: Innovation research is increasingly aware of the non-technological factors behind successful innovations. Users, regulators, or public opinion can be benevolent supporters or stingy opponents of innovations. Employees with an understanding of the needs and sensitivities of societal stakeholders should therefore be valuable to innovative firms. We find this to be the case when innovative firms hire employees from advocacy groups representing such stakeholders (e.g., Transparency International). Such employees receive higher salaries than an otherwise comparable reference group. These findings indicate that recruiting needs of innovative firms reward stakeholder experience, not merely technological expertise. They demonstrate how firms can create value in the pursuit of the public interest. Further, advocacy groups emerge as an important career stage allowing individuals to develop credible signals for stakeholder expertise. © 2018 John Wiley & Sons, Ltd.","advocacy groups; human capital; signaling; stakeholder theory; value creation","Human resource management; Signaling; Social aspects; Transparency; Wages; Advocacy groups; Effect on employees; Human capitals; Innovation research; Stakeholder theory; Strategic human capitals; Technological factors; Value creation; Economic and social effects",Article,"Final","",Scopus,2-s2.0-85055249786
"Zenker S., von Wallpach S., Braun E., Vallaster C.","25924095700;35079640500;7103207067;21740321400;","How the refugee crisis impacts the decision structure of tourists: A cross-country scenario study",2019,"Tourism Management","71",,,"197","212",,34,"10.1016/j.tourman.2018.10.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055041603&doi=10.1016%2fj.tourman.2018.10.015&partnerID=40&md5=9378925758eda88356eb3a5c8bbb8b58","Copenhagen Business School, Department of Marketing, Solbjerg Plads 3C, Frederiksberg, DK-2000, Denmark; Erasmus School of Economics, Erasmus University Rotterdam, Room H16-17, P.O. Box 1738, Rotterdam, DR  3000, Netherlands; University of Applied Sciences Salzburg, Department of Marketing & Relationship Management, Urstein Süd 1, Puch/Salzburg, 5412, Austria","Zenker, S., Copenhagen Business School, Department of Marketing, Solbjerg Plads 3C, Frederiksberg, DK-2000, Denmark; von Wallpach, S., Copenhagen Business School, Department of Marketing, Solbjerg Plads 3C, Frederiksberg, DK-2000, Denmark; Braun, E., Erasmus School of Economics, Erasmus University Rotterdam, Room H16-17, P.O. Box 1738, Rotterdam, DR  3000, Netherlands; Vallaster, C., University of Applied Sciences Salzburg, Department of Marketing & Relationship Management, Urstein Süd 1, Puch/Salzburg, 5412, Austria","The current refugee crisis has broad ramifications for societies. In the domain of tourism, such socio-political or human-made disasters raise questions about security, but may also affect perceptions of a destination's openness and hospitality. This paper discusses the relative importance of security and openness in terms of destination image and the willingness to visit a place affected by the refugee crisis. In an online scenario study, we studied these effects and explored country differences for four different countries (Austria, Germany, UK and USA; N = 2612) in this regards. Our results show that the perceived security of a place becomes a stronger predictor for destination choice during a crisis. Yet, contrary to our assumption, a crisis decreases the importance of a place's perceived openness. Thus, our study raises doubts that the refugee crisis benefits tourism by providing an opportunity to show openness and hospitality – as some researchers and practitioners had hoped. © 2018","Crisis; Cross-cultural study; Destination image; Munich; Perceived openness; Perceived security; Refugee crisis; Tourism behavior","crisis management; decision making; national security; perception; refugee; tourism management; tourist behavior; tourist destination; Bavaria; Germany; Munich",Article,"Final","",Scopus,2-s2.0-85055041603
"Grøn C.H., Salomonsen H.H.","47761924900;37073223500;","In the Mayor We Trust? Trust as the Micro-Foundation of Complementary Politico-Administrative Relations in Local Governments",2019,"Administration and Society","51","4",,"581","606",,5,"10.1177/0095399718791541","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053331467&doi=10.1177%2f0095399718791541&partnerID=40&md5=23ca39f8a5a2032764b6ff6c33ea155a","University of Copenhagen, Denmark; University of Aarhus, Denmark","Grøn, C.H., University of Copenhagen, Denmark; Salomonsen, H.H., University of Aarhus, Denmark","This article investigates trust between politicians and public officials in local government. Beginning with Svara’s claim that such relations are characterized by complementarity, we point to the importance of trust as the micro foundation for these relationships. Applying a mixed-methods strategy, we investigate a number of factors we expect to be related to the level of trust between politicians and public officials, as perceived by the latter. We find that the communication climate and a clear distribution of tasks correlate positively with trust, whereas an unstable environment correlates negatively with trust. © The Author(s) 2018.","complementarity; local governments; politicians; public officials; trust",,Article,"Final","",Scopus,2-s2.0-85053331467
"Schoeneborn D., Kuhn T.R., Kärreman D.","54279477200;7101840165;7801381628;","The Communicative Constitution of Organization, Organizing, and Organizationality",2019,"Organization Studies","40","4",,"475","496",,60,"10.1177/0170840618782284","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050262428&doi=10.1177%2f0170840618782284&partnerID=40&md5=fe283f253662d15ea353c85b39c15551","Leuphana University Lüneburg, Germany; University of Colorado Boulder, United States; Copenhagen Business School, Denmark; Royal Holloway, University of London, United Kingdom","Schoeneborn, D., Leuphana University Lüneburg, Germany, Copenhagen Business School, Denmark; Kuhn, T.R., University of Colorado Boulder, United States; Kärreman, D., Copenhagen Business School, Denmark, Royal Holloway, University of London, United Kingdom","Although the lion’s share of scholarship in management and organization studies conceives of organizations as entities within which communication occurs, “Communication Constitutes Organization” (CCO) scholarship has attracted interest because it makes a productive reversal, that is, by asking how organization happens in communication. Over the past decade, Organization Studies has become the key scholarly outlet for CCO thinking in the management and organization studies field. Accordingly, in this paper we discuss seven articles that have appeared in this journal as evidence of the perspective’s centrality. We first situate CCO theorizing within the linguistic turn, and position CCO with respect to other lines of scholarship underwritten by a rich conception of language and discourse. We examine the varied ways CCO thinking has found organization in communication, locating in the seven articles productive tensions between the process of communication, on the one hand, and organization, organizing, and organizationality, on the other. We contribute to CCO scholarship with reflections on these three theoretical orientations and provide a set of possibilities for its further development. © The Author(s) 2018.","communicative constitution of organization (CCO); linguistic turn; metaphor; narrative; organization theory; organizational communication; organizational discourse; partial organization",,Article,"Final","",Scopus,2-s2.0-85050262428
"Rofcanin Y., Bakker A.B., Berber A., Gölgeci I., Las Heras M.","55873225100;57205383513;55873453200;55851118000;55418675300;","Relational job crafting: Exploring the role of employee motives with a weekly diary study",2019,"Human Relations","72","4",,"859","886",,26,"10.1177/0018726718779121","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049025186&doi=10.1177%2f0018726718779121&partnerID=40&md5=66e92b7ca1f06a1275faebf94390a8de","University of Bath, School of Management, United Kingdom; Erasmus University Rotterdam, Netherlands; Istanbul University, School of Business, Turkey; Norwich Business School, University of East Anglia, United Kingdom; IESE Business School, Spain; School of Business and Social Sciences, Aarhus University, Denmark","Rofcanin, Y., University of Bath, School of Management, United Kingdom; Bakker, A.B., Erasmus University Rotterdam, Netherlands; Berber, A., Istanbul University, School of Business, Turkey; Gölgeci, I., Norwich Business School, University of East Anglia, United Kingdom, School of Business and Social Sciences, Aarhus University, Denmark; Las Heras, M., IESE Business School, Spain","In this weekly diary study, we integrated research on job crafting to explore the associations between expansion and contraction oriented relational job crafting, work engagement and manager-rated employee behaviours (work performance and voice). Furthermore, we investigated cross-level moderations of prosocial and impression management motives on our proposed associations. We tested our hypotheses with matched data collected over seven weeks in Istanbul, Turkey. The results from multilevel analyses revealed that (a) expansion oriented relational job crafting is positively related with work performance and voice via work engagement, while (b) contraction oriented relational job crafting is negatively related with work performance and voice via work engagement, all measured at the week level. Furthermore, impression management motives of employees moderated the association between expansion oriented relational job crafting and work engagement in that this positive association is stronger for employees low on impression management motives. Our results contribute to job crafting research in two ways. First, it focuses on relational job crafting and discusses how and why the two opposite types of relational job crafting (expansion versus contraction oriented) impact on work engagement and employees’ key outcomes in the way they do. This addresses the question ‘is there a dark side to job crafting?’ Second, it focuses on the importance of context and integrates two motives relevant to understand how relational job crafting unfolds, thereby taking a step to address questions for whom (i.e. what kinds of employees), relational job crafting is more effective and translates into enhanced (vs deteriorated) work outcomes. Moreover, our use of a weekly within-person design adds to a recently growing research stream emphasizing the dynamic nature of job crafting. © The Author(s) 2018.","impression management motives; performance; prosocial motives; relational job crafting; work engagement","adult; article; human; job performance; multilevel analysis; muscle contractility; Turkey (republic); voice; work engagement",Article,"Final","",Scopus,2-s2.0-85049025186
"Blichfeldt B.S., Smed K.M.","9250843600;56681216200;","‘Do it Forever’: Discursive representations of older adults and sexualities in vacation marketing",2019,"Journal of Vacation Marketing","25","2",,"264","276",,1,"10.1177/1356766718771421","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046762422&doi=10.1177%2f1356766718771421&partnerID=40&md5=6b9bd037b88117c33d39528b5822eb8e","University of Southern Denmark, Denmark; Aalborg University, Denmark","Blichfeldt, B.S., University of Southern Denmark, Denmark; Smed, K.M., Aalborg University, Denmark","In advertising, sex has been ascribed a major role, but mostly in a one-dimensional, uniform, and ageist manner framing sexuality as the privilege of younger people. This has traditionally strengthened stereotyping discourses of older adults as ‘asexual’. However, in recent years, counter narratives emphasizing sex as an integral part of active, healthy, and successful aging have gained momentum. Using the promotional video ‘Do it Forever’ as a relevant case, this article analyzes representations of older adults’ sexualities in vacation marketing and points to how advertising is not ‘innocent’, but discursively positions older adults’ sexualities within an antiaging culture which positions older adults as ‘sexy olders’ in sharp opposition to the discourse of ‘asexsual old age’, potentially leaving older adults with little room to construct (a)sexual identities in-between the two strong and oppositional discourses. © The Author(s) 2018.","Discourses; older adults; older adults’ sexualities; senior traveler; sexuality",,Article,"Final","",Scopus,2-s2.0-85046762422
"Hjortskov M.","57191500170;","Citizen Expectations and Satisfaction Over Time: Findings From a Large Sample Panel Survey of Public School Parents in Denmark",2019,"American Review of Public Administration","49","3",,"353","371",,21,"10.1177/0275074018765822","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044951113&doi=10.1177%2f0275074018765822&partnerID=40&md5=a4519fe0855f878b9f3a031f8cc1bca7","Aarhus University, Denmark","Hjortskov, M., Aarhus University, Denmark","Expectations are thought to affect how citizens form their attitudes and behavior toward public services. Such attitudes may include citizen satisfaction, where expectations play a fundamental role, and relevant behaviors include choice of services and the decision to voice opinions about them. However, there are few investigations into what drives citizen expectations and even fewer that consider these relationships across time. This article tests whether prior expectations, perceived performance, and citizen satisfaction influence future expectations, using a unique dataset that follows individual citizens across two subsequent school satisfaction surveys from 2011 and 2013. The results show that prior expectations have a large and consistent influence on future expectations, as predicted by the literature, whereas the influence from prior perceived performance seems less consistent. Prior satisfaction may also influence future expectations, although the effect is minor. The results indicate that citizens’ expectations are rather stable across time and may contain normative values and beliefs about how public services should perform. © The Author(s) 2018.","citizen expectations; citizen satisfaction; expectation-disconfirmation; performance",,Article,"Final","",Scopus,2-s2.0-85044951113
"Beunza D., Ferraro F.","13408933100;7102812412;","Performative Work: Bridging Performativity and Institutional Theory in the Responsible Investment Field",2019,"Organization Studies","40","4",,"515","543",,25,"10.1177/0170840617747917","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042414344&doi=10.1177%2f0170840617747917&partnerID=40&md5=b5801a5c93baf533c11b835545b29b7f","Copenhagen Business School, Denmark; IESE Business School, Spain","Beunza, D., Copenhagen Business School, Denmark; Ferraro, F., IESE Business School, Spain","Callon’s performativity thesis has illuminated how economic theories and calculative devices shape markets, but has been challenged for its neglect of the organizational, institutional and political context. Our seven-year qualitative study of a large financial data company found that the company’s initial attempt to change the responsible investment field through a performative approach failed because of the constraints posed by field practices and organizational norms on the design of the calculative device. However, the company was subsequently able to put in place another form of performativity by attending to the normative and regulative associations of the device. We theorize this route to performativity by proposing the concept of performative work, which designates the necessary institutional work to enable translation and the subsequent adoption of the device. We conclude by considering the implications of performative work for the performativity and the institutional work literatures. © The Author(s) 2018.","actor network theory; corporate social performance; corporate social responsibility; economic sociology; financial system; institutional theory; materiality; performativity",,Article,"Final","",Scopus,2-s2.0-85042414344
"Larsen M.M., Manning S., Pedersen T.","55105352100;7103371319;7202189812;","The ambivalent effect of complexity on firm performance: A study of the global service provider industry",2019,"Long Range Planning","52","2",,"221","235",,10,"10.1016/j.lrp.2018.02.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042193841&doi=10.1016%2fj.lrp.2018.02.002&partnerID=40&md5=545ef6e3b91d06ce7771ac5aaa0daca9","Copenhagen Business School, Department of Strategic Management and Globalization, Kilevej 14, 2nd floor, Frederiksberg, 2000, Denmark; University of Massachusetts Boston, College of Management, 100 Morrissey Boulevard, Boston, MA  02125-3393, United States; Università Bocconi, Department of Management and Technology, Via Sarfatti, 25 Milano, Italy; BI Norwegian Business School, Department of Strategy and Entrepreneurship, Nydalsveien 37, 0484 Oslo, Norway","Larsen, M.M., Copenhagen Business School, Department of Strategic Management and Globalization, Kilevej 14, 2nd floor, Frederiksberg, 2000, Denmark, BI Norwegian Business School, Department of Strategy and Entrepreneurship, Nydalsveien 37, 0484 Oslo, Norway; Manning, S., University of Massachusetts Boston, College of Management, 100 Morrissey Boulevard, Boston, MA  02125-3393, United States; Pedersen, T., Università Bocconi, Department of Management and Technology, Via Sarfatti, 25 Milano, Italy","Prior literature is ambivalent about whether organizational complexity has positive or negative effects on firm performance. Using rich data on global service providers, we explore this ambivalence by disentangling performance consequences of different types of organizational complexity. We show that complexity arising from the coordination of different services and operations negatively influences profit margins through increased coordination costs, whereas complexity coming from the sophistication of particular services may positively influence margins through informational advantages. We also investigate the moderating effects of process commoditization and client-specific investments. Our findings point to critical performance dilemmas facing global service providers in a highly competitive industry, and they help better differentiate performance effects of complexity at different organizational levels. © 2018 Elsevier Ltd","Client-specific investments; Commoditization; Complexity; Service provider industry","Finance; Client specific; Commoditization; Complexity; Coordination costs; Organizational complexity; Organizational levels; Performance effect; Service provider; Enterprise resource planning; competition (economics); complexity; industrial performance; investment; profitability; service quality; service sector",Article,"Final","",Scopus,2-s2.0-85042193841
"Lynch S.E., Mors M.L.","57200676710;9746399300;","Strategy implementation and organizational change: How formal reorganization affects professional networks",2019,"Long Range Planning","52","2",,"255","270",,8,"10.1016/j.lrp.2018.02.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042168864&doi=10.1016%2fj.lrp.2018.02.003&partnerID=40&md5=4ddbf598ff5d802a85f0c95dede201eb","INSEAD, Bd de ConstanceFontainebleau  77305, France; Copenhagen Business School, Kilevej 14, K2.92, Frederiksberg, 2000, Denmark","Lynch, S.E., INSEAD, Bd de ConstanceFontainebleau  77305, France; Mors, M.L., Copenhagen Business School, Kilevej 14, K2.92, Frederiksberg, 2000, Denmark","Strategy implementation is difficult, particularly as it often requires changes in formal organization structures. Prior research has shown that change in the formal structure may affect employee networks. Yet, we know relatively little about how such changes affect different network ties. This paper considers how formal structural change affects senior managers’ ability to maintain their intraorganizational networks. The hypotheses are tested on sample of 884 work-related relationships of 96 partners in a global professional services firm. This firm had recently implemented a new strategy, which led to a change in the product-market focus and the resulting formal structure. Our findings reveal that the characteristics of a specific network tie determine whether it is affected by formal structural change. In particular, we find that network ties that are highly embedded in the social structure are more likely to be affected by change in the formal structure. In contrast, ties that are relationally embedded are less likely to be affected by change in the formal structure. We discuss the theoretical and practical implications of these results. In particular, the findings may have consequences for the success of strategy implementation and strategic transformation efforts. © 2018 Elsevier Ltd","Formal structure; Intraorganizational relationships; Organizational change; Professional networks; Strategic transformation; Strategy implementation","Professional aspects; Formal structures; Intraorganizational relationships; Organizational change; Strategic transformation; Strategy implementations; Strategic planning; network analysis; organizational change; social structure; strategic approach; structural change",Article,"Final","",Scopus,2-s2.0-85042168864
"Kerr C., Phaal R., Thams K.","7202213993;7003791668;57196724467;","Customising and deploying roadmapping in an organisational setting: The LEGO Group experience",2019,"Journal of Engineering and Technology Management - JET-M","52",,,"48","60",,30,"10.1016/j.jengtecman.2017.10.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033683906&doi=10.1016%2fj.jengtecman.2017.10.003&partnerID=40&md5=383b84e9c67495a8d96cc8439ff1e5dc","University of Cambridge, Centre for Technology Management, Cambridge, United Kingdom; The LEGO Group, Rugmarken 1, Billund7190, Denmark","Kerr, C., University of Cambridge, Centre for Technology Management, Cambridge, United Kingdom; Phaal, R., University of Cambridge, Centre for Technology Management, Cambridge, United Kingdom; Thams, K., The LEGO Group, Rugmarken 1, Billund7190, Denmark","When roadmapping is being introduced into an organisation, there are a number of ‘reference’ processes which can be consulted to help ease the barriers to implementation. However, it is critical to recognise that such reference processes offer a baseline design and careful consideration should be given to how they could be adopted for use within a specific organisational setting. Through a research engagement with the LEGO Group, this paper captures and reports on the process journey (including the problems faced by the users and lessons learned) in customising a reference process and the deployment of the adapted approach. © 2017 Elsevier B.V.","Innovation; LEGO; Roadmapping; Strategy; Technology management","Baseline design; LEGO; Organisational; Roadmapping; Strategy; Technology managements; Engineering",Article,"Final","",Scopus,2-s2.0-85033683906
"Lauring J., Selmer J., Kubovcikova A.","18434560200;56234884800;56677773100;","Personality in context: effective traits for expatriate managers at different levels",2019,"International Journal of Human Resource Management","30","6",,"1010","1035",,15,"10.1080/09585192.2017.1381137","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030856756&doi=10.1080%2f09585192.2017.1381137&partnerID=40&md5=46c351cd241963503a311c14663073cf","Department of Management, Aarhus BSS–School of Business and Social Sciences, Aarhus University, Aarhus, Denmark","Lauring, J., Department of Management, Aarhus BSS–School of Business and Social Sciences, Aarhus University, Aarhus, Denmark; Selmer, J., Department of Management, Aarhus BSS–School of Business and Social Sciences, Aarhus University, Aarhus, Denmark; Kubovcikova, A., Department of Management, Aarhus BSS–School of Business and Social Sciences, Aarhus University, Aarhus, Denmark","The purpose of this article is to assess how management level as a contextual factor interacts with personal characteristics in predicting expatriate performance. In particular, we focused on proactive personality (the individual’s disposition to change the organizational environment) and self-control (the individual’s disposition to change oneself to fit the organizational environment). Surveying 307 business expatriate managers in China, we hypothesized that in relation to work outcomes, the effect of proactive personality would be stronger for CEOs while the effect of self-control would be stronger for non-CEOs. We found both proactive personality and self-control to have favorable effects on our performance indicators: job performance, effectiveness, and time to proficiency. In line with our prediction, we also found the effect of proactive personality on job performance to be stronger for CEO expatriates while the effect of self-control on performance was stronger for non-CEO expatriate managers. © 2017, © 2017 Informa UK Limited, trading as Taylor & Francis Group.","CEOs; contextual factors; Expatriates; management level; performance; proactive personality; self-control",,Article,"Final","",Scopus,2-s2.0-85030856756
"Brem A., Tidd J., Daim T.","23984395500;6602639296;35565192000;","Managing innovation: Internationalization of innovation",2019,"Managing Innovation: Internationalization Of Innovation",,,,"1","331",,,"10.1142/q0195","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068202594&doi=10.1142%2fq0195&partnerID=40&md5=b6ff10732b289390aea41020bde6bb01","Friedrich-Alexander-Universität Erlangen-Nürnberg, Germany; University of Southern Denmark, Denmark; Science Policy Research Unit (SPRU), University of Sussex, United Kingdom; Portland State University, United States","Brem, A., Friedrich-Alexander-Universität Erlangen-Nürnberg, Germany, University of Southern Denmark, Denmark; Tidd, J., Science Policy Research Unit (SPRU), University of Sussex, United Kingdom; Daim, T., Portland State University, United States","Managing Innovation is a three-part series covering contemporary technology and innovation management research areas. Each volume comprises key articles from both the International Journal of Innovation Management and the International Journal of Innovation and Technology Management, published by World Scientific, and provides an international, disciplinary approach across its broad coverage of topics. Relevant for both academics and practitioners, this volume looks at the international aspects of innovation with case studies from China, Germany, India and Russia. © 2019 by World Scientific Publishing Europe Ltd. All rights reserved.",,,Book,"Final","",Scopus,2-s2.0-85068202594
"Brem A., Tidd J., Daim T.","23984395500;6602639296;35565192000;","Introduction - Managing innovation: Understanding international innovation",2019,"Managing Innovation: Internationalization Of Innovation",,,,"xv","xxxii",,,"10.1142/9781786346551_0001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068202474&doi=10.1142%2f9781786346551_0001&partnerID=40&md5=a1e9cf8bec7aa7fdd2cc9f8b077b777f","Friedrich-Alexander-Universität Erlangen-Nürnberg, Germany; University of Southern Denmark, Denmark; Science Policy Research Unit (SPRU), University of Sussex, United Kingdom; Portland State University, United States","Brem, A., Friedrich-Alexander-Universität Erlangen-Nürnberg, Germany, University of Southern Denmark, Denmark; Tidd, J., Science Policy Research Unit (SPRU), University of Sussex, United Kingdom; Daim, T., Portland State University, United States",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-85068202474
