Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Shrivastava A., Jain G., Kamble S.S., Belhadi A.","57191771370;57200812435;36864045000;57192378881;","Sustainability through online renting clothing: Circular fashion fueled by instagram micro-celebrities",2021,"Journal of Cleaner Production","278",,"123772","","",,29,"10.1016/j.jclepro.2020.123772","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090187058&doi=10.1016%2fj.jclepro.2020.123772&partnerID=40&md5=1f846fc5ff8396cd137e852e4fe54510","Jaypee Business School, Noida, Uttar Pradesh  201 307, India; Amity School of Business, Amity UniversityUttar Pradesh, India; European Blockchain Hub, IT University of Copenhagen, Denmark; EDHEC Business School, Roubaix, 59057, France; Cadi Ayyad University, Marrakech, Morocco","Shrivastava, A., Jaypee Business School, Noida, Uttar Pradesh  201 307, India; Jain, G., Amity School of Business, Amity UniversityUttar Pradesh, India, European Blockchain Hub, IT University of Copenhagen, Denmark; Kamble, S.S., EDHEC Business School, Roubaix, 59057, France; Belhadi, A., Cadi Ayyad University, Marrakech, Morocco","The apparel manufacturers and retailers throughout the world are searching for innovative solutions to reduce the harmful impact the industry has on the environment. These firms cannot afford to lose the environmentally conscious consumers. Circular fashion is an emerging area that promotes the reuse and recycling of the used clothing. Online renting of the used clothes is an emerging business that supports circular fashion practices leading to environmental and economic sustainability. The present study investigates the antecedents of online second-hand clothing rental platforms that drive the consumer to adopt them. Based on the theoretical underpinning of the unified theory of acceptance and use of technology and source credibility theory, the study finds that the utility of these platforms, ease of use, attitude, and social pressure drives the behavioral intent of the consumers to use these platforms. The study also identifies that communications from Instagram microcelebrities could positively influence the consumers to adopt these platforms promoting circular fashion and sustainability. © 2020 Elsevier Ltd","Circular fashion; Digital platform; Instagram; Source Credibility Theory; Unified Theory of Acceptance and Use of Technology; Used clothing","Clothes; Apparel manufacturers; Ease-of-use; Economic sustainability; Innovative solutions; Reuse and recycling; Social pressures; Source credibility theory; Unified theory of acceptance and use of technology; Sustainable development",Article,"Final","",Scopus,2-s2.0-85090187058
"Schneider-Kamp A., Askegaard S.","57207348461;8928183000;","Do you care or do I have a choice? Expert authority and consumer autonomy in medicine consumption",2021,"Consumption Markets and Culture","24","5",,"419","438",,3,"10.1080/10253866.2020.1814260","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090111187&doi=10.1080%2f10253866.2020.1814260&partnerID=40&md5=79d5ac899bb161e46bddb4382c5bada6","Department of Marketing & Management, University of Southern Denmark, Odense, Denmark","Schneider-Kamp, A., Department of Marketing & Management, University of Southern Denmark, Odense, Denmark; Askegaard, S., Department of Marketing & Management, University of Southern Denmark, Odense, Denmark","Consumer research has posited an ambivalent role of choice in consumer empowerment, from liberating and including to disciplining and totalising. This article provides empirical evidence for this ambivalence and nuances how consumers navigate the liminal space between expert authority and consumer autonomy. We investigate the role of choice in consumer empowerment through an ethnographic study of medicine consumption practices in acute non-life-threatening situations in Denmark, finding these practices to be dominated by consumer choice, not only for over-the-counter but, interestingly, also for prescription-only medicine. The implications of these findings extend beyond the context of medicine consumption. First, we provide insights on the ambivalent role of choice in consumer empowerment in a complex context of mixed commercial and public agencies. Second, we demonstrate how online information access empowers consumers to resist expert authority and act autonomously. Third, we exemplify the processes by which globalisation and ideologies inform and shape consumer resistance. © 2020 Informa UK Limited, trading as Taylor & Francis Group.","consumer autonomy; consumer choice; Consumer empowerment; consumer resistance; expert authority; health inequality",,Article,"Final","",Scopus,2-s2.0-85090111187
"Smith P., Beretta M.","56160772700;57200302994;","The Gordian Knot of Practicing Digital Transformation: Coping with Emergent Paradoxes in Ambidextrous Organizing Structures*",2021,"Journal of Product Innovation Management","38","1",,"166","191",,19,"10.1111/jpim.12548","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090084848&doi=10.1111%2fjpim.12548&partnerID=40&md5=9eaf795e74a86531fe2c5bd3a20e5fec","Department of Management, School of Business and Social Sciences, Aarhus University, Denmark; Department of Management, School of Business and Social Sciences, Aarhus University, Denmark","Smith, P., Department of Management, School of Business and Social Sciences, Aarhus University, Denmark; Beretta, M., Department of Management, School of Business and Social Sciences, Aarhus University, Denmark","Despite increasing scholarly attention on digital transformation, there are only limited micro-level insights into how incumbent firms organize and manage their digital transformation efforts on a daily basis. Through a longitudinal, exploratory qualitative case study of a large firm, this article investigates how organizational members respond to an ambidextrous organizing model designed to accelerate digital innovations. The firm relied on a hybrid model of separation and integration to organize and manage its digital transformation efforts. This study unfolds the implications and consequences of such a model at the micro-level. By applying a paradox lens, it shows how the coping actions of organizational members affected the digital transformation. The article illustrates how the hybrid organizing model led to the emergence of three paradoxes at the organizational level (paradoxes of organizing, attention, and knowledge sharing) that organizational members had to cope with. It shows how organizational members, through their coping with these paradoxes, indirectly affected the organizing model by altering its original design; and how the management, influenced by these learnings, subsequently adapted the model to enable a better sustainability over time. Overall, the findings show and explain why organizing for digital transformation is a particularly complex and paradoxical endeavor. They also provide important insights to managers and organizational developers, helping them to become aware of possible tensions in their organizing efforts as well as of coping strategies and practices to tackle these tensions. Finally, the article suggests different paths for further research in digital transformation and digital innovation from a micro-level perspective. © 2020 Product Development & Management Association",,"Management; Coping strategies; Digital innovations; Digital transformation; Hybrid model; Knowledge-sharing; Organizational levels; Original design; Qualitative case studies",Article,"Final","",Scopus,2-s2.0-85090084848
"Kouki C., Larsen C.","36675249700;57162196200;","Rationing policies in a spare parts inventory system with customers differentiation",2021,"International Journal of Production Research","59","20",,"6270","6290",,1,"10.1080/00207543.2020.1811418","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090084540&doi=10.1080%2f00207543.2020.1811418&partnerID=40&md5=54c3ee44c12b46a4e2591079c9fb61e1","Essca School of Management, Angers, France; CORAL, Department of Economics and Business, Aarhus University, Aarhus, Denmark","Kouki, C., Essca School of Management, Angers, France; Larsen, C., CORAL, Department of Economics and Business, Aarhus University, Aarhus, Denmark","We consider a spare parts inventory system controlled by a base-stock policy. We assume several demand classes, where the demands of each class follow a compound Poisson process, and a stochastic replenishment lead-time common to all classes. For this inventory system, we investigate two rationing policies that can be employed when the inventory level is critically low. The first policy is the reservation policy, where a part of the stock is reserved for high priority demand classes, whereas the second one is new, which we call a threshold policy, and accepts demands of a given class until the pipeline stock caused by the particular class (plus the amount of the incoming order) reaches a critical level. On average, for 8% (12%) of all instances, the threshold policy performs better than the reservation policy under the full (partial) lost sales case and when the objective is to minimise the average on-hand inventory subject to fill rate service requirements. Furthermore, in many cases where the reservation policy outperforms the threshold policy, the gap between the two policies is small under both service requirements and total cost minimisation criteria. This suggests that a trade-off between ‘fairness’ and ‘cost’ is required, and that when the performance of two policies are similar, the threshold policy is generally favoured. © 2020 Informa UK Limited, trading as Taylor & Francis Group.","base-stock; compound poisson processes; Inventory; Markov chain; prioritisation of customer classes","Economic and social effects; Stochastic systems; Compound Poisson process; Inventory systems; On-hand inventory; Reservation policy; Service requirements; Spare parts inventories; Stochastic replenishments; Threshold policies; Inventory control",Article,"Final","",Scopus,2-s2.0-85090084540
"Perkmann M., Salandra R., Tartari V., McKelvey M., Hughes A.","23393859000;57195981289;36609325100;7003503858;9272460900;","Academic engagement: A review of the literature 2011-2019",2021,"Research Policy","50","1","104114","","",,69,"10.1016/j.respol.2020.104114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089898022&doi=10.1016%2fj.respol.2020.104114&partnerID=40&md5=22dbb7c8825670a9323022e30b8a6d1e","Imperial College Business School, South Kensington Campus, London, SW7 2AZ, United Kingdom; School of Management, University of Bath, Claverton Down Road, Bath, BA2 7AY, United Kingdom; Department of Strategy and Innovation, Copenhagen Business School, Kilevej 14A, Frederiksberg, 2000, Denmark; University of Gothenburg, School of Business, Law and Economics, Department of Economy and Society, Institute of Innovation and Entrepreneurship, P.O Box 610, Gothenburg, SE-405 30, Sweden; Lancaster University Management School, Bailrigg, Lancaster  W7LA1 4YX, United Kingdom","Perkmann, M., Imperial College Business School, South Kensington Campus, London, SW7 2AZ, United Kingdom; Salandra, R., School of Management, University of Bath, Claverton Down Road, Bath, BA2 7AY, United Kingdom; Tartari, V., Department of Strategy and Innovation, Copenhagen Business School, Kilevej 14A, Frederiksberg, 2000, Denmark; McKelvey, M., University of Gothenburg, School of Business, Law and Economics, Department of Economy and Society, Institute of Innovation and Entrepreneurship, P.O Box 610, Gothenburg, SE-405 30, Sweden; Hughes, A., Imperial College Business School, South Kensington Campus, London, SW7 2AZ, United Kingdom, Lancaster University Management School, Bailrigg, Lancaster  W7LA1 4YX, United Kingdom","We provide a systematic review of the literature on academic engagement from 2011 onwards, which was the cut-off year of a previous review article published in Research Policy. Academic engagement refers to knowledge-related interactions of academic scientists with external organisations. It includes activities such as collaborative research with industry, contract research, consulting and informal ties. We consolidate what is known about the individual, organisational and institutional antecedents of academic engagement, and its consequences for research, commercialisation, and society at large. Our results suggest that individual characteristics associated with academic engagement include being scientifically productive, senior, male, locally trained, and commercially experienced. Academic engagement is also socially conditioned by peer effects and disciplinary characteristics. In terms of consequences, academic engagement is positively associated with academics’ subsequent scientific productivity. We propose new areas of investigation where evidence remains inconclusive, including individual life cycle effects, the role of organisational contexts and incentives, cross-national comparisons, and the impact of academic engagement on the quality of subsequent research as well as the educational, commercial and society-wide impact. © 2020 The Authors","Academic consulting; Academic entrepreneurship; Collaborative research; Commercialisation; Technology transfer; University-industry relations","Engineering; Academic scientists; Collaborative research; Commercialisation; Contract research; Cross-national; Individual characteristics; Research policies; Systematic Review; Life cycle",Article,"Final","",Scopus,2-s2.0-85089898022
"von Thiele Schwarz U., Nielsen K., Edwards K., Hasson H., Ipsen C., Savage C., Simonsen Abildgaard J., Richter A., Lornudd C., Mazzocato P., Reed J.E.","12759815500;8256110000;32667612700;23396533100;55170289100;24382191400;55485637000;36151397700;56156429000;36624247500;35810935000;","How to design, implement and evaluate organizational interventions for maximum impact: the Sigtuna Principles",2021,"European Journal of Work and Organizational Psychology","30","3",,"415","427",,15,"10.1080/1359432X.2020.1803960","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089888937&doi=10.1080%2f1359432X.2020.1803960&partnerID=40&md5=35f93bcafb543c9e403f5419b8594b8f","School of Health, Care and Social Welfare, Mälardalen University, Västerås, Sweden; Medical Management Centre, LIME, Karolinska Institutet, Stockholm, Sweden; Institute of Work Psychology (IWP), University of Sheffield, Sheffield, United Kingdom; Department of Management Engineering, Technical University of Denmark, Lyngby, Denmark; Unit for Implementation and Evaluation, Center for Epidemiology and Community Medicine, Stockholm, Sweden; National Research Center for the Working Enviroment, Copenhagen, Denmark; Institute of Environmental Medicine (IMM), Karolinska Institutet, Stockholm, Sweden; NIHR CLAHRC for Northwest London, Chelsea and Westminster Hospital, London, United Kingdom; School of Health and Welfare, Halmstad University, Halmstad, Sweden","von Thiele Schwarz, U., School of Health, Care and Social Welfare, Mälardalen University, Västerås, Sweden, Medical Management Centre, LIME, Karolinska Institutet, Stockholm, Sweden; Nielsen, K., Institute of Work Psychology (IWP), University of Sheffield, Sheffield, United Kingdom; Edwards, K., Department of Management Engineering, Technical University of Denmark, Lyngby, Denmark; Hasson, H., Medical Management Centre, LIME, Karolinska Institutet, Stockholm, Sweden, Unit for Implementation and Evaluation, Center for Epidemiology and Community Medicine, Stockholm, Sweden; Ipsen, C., Department of Management Engineering, Technical University of Denmark, Lyngby, Denmark; Savage, C., Medical Management Centre, LIME, Karolinska Institutet, Stockholm, Sweden; Simonsen Abildgaard, J., National Research Center for the Working Enviroment, Copenhagen, Denmark; Richter, A., Medical Management Centre, LIME, Karolinska Institutet, Stockholm, Sweden, Unit for Implementation and Evaluation, Center for Epidemiology and Community Medicine, Stockholm, Sweden; Lornudd, C., Institute of Environmental Medicine (IMM), Karolinska Institutet, Stockholm, Sweden; Mazzocato, P., Medical Management Centre, LIME, Karolinska Institutet, Stockholm, Sweden; Reed, J.E., NIHR CLAHRC for Northwest London, Chelsea and Westminster Hospital, London, United Kingdom, School of Health and Welfare, Halmstad University, Halmstad, Sweden","Research on organizational interventions needs to meet the objectives of both researchers and participating organizations. This duality means that real-world impact has to be considered throughout the research process, simultaneously addressing both scientific rigour and practical relevance. This discussion paper aims to offer a set of principles, grounded in knowledge from various disciplines that can guide researchers in designing, implementing, and evaluating organizational interventions. Inspired by Mode 2 knowledge production, the principles were developed through a transdisciplinary, participatory and iterative process where practitioners and academics were invited to develop, refine and validate the principles. The process resulted in 10 principles: 1) Ensure active engagement and participation among key stakeholders; 2) Understand the situation (starting points and objectives); 3) Align the intervention with existing organizational objectives; 4) Explicate the program logic; 5) Prioritize intervention activities based on effort-gain balance; 6) Work with existing practices, processes, and mindsets; 7) Iteratively observe, reflect, and adapt; 8) Develop organizational learning capabilities; 9) Evaluate the interaction between intervention, process, and context; and 10) Transfer knowledge beyond the specific organization. The principles suggest how the design, implementation, and evaluation of organizational interventions can be researched in a way that maximizes both practical and scientific impact. © 2020 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","Academy-practice partnership; occupational health interventions; participation; recommendations; workplace-based interventions",,Article,"Final","",Scopus,2-s2.0-85089888937
"Salnikova E., Baglione S.L., Stanton J.L.","56026075300;14830198500;57210695277;","New Product Introduction Success for Private Label Products Compared to Branded by Product Category",2021,"Journal of International Food and Agribusiness Marketing","33","3",,"290","304",,,"10.1080/08974438.2020.1795774","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089859332&doi=10.1080%2f08974438.2020.1795774&partnerID=40&md5=c43fcf1bd6b876a51a2e59ae84abf031","University of Aarhus, Aarhus, Denmark; Saint Leo University, Saint LeoFL, United States; Saint Joseph’s University, Philadelphia, PA, United States","Salnikova, E., University of Aarhus, Aarhus, Denmark; Baglione, S.L., Saint Leo University, Saint LeoFL, United States; Stanton, J.L., Saint Joseph’s University, Philadelphia, PA, United States","This research reveals the success rate of new private label products and compares the PL results to branded new products. The data is based on the GNP database from Mintel. New product success is defined as the product still available two years after introduction. A sample of the new product introductions from 2010 to 2012 was drawn. An amount of 10% was randomly selected each food category. A total of 2,810 new products that were sampled from 17 food categories. An amount of 43% of new private label products was successful, greater than ±30% found in the literature. It was, lower than the success rate for branded at 71%. © 2020 Taylor & Francis Group, LLC.","Branded products; new product introduction; private label products",,Article,"Final","",Scopus,2-s2.0-85089859332
"Pan X., Li H., Zhao L., Yang X., Su J., Dai S., Ning J., Li C., Cai G., Zhu G.","56422962000;57209061766;55739485600;9335358300;7401682503;57218567730;57204782967;56673078900;56026335900;16641745300;","Response of syntrophic bacterial and methanogenic archaeal communities in paddy soil to soil type and phenological period of rice growth",2021,"Journal of Cleaner Production","278",,"123418","","",,6,"10.1016/j.jclepro.2020.123418","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089562885&doi=10.1016%2fj.jclepro.2020.123418&partnerID=40&md5=7da3fd32a6c7d0370a3f7f7ad7d16922","Key Laboratory of Urban Pollutant Conversion, Institute of Urban Environment, Chinese Academy of Sciences, Xiamen, 361021, China; Key Laboratory of Urban Environment and Health, Institute of Urban Environment, Chinese Academy of Sciences, Xiamen, 361021, China; Institute of Environment and Sustainable Development in Agriculture, Chinese Academy of Agriculture Sciences, Beijing, 100081, China; Faculty of Geo-Information Science and Earth Observation, University of Twente, Enschede, 7514 AE, Netherlands; Department of Environmental Engineering, Technical University of Denmark, Kgs. LyngbyDK-2800, Denmark","Pan, X., Key Laboratory of Urban Pollutant Conversion, Institute of Urban Environment, Chinese Academy of Sciences, Xiamen, 361021, China; Li, H., Key Laboratory of Urban Environment and Health, Institute of Urban Environment, Chinese Academy of Sciences, Xiamen, 361021, China; Zhao, L., Institute of Environment and Sustainable Development in Agriculture, Chinese Academy of Agriculture Sciences, Beijing, 100081, China; Yang, X., Key Laboratory of Urban Environment and Health, Institute of Urban Environment, Chinese Academy of Sciences, Xiamen, 361021, China; Su, J., Key Laboratory of Urban Environment and Health, Institute of Urban Environment, Chinese Academy of Sciences, Xiamen, 361021, China; Dai, S., Faculty of Geo-Information Science and Earth Observation, University of Twente, Enschede, 7514 AE, Netherlands; Ning, J., Key Laboratory of Urban Pollutant Conversion, Institute of Urban Environment, Chinese Academy of Sciences, Xiamen, 361021, China; Li, C., Department of Environmental Engineering, Technical University of Denmark, Kgs. LyngbyDK-2800, Denmark; Cai, G., Key Laboratory of Urban Pollutant Conversion, Institute of Urban Environment, Chinese Academy of Sciences, Xiamen, 361021, China; Zhu, G., Key Laboratory of Urban Pollutant Conversion, Institute of Urban Environment, Chinese Academy of Sciences, Xiamen, 361021, China","Methanogenesis and syntrophy are the most important microbial metabolic processes for the anaerobic decomposition of organic matters in paddy soils. However, the diversity and abundance of syntrophic communities and their ecological determinants remain largely unexplored. In this study, we aimed to unravel the impacts of soil type and rice phenology on both syntrophic and methanogenic communities. The relative abundances of syntrophic bacteria and methanogenic archaea were significantly affected by soil type and rice growth stages, with 0.39–1.66% and 1.68–3.95% for syntrophic bacteria and 0.49–6.04% and 9.29–13.69% for methanogenic archaea, respectively. Besides, the populations of short-chain fatty acid-degrading syntrophs (SFAS) varied across soil types (range: 8.21 × 106–7.83 × 107 16S rRNA gene copies g−1 dry soil) and rice growth stages (range: 2.27 × 107–3.88 × 107 16S rRNA gene copies g−1 dry soil). Moreover, the populations of syntrophic propionate-oxidizing bacteria were 1.2–6.2 times higher than those of butyrate-oxidizing bacteria in the 10 paddy soils during the off-rice season, indicating that propionate is the main intermediate product during anaerobic decomposition of organic matter. However, Syntrophomonas was the most dominant throughout the rice growing season, implying that syntrophic pathways may vary between off-rice and growing seasons. Interestingly, the populations of SFAS and methanogens showed a significantly positive correlation (P &lt; 0.05). This suggests that syntrophic bacteria, in cooperation with methanogenic archaea, can affect methane production in paddy soils. Furthermore, C/N ratio, soil moisture, soil pH, oxalate, citrate, and their interaction accounted for 65.20% of the changes in syntrophic communities. Altogether, our findings indicate that soil type, rice phenological stages and soil properties can shape the distribution of syntrophic communities in rice paddy fields. © 2020 Elsevier Ltd","Fatty acid-degrading syntrophs; Methanogens; Rice phenological stages; Soil properties; Soil type","Bacteria; Biogeochemistry; Genes; Organic compounds; RNA; Soil moisture; Volatile fatty acids; Anaerobic decomposition; Intermediate product; Methane production; Methanogenic archaea; Methanogenic community; Microbial metabolic process; Positive correlations; Short-chain fatty acids; Population statistics",Article,"Final","",Scopus,2-s2.0-85089562885
"Christensen J.F.","57197830770;","Orange feelings and reparative readings, or how I learned to know alternative organization at Roskilde Festival",2021,"Culture and Organization","27","2",,"152","170",,1,"10.1080/14759551.2020.1804385","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089259241&doi=10.1080%2f14759551.2020.1804385&partnerID=40&md5=d4dff5d0971af23b64b2d9217a3eea20","Department of Management, Politics and Philosophy, Copenhagen Business School, Frederiksberg, Denmark","Christensen, J.F., Department of Management, Politics and Philosophy, Copenhagen Business School, Frederiksberg, Denmark","Taking inspiration from Sedgwick [(2002). “Paranoid Reading and Reparative Reading, or You’re So Paranoid, You Probably Think This Essay Is About You.” In Touching Feeling: Affect, Pedagogy, Performativity, edited by E. K. Sedgwick, 123–152. Durham, NC: Duke University Press], I argue that a turn towards alternative organization(s) must be accompanied by a concurrent turn towards a reparative methodology, in order that critical scholars are able to know an alternative. Based on engagement with Roskilde Festival, I show how easily critical studies become paranoid, precluding surprise and, in turn, alternative understandings, as well as alternative things to understand. Whereas paranoid critical inquiry is informed by the hermeneutics of suspicion, I suggest that reparative readings may come from a place of wonder (MacLure [(2013a). Researching Without Representation? Language and Materiality in Post-Qualitative Methodology.” International Journal of Qualitative Studies in Education 26 (6): 658–667. doi:10.1080/09518398.2013.788755, (2013b). “The Wonder of Data.” Cultural Studies–Critical Methodologies 13 (4): 228–232]). This article contributes to debates in critical management studies about the purpose of and possibility for critical engagement with organizations. By sharing ethnographic moments that mattered to me in their affective capacity to make me experience wonder about critical engagement, I show how a paranoid reader may become reparatively positioned and demonstrate what knowledge may be produced through reparative readings. © 2020 Informa UK Limited, trading as Taylor & Francis Group.","alternative organization; Critical Management Studies(CMS); paranoid reading and reparative reading; Roskilde Festival; Sedgwick; wonder",,Article,"Final","",Scopus,2-s2.0-85089259241
"Madsen K.M., Jensen J.F.","57209279493;55907566200;","Learning through exploration at museum exhibitions",2021,"Museum Management and Curatorship","36","2",,"154","171",,1,"10.1080/09647775.2020.1803115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089193098&doi=10.1080%2f09647775.2020.1803115&partnerID=40&md5=27c871c1a37b519ed8b2a314217170f8","Aalborg University Business School, Aalborg University, Aalborg, Denmark; Department of Communication and Psychology, Aalborg University, Aalborg, Denmark","Madsen, K.M., Aalborg University Business School, Aalborg University, Aalborg, Denmark; Jensen, J.F., Department of Communication and Psychology, Aalborg University, Aalborg, Denmark","The aim of this article is to discuss the potential of exploration in museum exhibitions as a means of balancing enlightenment and experience. Hypothesizing that exploration can be one approach to dissolving the enlightenment-experience conflict by embedding both aspects within the concept of exploration, users reach enlightenment through explorative experiences. Exploration is discussed, theoretically and empirically, as a structure for creating a space for exploration, providing users with multiple levels and types of interaction and experience potential. Throughout the article, we argue that a simple thematic, user-mindset, agency, storification and narrative closure are key criteria for an exhibition to further the potential for exploration by creating multiple perspectives, interaction potential and depth on a specific area of interest, thus maintaining the users’ curiosity and focus. Empirically, we explore how explorative exhibitions affect users’ museum experiences through a user study at two exhibitions designed for exploration: Anguish & Fire and The Amazing Eel. © 2020 Informa UK Limited, trading as Taylor & Francis Group.","case study; Experiential learning; exploration; museum exhibition",,Article,"Final","",Scopus,2-s2.0-85089193098
"Jouzdani J., Govindan K.","24463419200;54986334000;","On the sustainable perishable food supply chain network design: A dairy products case to achieve sustainable development goals",2021,"Journal of Cleaner Production","278",,"123060","","",,73,"10.1016/j.jclepro.2020.123060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089148232&doi=10.1016%2fj.jclepro.2020.123060&partnerID=40&md5=037498d1f421e524a0390ed01f7b230e","Department of Industrial Engineering, Golpayegan University of Technology, Golpayegan, Iran; China Institute of FTZ Supply Chain, Shanghai Maritime University, Shanghai, 201306, China; Centre for Sustainable Supply Chain Engineering, Department of Technology and Innovation, Danish Institute for Advanced Study, University of Southern Denmark, Odense M, 5230, Denmark","Jouzdani, J., Department of Industrial Engineering, Golpayegan University of Technology, Golpayegan, Iran; Govindan, K., China Institute of FTZ Supply Chain, Shanghai Maritime University, Shanghai, 201306, China, Centre for Sustainable Supply Chain Engineering, Department of Technology and Innovation, Danish Institute for Advanced Study, University of Southern Denmark, Odense M, 5230, Denmark","Perishable products require special handling measures that may have social and environmental impacts along with their well-known economic aspects. Therefore, the sustainability of food supply chains has gained ground; however, the sustainability of perishable food supply chains, is still not a fully explored field of study. Therefore, in this research, a multi-objective mathematical programming model is developed to optimize the cost, energy consumption, and the traffic congestion associated with such supply chain operations. In this study, product lifetime uncertainty is explicitly modeled as a Weibull random variable, and food perishability is assumed to be affected by vehicle refrigerator utilization, which is considered as a decision variable. In addition, multiple vehicle types and multiple product types are considered. A dairy supply chain case is investigated, and the interrelations and interactions of all three aspects of sustainability, also known as the three triple bottom lines (TBL) of sustainability, are studied. The results indicate that emphasizing the economic aspect, for highly perishable products, the environmental impact of the chain may increase by 120%, and for the highly congested road networks, the social impact may rise by 51%. However, a 15% economic compromise can improve the sustainability of the supply chain network design by 150%. It is also shown that road congestion and the uncertain perishability of the products are critical factors that can, although differently, affect the operation and the design of the supply chain. This study contributes to the sustainable development goals (SDG's) such as Zero Hunger (SDG 2); Affordable and Clean Energy (SDG 7); Decent Work and Economic Growth (SDG 8); Industry, Innovation, and Infrastructure (SDG 9); Responsible Consumption and Production (SDG 12); Climate Action (SDG 13) and Peace, Justice, and Strong Institutions (SDG 16). The results suggest that decision-makers can significantly reduce the environmental and social influences of the supply chain even without drastically compromising the economic aspect. © 2020 Elsevier Ltd","Chance-constrained programming; Dairy product; Goal programming; Perishable food; Supply chain network design; Sustainability","Dairies; Decision making; Economic and social effects; Energy utilization; Environmental impact; Food supply; Mathematical programming; Motor transportation; Planning; Product design; Roads and streets; Supply chains; Traffic congestion; Decision variables; Multi-objective mathematical programming; Multiple products; Perishable product; Social and environmental impact; Supply chain network design; Supply chain operation; Triple Bottom Line; Sustainable development",Article,"Final","",Scopus,2-s2.0-85089148232
"Kim T., Glock C.H., Emde S.","14014218000;26867716500;35810166700;","Production planning for a ramp-up process in a multi-stage production system with worker learning and growth in demand",2021,"International Journal of Production Research","59","19",,"6002","6021",,5,"10.1080/00207543.2020.1798034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089017258&doi=10.1080%2f00207543.2020.1798034&partnerID=40&md5=6d2252ea3cf0b807dd73ab0cf7c5083d","Department of Industrial Engineering, Hanyang University, Seoul, South Korea; Institute of Production and Supply Chain Management, Department of Law and Economics, Technische Universität Darmstadt, Darmstadt, Germany; CORAL–Cluster for Operations Research, Analytics, and Logistics, Department of Economics and Business Economics, Aarhus University, Aarhus, Denmark","Kim, T., Department of Industrial Engineering, Hanyang University, Seoul, South Korea; Glock, C.H., Institute of Production and Supply Chain Management, Department of Law and Economics, Technische Universität Darmstadt, Darmstadt, Germany; Emde, S., CORAL–Cluster for Operations Research, Analytics, and Logistics, Department of Economics and Business Economics, Aarhus University, Aarhus, Denmark","In a response to changes in customer requirements and environmental dynamics, product lifecycles have become shorter and shorter over the last decades. As a result, production ramp-ups have become more frequent in many industries, and they now often account for a significant share of the entire product lifecycle. Due to the prominent role production ramp-ups play in the lifecycle of a product, efficient production ramp-ups are now an important determinant of business success. This work proposes a mathematical model for managing production ramp-ups in a serial multi-stage production system. In the scenario considered here, both the productivity of workers and demand increase over time until a steady-state phase is reached at the end of the ramp-up. The model proposed in this paper supports the assignment of workers to the different stages of the production system and the balancing of production and demand to ensure a smooth transition from the production ramp-up to steady-state production. The model is analysed in numerical experiments to illustrate its potential for managing the production ramp-up. Our experiments show that high learning rates can have drawbacks in terms of large inventories if learning is not aligned with demand growth and across production stages. © 2020 Informa UK Limited, trading as Taylor & Francis Group.","demand growth; learning effect; multi-stage production system; Production ramp-up","Production control; Customer requirements; Environmental dynamics; Multi-stage production systems; Numerical experiments; Product life cycles; Production Planning; Production ramp-up; Steady state production; Life cycle",Article,"Final","",Scopus,2-s2.0-85089017258
