Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Levine A., Pedersen L.H.","57193905936;7201717879;","Which trend is your friend?",2016,"Financial Analysts Journal","72","3",,"51","66",,27,"10.2469/faj.v72.n3.3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008930602&doi=10.2469%2ffaj.v72.n3.3&partnerID=40&md5=2008cad4382a2960491a14d31b5d6f0b","AQR Capital Man-Agement, LLC, Greenwich, CT, United States; Department at Copenhagen Business School, Fredriksberg, Denmark; New York University, NY, United States","Levine, A., AQR Capital Man-Agement, LLC, Greenwich, CT, United States; Pedersen, L.H., Department at Copenhagen Business School, Fredriksberg, Denmark, New York University, NY, United States","Managed futures funds and commodity trading advisers (CTAs) use heuristics or statistical measures often called ""filters"" to trade on price trends. Two key statistical measures of trends are ""time-series momentum"" and ""moving-Average crossovers."" We show, empirically and theoretically, that these trend indicators are closely related. In fact, they are equivalent representations in their most general forms. They also capture many other types of filters, such as the Hodrick-Prescott (HP) filter, the Kalman filter, and all other linear filters. We show how these filters can be represented through ""trend signature plots,"" demonstrating their dependence on past prices and returns by horizon. ©2016 CFA Institute.",,,Article,"Final","",Scopus,2-s2.0-85008930602
"Kwiatkowski G.","57192211672;","Composition of event attendees: A comparison of three small-scale sporting events",2016,"International Journal of Sport Finance","11","2",,"163","180",,14,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001002390&partnerID=40&md5=3b74c1377ac546945b96c143d3549ae2","University of Southern Denmark, Denmark","Kwiatkowski, G., University of Southern Denmark, Denmark","This study contributes to the literature on economic impact assessments of sporting events by categorizing attendees of small-scale sporting events based on their potential primary economic stimulus to the host region. Thereby, the research questions driving this study are as follows: (1) What is the composition of event attendees at small-scale sporting events according to their primary economic stimulus to the host region? and (2) How does the composition of event attendees vary between the three considered events? The study builds upon primary data (N = 2,006) gathered at three small-scale sporting events (cycling, windsurfing, and ski jumping) hosted in Northern Europe. The empirical analysis draws on a state-of-the-art framework for economic impact assessments. The results show that the percentage of attendees, whose expenditures result in fresh money influx to a host region, does not exceed 40% for any of the events and heavily depends on the event-specific characteristics. © 2016 West Virginia University.","Composition; Economic impact assessment; Event attendees; Small-scale events",,Article,"Final","",Scopus,2-s2.0-85001002390
"Wang J., Hedman J., Tuunainen V.K.","57190862671;24483649400;6506222997;","Path creation, path dependence and breaking away from the path: Re-examining the case of Nokia",2016,"Journal of Theoretical and Applied Electronic Commerce Research","11","2",,"16","27",,7,"10.4067/S0718-18762016000200003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983567968&doi=10.4067%2fS0718-18762016000200003&partnerID=40&md5=4117867d98e16d07d28e8ebc337df87c","Copenhagen Business School, Department of IT Management, Copenhagen, Denmark; Aalto University, School of Business, Helsinki, Finland","Wang, J., Copenhagen Business School, Department of IT Management, Copenhagen, Denmark; Hedman, J., Copenhagen Business School, Department of IT Management, Copenhagen, Denmark; Tuunainen, V.K., Aalto University, School of Business, Helsinki, Finland","The explanation of how and why firms succeed or fail is a recurrent research challenge. This is particularly important in the context of technological innovations. We focus on the role of historical events and decisions in explaining such success and failure. Using a case study of Nokia, we develop and extend a multi-layer path dependence framework. We identify four layers of path dependence: technical, strategic and leadership, organizational, and external collaboration. We show how path dependence at these four interdependent layers can blindfold the organization from seeing and understanding the importance of intermediate outcomes, which in the case of Nokia was the importance of software ecosystems and adaptable mobile devices. Furthermore, we show how the layers of path dependence mutually reinforce each other and become stronger. © 2016 Universidad de Talca - Chile.","Evolutionary theories; Mobile industry; Nokia; Path creation; Path dependence",,Article,"Final","",Scopus,2-s2.0-84983567968
"Kristensen P.H.","15063037300;","Constructing chains of enablers for alternative economic futures: Denmark as an example",2016,"Academy of Management Perspectives","30","2",,"153","166",,11,"10.5465/amp.2015.0152","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978174381&doi=10.5465%2famp.2015.0152&partnerID=40&md5=498672a2064550f1136be3c3212076bb","Copenhagen Business School, Denmark","Kristensen, P.H., Copenhagen Business School, Denmark","Though capitalism may be structured in divergent ways that produce highly different outcomes, and though the capitalist process needs new demands and technologies to realize its expansionary potential, these lessons seem to have been ignored in recent discussions of how to revitalize mature economies. This article illustrates a way of researching alternative economic futures by identifying chains of enablers in Denmark and other Nordic countries by which society and business can co-develop and capture capabilities to take on new roles in globalization. The paper focuses on institutional enablers that have made possible novel forms of work organization and business models. These institutional enablers are capacitating on the ""supply side"" by enabling labor to take an active part in shaping enterprises supported by social welfare services (training, childcare and eldercare, support for housing, etc.). Being generally inclusive of social movements, welfare states have also helped identify new needs on the ""demand side"" such as toys, aids, technologies, and buildings for childcare and eldercare, environmental protection, alternative energy and energy saving, health, and city planning. This is illustrated by a number of firms that supply products that solve societal problems, and that have used their capabilities to become multinationals that engage in active co-development with firms and institutions in foreign countries. © Academy of Management Perspectives.",,,Conference Paper,"Final","",Scopus,2-s2.0-84978174381
"Beck R., Pahlke I., Vykoukal J.","7403182380;36449725600;24605784100;","Colocation as a hybrid ICT sourcing strategy to improve operational agility",2016,"Data Base for Advances in Information Systems","47","2",,"9","35",,2,"10.1145/2963175.2963177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976880760&doi=10.1145%2f2963175.2963177&partnerID=40&md5=ead8adfb1bcba1bcf4de0bf600f5b893","IT University of Copenhagen, Denmark; Goethe University Frankfurt, Germany","Beck, R., IT University of Copenhagen, Denmark; Pahlke, I., Goethe University Frankfurt, Germany; Vykoukal, J., Goethe University Frankfurt, Germany","Fast access to communication networks and the availability of high-performance information and communication technology (ICT) infrastructures is indispensable for accelerating business transactions. Yet with increased environmental volatility, companies need to become more agile in identifying and responding to market- and technology-based challenges. Accordingly, a responsive and high-performance ICT infrastructure remains a top priority for firms. Thus, new ICT sourcing strategies may lead to significant competitive advantages, especially in dynamic business environments.This article analyzes a hybrid ICT sourcing strategy called colocation that allows firms to operate their own ICT resources in facilities of specialized data center providers. Grounded in the theory of dynamic capabilities, we theorize and empirically examine how colocation and top management support enable firms to improve their operational agility in the presence of environmental turbulence.","Colocation sourcing; ICT infrastructure strategy; Operational agility; Quantitative field study","Competition; Colocations; Competitive advantage; Environmental turbulences; Field studies; ICT infrastructures; Information and Communication Technologies; Operational agility; Top management support; Environmental technology",Article,"Final","",Scopus,2-s2.0-84976880760
"Bjørsted E., Bova E., Dahl S.","57189998664;55253304700;57189997846;","Lessons learnt from the nordics: How to fight long-term unemployment",2016,"Intereconomics","51","3",,"172","178",,1,"10.1007/s10272-016-0596-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976408089&doi=10.1007%2fs10272-016-0596-9&partnerID=40&md5=4b902b85db1dc3e01252ea195244eb21","AE-Arbejderbevægelsens Erhvervsråd, Economic Council of the Labour Movement (ECLM), Reventlowsgade 14, 1. sal, Copenhagen, 1651, Denmark; Foundation for European Progressive Studies (FEPS), Rue Montoyer, 40, Brussels, 1000, Belgium","Bjørsted, E., AE-Arbejderbevægelsens Erhvervsråd, Economic Council of the Labour Movement (ECLM), Reventlowsgade 14, 1. sal, Copenhagen, 1651, Denmark; Bova, E., Foundation for European Progressive Studies (FEPS), Rue Montoyer, 40, Brussels, 1000, Belgium; Dahl, S., AE-Arbejderbevægelsens Erhvervsråd, Economic Council of the Labour Movement (ECLM), Reventlowsgade 14, 1. sal, Copenhagen, 1651, Denmark","This study examines policies that can successfully address long-term unemployment. It focuses on Denmark and Sweden, where, despite sizeable job losses during the crisis, labour market indicators are at present better than in any other EU country. By looking at the interaction between labour market flexibility (especially in hiring and firing regulations) and passive and active policies, we argue that well-designed active policies matter more than labour market flexibility for employment. © 2016 ZBW and Springer-Verlag Berlin Heidelberg.",,,Article,"Final","",Scopus,2-s2.0-84976408089
"Malkhozov A., Mueller P., Vedolin A., Venter G.","6505628268;55314354300;55991285500;57189233256;","Mortgage Risk and the Yield Curve",2016,"Review of Financial Studies","29","5",,"1220","1253",,18,"10.1093/rfs/hhw003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966521964&doi=10.1093%2frfs%2fhhw003&partnerID=40&md5=28a2ef6c9a89ca62b23cf717efddd302","Bank for International Settlements, United Kingdom; Department of Finance, London School of Economics, Houghton Street, London, WC2A 2AE, United Kingdom; London School of Economics, United Kingdom; Copenhagen Business School, Denmark","Malkhozov, A., Bank for International Settlements, United Kingdom; Mueller, P., Department of Finance, London School of Economics, Houghton Street, London, WC2A 2AE, United Kingdom; Vedolin, A., London School of Economics, United Kingdom; Venter, G., Copenhagen Business School, Denmark","We study feedback from the risk of outstanding mortgage-backed securities (MBS) on the level and volatility of interest rates. We incorporate supply shocks resulting from changes in MBS duration into a parsimonious equilibrium dynamic term structure model and derive three predictions that are strongly supported in the data: (1) MBS duration positively predicts nominal and real excess bond returns, especially for longer maturities; (2) the predictive power of MBS duration is transitory in nature; and (3) MBS convexity increases interest rate volatility, and this effect has a hump-shaped term structure. © 2015 The Author 2015. Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved.",,,Article,"Final","",Scopus,2-s2.0-84966521964
"Brem A., Puente-Diaz R., Agogué M.","23984395500;56013548600;55136199800;","Creativity and innovation: State of the art and future perspectives for research",2016,"International Journal of Innovation Management","20","4","1602001","","",,24,"10.1142/S1363919616020011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966400974&doi=10.1142%2fS1363919616020011&partnerID=40&md5=6b86de7ebdf15f334483c5b072f89cf2","Mads Clausen Institute, SDU Innovation and Design Engineering, University of Southern Denmark, Alsion 2, Sønderborg, 6400, Denmark; Department of Business and Economics, Universidad Anahuac Mexico Norte, Av. Universidad Anahuac No. 46, Estado de Mexico, CP 52786, Mexico; Management Department, HEC Montréal, 3000 Chemin Côte Ste Catherine, Montreal, QC  H3T2A7, Canada","Brem, A., Mads Clausen Institute, SDU Innovation and Design Engineering, University of Southern Denmark, Alsion 2, Sønderborg, 6400, Denmark; Puente-Diaz, R., Department of Business and Economics, Universidad Anahuac Mexico Norte, Av. Universidad Anahuac No. 46, Estado de Mexico, CP 52786, Mexico; Agogué, M., Management Department, HEC Montréal, 3000 Chemin Côte Ste Catherine, Montreal, QC  H3T2A7, Canada","Creativity is a vibrant field of scientific research with important applied implications for the management of innovation. In this article, we argue that the proliferation of creativity research has led to positive and less positive outcomes and discuss five relevant research themes. We first introduce our readers to the different proposed dimensions of a creative object. Next, we explain recent developments on the level of the creativity magnitude issue. Based on that, we review how researchers currently operationalize creativity. After discussing how creativity is conceptualized and operationalized, we outline how it might be enhanced. Finally, we present an overview of the wide variety of methodological approaches currently used in creativity research. We close by calling for more interdisciplinary research and offering other suggestions for future directions. © 2016 World Scientific Publishing Europe Ltd.","Creative Performance; Creative Thinking; Creativity; Ideation; Innovation; Magnitude",,Article,"Final","",Scopus,2-s2.0-84966400974
"Arnholtz J., Ibsen C.L., Ibsen F.","55053359500;37101684300;57189046974;","Importing low-density ideas to high-density revitalisation: The ‘organising model’ in Denmark",2016,"Economic and Industrial Democracy","37","2",,"297","317",,11,"10.1177/0143831X14549034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964888267&doi=10.1177%2f0143831X14549034&partnerID=40&md5=9e6483680447a572ea655b38783a63c1","FAOS, University of Copenhagen, Denmark; University of Aalborg, Denmark","Arnholtz, J., FAOS, University of Copenhagen, Denmark; Ibsen, C.L., FAOS, University of Copenhagen, Denmark; Ibsen, F., University of Aalborg, Denmark","Why did union officials from a high-union-density country like Denmark choose to import an organising strategy from low-density countries such as the US and the UK? Drawing on in-depth interviews with key union officials and internal documents, the authors of this article argue two key points. First, rather than unions settling for a semi-automatic response to membership decline, the ‘organising model’ was actively imported as a strategic tool for challenging alternative responses to membership decline. Second, the organising model was actively translated into a Danish context and most unions cherry-pick some elements while leaving fundamental aspects out. The study nevertheless indicates that a lack of coherency and model-fit to Danish industrial relations might hamper the positive effects of the organising strategy. © 2014, The Author(s) 2014.","Denmark; institutional diffusion; organising; trade unions",,Article,"Final","",Scopus,2-s2.0-84964888267
"LaPlaca P.J., Lindgreen A.","6701718501;56000391000;","Letter from the Co-Editors-in-Chief: Industrial Marketing Management",2016,"Industrial Marketing Management","55",,,"1","4",,1,"10.1016/j.indmarman.2016.04.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964721051&doi=10.1016%2fj.indmarman.2016.04.010&partnerID=40&md5=3b867e35aa0bdd1eb5fc623e2bfe9fad","Vernon, CT  06066, United States; Copenhagen Business School, Denmark","LaPlaca, P.J., Vernon, CT  06066, United States; Lindgreen, A., Copenhagen Business School, Denmark",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-84964721051
"Baran B.E., Rogelberg S.G., Clausen T.","31168227300;6701498798;26643667100;","Routinized killing of animals: Going beyond dirty work and prestige to understand the well-being of slaughterhouse workers",2016,"Organization","23","3",,"351","369",,31,"10.1177/1350508416629456","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964289614&doi=10.1177%2f1350508416629456&partnerID=40&md5=ef67351132ee8e7e10ef89e1d239d587","Cleveland State University, United States; The University of North Carolina at Charlotte, United States; National Research Centre for the Working Environment, Denmark","Baran, B.E., Cleveland State University, United States; Rogelberg, S.G., The University of North Carolina at Charlotte, United States; Clausen, T., National Research Centre for the Working Environment, Denmark","Slaughterhouse workers face the reality of industrialized meat production on a daily basis, experiencing firsthand the routinized killing of animals. This occupation provides a window through which to view one key way in which animals and organizations intersect in modern society. Given its proximity to death and undesirable required tasks, working in a slaughterhouse is classified as ‘dirty work’. Current theorizing, however, does not address how the intentional killing of animals may impact workers beyond its inherent dirtiness and low prestige. In this study, we draw upon and extend dirty work theory to further understand the unique nature of work that involves the intentional killing of animals. Regression analyses of data from 10,605 Danish workers across 44 occupations suggest that slaughterhouse workers consistently experience lower physical and psychological well-being along with increased incidences of negative coping behavior. Our findings hold while statistically controlling for occupational prestige and overall dirtiness. Additionally, we compare the pattern of results with a comparable occupation that does not involve animal killing, suggesting specific outcomes associated with routinized killing of animals. Building upon extant research and considering our findings, we discuss the theoretical implications regarding dirty work and the intentional killing of animals in organizations. © 2016, The Author(s) 2016.","Animals; dirty work; employee well-being; identity; meaning at work; occupational prestige; slaughterhouse workers; strain; stress",,Article,"Final","",Scopus,2-s2.0-84964289614
"Sage D., Justesen L., Dainty A., Tryggestad K., Mouritsen J.","24460599100;35076084700;7004217700;20436774800;6601982809;","Organizing space and time through relational human–animal boundary work: Exclusion, invitation and disturbance",2016,"Organization","23","3",,"434","450",,25,"10.1177/1350508416629449","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964267952&doi=10.1177%2f1350508416629449&partnerID=40&md5=9c81fca46217cfe924dfcde6980c3026","Loughborough University, United Kingdom; Copenhagen Business School, Denmark","Sage, D., Loughborough University, United Kingdom; Justesen, L., Copenhagen Business School, Denmark; Dainty, A., Loughborough University, United Kingdom; Tryggestad, K., Copenhagen Business School, Denmark; Mouritsen, J., Copenhagen Business School, Denmark","In this article, we examine the role that animals play within human organizational boundary work. In so doing, we challenge the latent anthropocentricism in many, if not most, theories of organization that locate animal agencies outside the boundary work that is said to constitute organizing. In developing this argument, we draw together diverse strands of work mobilizing Actor–Network Theory that engage the entanglement of human/nonhuman agencies. In bringing this work together, we suggest humans may organize, even manage, by conducting relational boundary work with animal agencies, spacings and timings. Our argument is empirically illustrated and theoretically developed across two cases of the spacings and timings of construction project organizations—an infrastructure project in the United Kingdom and a housing development in Scandinavia. Construction projects are well-known for their tightly managed linear timings and for producing the built spaces that separate humans and animals. Three concepts—Invitation, Exclusion and Disturbance—are offered to help apprehend how such organizings of space and time are themselves dependent upon entanglements between human and animal agencies. We conclude by suggesting that animals should not be negatively constituted as an ‘Other’ to human organizing, or indeed management, but rather acknowledged as sometimes constituting human capacities to organize, even managerially control, space and time. © 2016, The Author(s) 2016.","Actor–network theories; animal geographies; construction; organizational boundaries; organizational spaces and times",,Article,"Final","",Scopus,2-s2.0-84964267952
"Bohns V.K., Newark D.A., Xu A.Z.","35306670500;55940486900;56034051300;","For a dollar, would you. . .? How (we think) money affects compliance with our requests",2016,"Organizational Behavior and Human Decision Processes","134",,,"45","62",,13,"10.1016/j.obhdp.2016.04.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963796069&doi=10.1016%2fj.obhdp.2016.04.004&partnerID=40&md5=5d1424ababba4484656cebc058079b3d","Cornell University, ILR School, Ithaca, NY  14853, United States; University of Southern Denmark, Campusvej 55, Odense M, 5230, Denmark; University of Waterloo, 200 University Avenue West, Waterloo, ON  N2L 3G1, Canada","Bohns, V.K., Cornell University, ILR School, Ithaca, NY  14853, United States; Newark, D.A., University of Southern Denmark, Campusvej 55, Odense M, 5230, Denmark; Xu, A.Z., University of Waterloo, 200 University Avenue West, Waterloo, ON  N2L 3G1, Canada","Research has shown a robust tendency for people to underestimate their ability to get others to comply with their requests. In five studies, we demonstrate that this underestimation-of-compliance effect is reduced when requesters offer money in exchange for compliance. In Studies 1 and 2, participants assigned to a no-incentive or monetary-incentive condition made actual requests of others. In both studies, requesters who offered no incentives underestimated the likelihood that those they approached would grant their requests; however, when requesters offered monetary incentives, this prediction error was mitigated. In Studies 3-5, we present evidence in support of a model to explain the underlying mechanism for this attenuation effect. Studies 3 and 4 demonstrate that offering monetary incentives activates a money-market frame. In Study 5, we find that this activation reduces the discomfort associated with asking, allowing requesters to more accurately assess the size of their request and, consequently, the likelihood of compliance. © 2016 Elsevier Inc.","Compliance; Money; Morality; Prosocial behavior; Social influence; Social prediction",,Article,"Final","",Scopus,2-s2.0-84963796069
"Scherer A.G., Rasche A., Palazzo G., Spicer A.","14065175900;23010174100;9277946900;7005276919;","Managing for Political Corporate Social Responsibility: New Challenges and Directions for PCSR 2.0",2016,"Journal of Management Studies","53","3",,"273","298",,210,"10.1111/joms.12203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962916695&doi=10.1111%2fjoms.12203&partnerID=40&md5=a14e6db575765f123c9b7a114fa8dcd6","University of Zurich, Switzerland; Copenhagen Business School, Denmark; University of Lausanne, Switzerland; City University London, United Kingdom","Scherer, A.G., University of Zurich, Switzerland; Rasche, A., Copenhagen Business School, Denmark; Palazzo, G., University of Lausanne, Switzerland; Spicer, A., City University London, United Kingdom","This article takes stock of the discourse on 'political CSR' (PCSR), reconsiders some of its assumptions, and suggests new directions for what we call 'PCSR 2.0'. We start with a definition of PCSR, focusing on firms' contribution to public goods. We then discuss historical antecedents to the debate and outline the original economic and political context. The following section explores emerging changes in the institutional context relevant to PCSR and reconsiders some of the assumptions underlying Habermas' thesis of the postnational constellation. This highlights some neglected issues in previous works on PCSR, including the influence of nationalism and fundamentalism, the role of various types of business organisations, the return of government regulation, the complexity of institutional contexts, the efficiency of private governance, the financialization and digitalization of the economy, and the relevance of managerial sensemaking. Finally, we discuss the contributions to this special issue and relate them to the newly emerging research agenda. © 2016 John Wiley & Sons Ltd and Society for the Advancement of Management Studies.","Business and society; Corporate political activity; CSR; Globalization; Governance",,Article,"Final","",Scopus,2-s2.0-84962916695
"Assaf A.G., Josiassen A.","57213341356;35117680200;","Frontier Analysis: A State-of-the-Art Review and Meta-Analysis",2016,"Journal of Travel Research","55","5",,"612","627",,85,"10.1177/0047287515569776","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962769434&doi=10.1177%2f0047287515569776&partnerID=40&md5=e91cabdb385879876f933616753e98e5","University of Massachusetts-Amherst, Amherst, MA, United States; Copenhagen Business School, Copenhagen, Denmark; School of Economics, Finance and Marketing, RMIT University, Australia","Assaf, A.G., University of Massachusetts-Amherst, Amherst, MA, United States; Josiassen, A., Copenhagen Business School, Copenhagen, Denmark, School of Economics, Finance and Marketing, RMIT University, Australia","This article presents a comprehensive review of frontier studies in the tourism literature. We discuss the main advantages and disadvantages of the various frontier approaches, in particular, the nonparametric and parametric frontier approaches. The study further differentiates between micro and macro applications of these approaches, summarizing and critically reviewing the characteristics of the existing studies. We also conduct a meta-analysis to create an overview of the efficiency results of frontier applications. This allows for an investigation of the impact of frontier methodology on tourism research. The present review also highlights the limitations of existing studies and suggests an agenda for future research. © 2015, © The Author(s) 2015.","frontier analysis; future directions; meta-analysis; review","future prospect; research method; statistical analysis; tourism",Article,"Final","",Scopus,2-s2.0-84962769434
"Kjaer L.L., Pagoropoulos A., Schmidt J.H., McAloone T.C.","56417661600;55637854900;20434526000;6508239327;","Challenges when evaluating Product/Service-Systems through Life Cycle Assessment",2016,"Journal of Cleaner Production","120",,,"95","104",,85,"10.1016/j.jclepro.2016.01.048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960800047&doi=10.1016%2fj.jclepro.2016.01.048&partnerID=40&md5=3248c986f575614787bde8e244bc0855","Technical University of Denmark, Department of Mechanical Engineering, Nils Koppels Allé, Kgs. Lyngby, 2800, Denmark; Aalborg University, Department of Development and Planning, Skibbrogade 5, Aalborg, 9000, Denmark","Kjaer, L.L., Technical University of Denmark, Department of Mechanical Engineering, Nils Koppels Allé, Kgs. Lyngby, 2800, Denmark; Pagoropoulos, A., Technical University of Denmark, Department of Mechanical Engineering, Nils Koppels Allé, Kgs. Lyngby, 2800, Denmark; Schmidt, J.H., Aalborg University, Department of Development and Planning, Skibbrogade 5, Aalborg, 9000, Denmark; McAloone, T.C., Technical University of Denmark, Department of Mechanical Engineering, Nils Koppels Allé, Kgs. Lyngby, 2800, Denmark","Life Cycle Assessment (LCA) is a state-of-the-art method for conducting environmental assessments of systems, whether these consist of goods or services, or a combination of the two. However, current LCA guidelines focus on assessing tangible products and lack specific attention to more complex systems, such as Product/Service-Systems (PSS), which also consist of intangible elements. PSS imply a shift in business paradigm from selling specific products to delivering a function, through a mix of products and services, thereby incentivising resource efficiency as well as user satisfaction. Despite their potential to reduce environmental impacts, PSS are not by default more environmentally benign compared to conventional systems, and quantifications of their environmental performance are called for. This paper contributes by showing that specific challenges need to be addressed when using LCA to evaluate the environmental performance of PSS. We identify a set of PSS characteristics that can challenge an LCA study. Three relevant scopes are distinguished, where LCA may be applied: (1) evaluating options within the PSS itself; (2) comparing a PSS with an alternative; and (3) modelling the actual contextual changes caused by the PSS. We derive three pronounced challenges when conducting LCA within the three scopes: (i) identifying and defining the reference system; (ii) defining the functional unit; and (iii) setting system boundaries. We elaborate on how these challenges are discussed in current literature. Recommended future work includes developing adapted guidelines and further empirical case studies that quantify the environmental changes and impacts caused by introducing PSS. © 2016 Elsevier Ltd.","Environmental impacts; Functional unit; Life Cycle Assessment; Product/Service-Systems; Reference system; System boundaries","Environmental impact; Environmental management; Functional units; Life Cycle Assessment (LCA); Product/Service-Systems; Reference systems; System boundary; Life cycle",Article,"Final","",Scopus,2-s2.0-84960800047
"Roberti R., Wen M.","57201544749;35119648300;","The Electric Traveling Salesman Problem with Time Windows",2016,"Transportation Research Part E: Logistics and Transportation Review","89",,,"32","52",,54,"10.1016/j.tre.2016.01.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959320602&doi=10.1016%2fj.tre.2016.01.010&partnerID=40&md5=c1bb8bc50e980ab5b3af9fa0dada5253","Technical University of Denmark, Kgs. Lyngby, 2800, Denmark; Xi'an Jiaotong-Liverpool Univeristy, 111 Ren Ai Road, Suzhou, Jiangsu, 215123, China","Roberti, R., Technical University of Denmark, Kgs. Lyngby, 2800, Denmark; Wen, M., Xi'an Jiaotong-Liverpool Univeristy, 111 Ren Ai Road, Suzhou, Jiangsu, 215123, China","To minimize greenhouse gas emissions, the logistic field has seen an increasing usage of electric vehicles. The resulting distribution planning problems present new computational challenges.We address a problem, called Electric Traveling Salesman Problem with Time Windows. We propose a mixed integer linear formulation that can solve 20-customer instances in short computing times and a Three-Phase Heuristic algorithm based on General Variable Neighborhood Search and Dynamic Programming.Computational results show that the heuristic algorithm can find the optimal solution in most small-size instances within a tenth of a second and achieves goods solutions in instances with up to 200 customers. © 2016 Elsevier Ltd.","Dynamic Programming; Electric vehicles; General Variable Neighborhood Search; Green logistics; Time windows; Traveling Salesman","algorithm; electric vehicle; heuristics; logistics; transportation system; travel behavior",Article,"Final","",Scopus,2-s2.0-84959320602
"Wasti S.A., Peterson M.F., Breitsohl H., Cohen A., Jørgensen F., de Aguiar Rodrigues A.C., Weng Q., Xu X.","55888970600;7402271047;55341000500;7404781570;7102352346;55832188100;35241521600;57202074683;","Location, location, location: Contextualizing workplace commitment",2016,"Journal of Organizational Behavior","37","4",,"613","632",,19,"10.1002/job.2094","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958267520&doi=10.1002%2fjob.2094&partnerID=40&md5=96786d7f0f75dbbb21d7bf9132fcba59","School of Management, Sabanci University, Istanbul, Turkey; Department of Technology and Society Studies, Maastricht University, Maastricht, Netherlands; Schumpeter School of Business and Economics, Wuppertal University, Wuppertal, Germany; Division of Public Administration, School of Political Science, University of Haifa, Haifa, Israel; Department of Business Administration, School of Business and Social Sciences, Aarhus University, Aarhus, Denmark; Faculty of Management, Royal Roads University, Victoria, Canada; School of Economics, Business and Accounting, University of São Paulo, São Paulo, Brazil; School of Management, University of Science and Technology of China, Hefei, China; UQ Business School, University of Queensland, Brisbane, Australia; Department of Psychology, Texas A and M University, College Station, TX, United States; Department of Psychology, Bowling Green State UniversityOH, United States","Wasti, S.A., School of Management, Sabanci University, Istanbul, Turkey; Peterson, M.F., Department of Technology and Society Studies, Maastricht University, Maastricht, Netherlands; Breitsohl, H., Schumpeter School of Business and Economics, Wuppertal University, Wuppertal, Germany; Cohen, A., Division of Public Administration, School of Political Science, University of Haifa, Haifa, Israel; Jørgensen, F., Department of Business Administration, School of Business and Social Sciences, Aarhus University, Aarhus, Denmark, Faculty of Management, Royal Roads University, Victoria, Canada; de Aguiar Rodrigues, A.C., School of Economics, Business and Accounting, University of São Paulo, São Paulo, Brazil; Weng, Q., School of Management, University of Science and Technology of China, Hefei, China, UQ Business School, University of Queensland, Brisbane, Australia; Xu, X., Department of Psychology, Texas A and M University, College Station, TX, United States, Department of Psychology, Bowling Green State UniversityOH, United States","The purpose of the present commentary is to discuss the nature and correlates of workplace commitment across cultures. We asked six organizational behavior scholars, who are intimately familiar with Brazil, China, Denmark, Germany, or Israel as their country of origin or extended residence, to ""contextualize"" workplace commitment. They did so by explicating institutional and cultural characteristics of their context on the emergence, meaning, and evolution of commitment by reference to their own research and extant local research. Their responses not only supported the utility of three-component model of commitment but also revealed the differential salience of various commitment constructs (e.g., components and foci of commitment) as well as possible contextual moderators on the development and outcomes of commitment. The commentators also described changes including the growing prevalence of multicultural workforces within national borders and changes in employment relationships and cultural values in their national contexts and considered future research directions in culture and commitment research. © 2016 John Wiley & Sons, Ltd.","Commitment foci; Culture; Workplace commitment",,Article,"Final","",Scopus,2-s2.0-84958267520
