Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Li H., Liu Y., Tan C.-W., Hu F.","35784385800;55877242500;36694446200;35316120900;","Comprehending customer satisfaction with hotels: Data analysis of consumer-generated reviews",2020,"International Journal of Contemporary Hospitality Management","32","5",,"1713","1735",,45,"10.1108/IJCHM-06-2019-0581","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083186338&doi=10.1108%2fIJCHM-06-2019-0581&partnerID=40&md5=25f6abcc985f9147f3cc2cd290f50f2b","Department of Information and Knowledge Management, Tampere University, Tampere, Finland; School of Economics, Aalto University, Helsinki, Finland; Department of Digitalization, Copenhagen Business School, Frederiksberg, Denmark; Xingzhi College, Zhejiang Normal University, Jinhua, China","Li, H., Department of Information and Knowledge Management, Tampere University, Tampere, Finland; Liu, Y., School of Economics, Aalto University, Helsinki, Finland; Tan, C.-W., Department of Digitalization, Copenhagen Business School, Frederiksberg, Denmark; Hu, F., Xingzhi College, Zhejiang Normal University, Jinhua, China","Purpose: Building on the three-factor theory, this study aims to unravel how the role of hotel attributes such as basic, excitement and performance factors could differ in accordance with different hotel star ratings and distinct customer segments. Design/methodology/approach: This study explores the asymmetric effects of hotel attributes on customer satisfaction by extracting 412,784 consumer-generated reviews from TripAdvisor across different cities in China. Findings: By taking into account the origins of customers and hotel star ratings, the study uncovers that guests’ expectations of hotel performance differ with respect to their origins (domestic and international guests) and the star ratings of the hotels being reviewed, thereby moderating the asymmetric impact of hotel attributes on customer satisfaction. Research limitations/implications: The study compares and contrasts the determinants of customer satisfaction for domestic and international guests in the context of Chinese hotels. Care should still be exercised when generalizing the insights gleaned from this study to other contexts. Practical implications: The findings from this study translate into actionable guidelines for hotel operators to make informed decisions regarding service improvement. Originality/value: The study extends previous work by offering a deeper understanding of the asymmetric impact of hotel attributes on customer satisfaction. Specifically, this study provides a deep understanding of the different hotel attributes such as basic, performance and excitement factors in explaining customer satisfaction among different hotel customer segments. Findings from this study can not only inform hotel operators on the significance of various hotel attributes in determining customer satisfaction but also guide the formulation of business strategies to retain customers by inducing delight and not frustration. © 2020, Hongxiu Li, Yong Liu, Chee-Wee Tan and Feng Hu.","Consumer-generated review; Customer satisfaction; Hotel management; Three-factor theory",,Article,"Final","",Scopus,2-s2.0-85083186338
"Roth S., Valentinov V., Clausen L.","57203953076;15123350000;57214119342;","Dissecting the empirical-normative divide in business ethics: The contribution of systems theory",2020,"Sustainability Accounting, Management and Policy Journal","11","4",,"679","694",,8,"10.1108/SAMPJ-03-2019-0107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078276393&doi=10.1108%2fSAMPJ-03-2019-0107&partnerID=40&md5=99297b76e8be35428d1ed56c1b79a65d","Department of Strategic Management, La Rochelle Business School, Department of Sociology, Yerevan State University, La Rochelle, Yerevan, Armenia, France; Structural Development of Farms and Rural Areas, Leibniz Institute of Agricultural Development in Transition Economies, Halle, Germany; Department of Applied Research, University College Lillebaelt, Vejle, Denmark","Roth, S., Department of Strategic Management, La Rochelle Business School, Department of Sociology, Yerevan State University, La Rochelle, Yerevan, Armenia, France; Valentinov, V., Structural Development of Farms and Rural Areas, Leibniz Institute of Agricultural Development in Transition Economies, Halle, Germany; Clausen, L., Department of Applied Research, University College Lillebaelt, Vejle, Denmark","Purpose: This paper aims to probe the limits of the empirical-normative divide as a conceptual framework in business ethics. Design/methodology/approach: A systems theory perspective debunks this divide as a false distinction that cannot do justice to the conceptual complexity of the field of corporate social responsibility (CSR) scholarship. Findings: Drawing on the systems-theoretic ideas of Niklas Luhmann and the “Laws of Form” by George Spencer Brown, the paper shows that the divide may be dissected into a four-cell matrix constituted by two other distinctions-descriptive vs prescriptive and categorical vs hypothetical-the latter of which was seminally suggested by Donaldson and Preston (1995). Practical implications: The emerging four-cell matrix is shown to centrally embrace the multiplicity of normative, empirical and instrumental approaches to CSR. This multiplicity is exemplified by the application of these approaches to the phenomenon of CSR communication. Social implications: A more general implication of the proposed argument for the field of business ethics is in tracing the phenomena of moral diversity and moral ambivalence back to the regime of functional differentiation as the distinguishing feature of the modern society. This argument drives home the point that economic operations are as ethical or unethical as political operations, and that both economic and political perspectives on ethical issues are as important or unimportant as are religious, artistic, educational or scientific perspectives. Originality/value: In contrast to the empirical-normative divide, the perspective is shown to centrally embrace the multiplicity of normative, empirical and instrumental approaches to CSR. © 2019, Emerald Publishing Limited.","Corporate social responsibility; Matrix; Pragmatism; Separation thesis; Social systems theory; Tetralemma",,Article,"Final","",Scopus,2-s2.0-85078276393
"Fonseca J.P.C., Ferreira F.A.F., Pereira L.F., Govindan K., Meidutė-Kavaliauskienė I.","57215204283;37115389700;56890359100;54986334000;56000972200;","Analyzing determinants of environmental conduct in small and medium-sized enterprises: A sociotechnical approach",2020,"Journal of Cleaner Production","256",,"120380","","",,14,"10.1016/j.jclepro.2020.120380","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080040840&doi=10.1016%2fj.jclepro.2020.120380&partnerID=40&md5=e42a747c9e1ba3cf62e89854a7e1e7cf","ISCTE Business School, University Institute of Lisbon, Avenida Das Forças Armadas, Lisbon, 1649-026, Portugal; ISCTE Business School, BRU-IUL, University Institute of Lisbon, Avenida Das Forças Armadas, Lisbon, 1649-026, Portugal; Fogelman College of Business and Economics, University of Memphis, Memphis, TN  38152-3120, United States; China Institute of FTZ Supply Chain, Shanghai Maritime University, Shanghai, 201306, China; Department of Technology and Innovation, University of Southern Denmark, Campusvej 55, Odense M, DK-5230, Denmark; Faculty of Business Management, Vilnius Gediminas Technical University, Saulėtekio al. 11, Vilnius, LT-10223, Lithuania; Business Research Unit, University Institute of Lisbon, Avenida Das Forças Armadas, Lisboa, 1649-026, Portugal","Fonseca, J.P.C., ISCTE Business School, University Institute of Lisbon, Avenida Das Forças Armadas, Lisbon, 1649-026, Portugal; Ferreira, F.A.F., ISCTE Business School, BRU-IUL, University Institute of Lisbon, Avenida Das Forças Armadas, Lisbon, 1649-026, Portugal, Fogelman College of Business and Economics, University of Memphis, Memphis, TN  38152-3120, United States; Pereira, L.F., ISCTE Business School, University Institute of Lisbon, Avenida Das Forças Armadas, Lisbon, 1649-026, Portugal; Govindan, K., China Institute of FTZ Supply Chain, Shanghai Maritime University, Shanghai, 201306, China, Department of Technology and Innovation, University of Southern Denmark, Campusvej 55, Odense M, DK-5230, Denmark; Meidutė-Kavaliauskienė, I., Faculty of Business Management, Vilnius Gediminas Technical University, Saulėtekio al. 11, Vilnius, LT-10223, Lithuania, Business Research Unit, University Institute of Lisbon, Avenida Das Forças Armadas, Lisboa, 1649-026, Portugal","People are increasingly concerned about environmental issues. This concern presents new challenges for companies and impels them to incorporate environmental sustainability into their business strategies. However, smaller companies, such as small and medium-sized enterprises (SMEs), have often been prevented from considering environmentally friendly investments beyond those legally required because these firms lack a holistic perspective on sustainability. They also have a limited perception of the interdependence of corporate, economic, and environmental business components. The long-term survival of SMEs could be significantly strengthened by a holistic understanding based on integrated methods that facilitate the identification and representation of determinants of environmental conduct. These methods would further help to enhance these companies’ competitive advantages. This study sought to use fuzzy cognitive mapping techniques and the system dynamics (SD) approach to carry out analyses of determinants of environmental conduct in SMEs. The results show that this dual methodology enriches the decision-making process as it enables SME managers and decision makers to anticipate and analyze the consequences of their environmental conduct decisions. The results were validated by both the department head and a board member of Portugal's Regional Proximity and Licensing Department of the Institute for the Support of Small and Medium-sized Enterprises and Innovation (IAPMEI in Portuguese). Static and dynamic analyses were carried out to test and more fully develop the proposed framework. © 2020 Elsevier Ltd","Cognitive mapping; Environmental conduct; Fuzzy cognitive map (FCM); Small and medium-sized enterprises (SMEs); Sustainability; System dynamics (SD)","Behavioral research; Cognitive systems; Competition; Decision making; Mapping; System theory; Cognitive mapping; Environmental conduct; Fuzzy cognitive map; Small and medium-sized enterprise; System Dynamics; Sustainable development",Article,"Final","",Scopus,2-s2.0-85080040840
"Duan N., Zhang D., Khoshnevisan B., Kougias P.G., Treu L., Liu Z., Lin C., Liu H., Zhang Y., Angelidaki I.","36105765000;56488680300;55604359100;36548398300;25923619600;26643645600;36834035300;56440404300;8412850400;6603674728;","Human waste anaerobic digestion as a promising low-carbon strategy: Operating performance, microbial dynamics and environmental footprint",2020,"Journal of Cleaner Production","256",,"120414","","",,17,"10.1016/j.jclepro.2020.120414","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079245844&doi=10.1016%2fj.jclepro.2020.120414&partnerID=40&md5=b3c69289ce7d8892da139b4598e2903a","College of Water Resources and Civil Engineering, China Agricultural University, Beijing, 100083, China; Jiangsu Key Laboratory of Anaerobic Biotechnology (Jiangnan University), Wuxi, 214122, China; Key Laboratory of Nonpoint Source Pollution Control, Ministry of Agriculture/ Institute of Agricultural Resources and Regional Planning, Chinese Academy of Agricultural Sciences, Beijing, 100081, China; Department of Environmental Engineering, Technical University of Denmark, Kgs. LyngbyDK-2800, Denmark","Duan, N., College of Water Resources and Civil Engineering, China Agricultural University, Beijing, 100083, China, Jiangsu Key Laboratory of Anaerobic Biotechnology (Jiangnan University), Wuxi, 214122, China; Zhang, D., College of Water Resources and Civil Engineering, China Agricultural University, Beijing, 100083, China; Khoshnevisan, B., Key Laboratory of Nonpoint Source Pollution Control, Ministry of Agriculture/ Institute of Agricultural Resources and Regional Planning, Chinese Academy of Agricultural Sciences, Beijing, 100081, China; Kougias, P.G., Department of Environmental Engineering, Technical University of Denmark, Kgs. LyngbyDK-2800, Denmark; Treu, L., Department of Environmental Engineering, Technical University of Denmark, Kgs. LyngbyDK-2800, Denmark; Liu, Z., College of Water Resources and Civil Engineering, China Agricultural University, Beijing, 100083, China; Lin, C., College of Water Resources and Civil Engineering, China Agricultural University, Beijing, 100083, China; Liu, H., Key Laboratory of Nonpoint Source Pollution Control, Ministry of Agriculture/ Institute of Agricultural Resources and Regional Planning, Chinese Academy of Agricultural Sciences, Beijing, 100081, China; Zhang, Y., College of Water Resources and Civil Engineering, China Agricultural University, Beijing, 100083, China; Angelidaki, I., Department of Environmental Engineering, Technical University of Denmark, Kgs. LyngbyDK-2800, Denmark","Human waste (HW) poses environmental and public health risk, thereby its sustainable management is becoming a serious growing challenge. Anaerobic digestion (AD) has long been introduced as an environmental-friendly and sustainable waste management technology with bio-methane as final product. Energy production via AD of HW would significantly contribute to low-carbon energy production systems and circular bio-economy. In this study, optimal conditions, inhibiting factors, and microbial community changes in continuously fed biogas reactors during anaerobic digestion of HW at elevated influent feedstock concentration (IFC) were investigated. The highest methane yield (327 ± 21 mL g VS−1) was obtained at IFC of 3% TS. Increased IFC deteriorated the process and affected the microbiome dynamicity. Specifically, methane production was reduced by 50% with a concomitant increment of ammonia, Na+, and K+ concentration. Two archaeal species (Methanosaeta and WSA2) were dominating the microbial community at stable period. Two uncharacterized microbial groups (WWE1 and WSA2) were present and a potential syntrophic interaction between these two members was hypothesized to play a crucial role in achieving a well-performing process. AD process treating HW showed promising results for valorization of HW to clean energy-biomethane both in environmental and economic aspects. Specifically, 1 t of HW VS could obtain a greenhouse gases (GHG) mitigation of −54 to −272 kg CO2,eq via the AD process. The LCA results demonstrated that such a bioenergy system would also bring about environmental savings in ecosystem quality and resource damage categories. Although ammonia inhibition at elevated IFC found as a potential inhibitory factor, it can be easily overcome using co-digestion strategies or nitrogen recovery at upstream. © 2020 Elsevier Ltd","Anaerobic digestion; Environmental footprint; Human waste; Influent feedstock concentration; Methane; Microbial community","Ammonia; Carbon; Economics; Environmental management; Environmental technology; Feedstocks; Greenhouse gases; Health risks; Methane; Microorganisms; Sustainable development; Environmental footprints; Environmental-friendly; Greenhouse gases (GHG); Human waste; Microbial communities; Sustainable management; Sustainable waste management; Syntrophic interactions; Anaerobic digestion",Article,"Final","",Scopus,2-s2.0-85079245844
"Pereira I.P.C., Ferreira F.A.F., Pereira L.F., Govindan K., Meidutė-Kavaliauskienė I., Correia R.J.C.","57214779647;37115389700;56890359100;54986334000;56000972200;57214691887;","A fuzzy cognitive mapping-system dynamics approach to energy-change impacts on the sustainability of small and medium-sized enterprises",2020,"Journal of Cleaner Production","256",,"120154","","",,21,"10.1016/j.jclepro.2020.120154","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079084687&doi=10.1016%2fj.jclepro.2020.120154&partnerID=40&md5=927303e8a3559c7a4bc36d727155a192","ISCTE Business School, University Institute of Lisbon, Avenida das Forças Armadas, Lisbon, 1649-026, Portugal; ISCTE Business School, BRU-IUL, University Institute of Lisbon, Avenida das Forças Armadas, Lisbon, 1649-026, Portugal; Fogelman College of Business and Economics, University of Memphis, Memphis, TN  38152-3120, United States; China Institute of FTZ Supply Chain, Shanghai Maritime University, Shanghai, 201306, China; Department of Technology and Innovation, University of Southern Denmark, Campusvej 55, Odense M, DK-5230, Denmark; Faculty of Business Management, Vilnius Gediminas Technical University, Saulėtekio al. 11, Vilnius, LT-10223, Lithuania; Business Research Unit, University Institute of Lisbon, Avenida das Forças Armadas, Lisboa, 1649-026, Portugal; Faculty of Social Sciences, University of Madeira, Campus Universitário da Penteada, Funchal, 9020-105, Portugal","Pereira, I.P.C., ISCTE Business School, University Institute of Lisbon, Avenida das Forças Armadas, Lisbon, 1649-026, Portugal; Ferreira, F.A.F., ISCTE Business School, BRU-IUL, University Institute of Lisbon, Avenida das Forças Armadas, Lisbon, 1649-026, Portugal, Fogelman College of Business and Economics, University of Memphis, Memphis, TN  38152-3120, United States; Pereira, L.F., ISCTE Business School, University Institute of Lisbon, Avenida das Forças Armadas, Lisbon, 1649-026, Portugal; Govindan, K., China Institute of FTZ Supply Chain, Shanghai Maritime University, Shanghai, 201306, China, Department of Technology and Innovation, University of Southern Denmark, Campusvej 55, Odense M, DK-5230, Denmark; Meidutė-Kavaliauskienė, I., Faculty of Business Management, Vilnius Gediminas Technical University, Saulėtekio al. 11, Vilnius, LT-10223, Lithuania, Business Research Unit, University Institute of Lisbon, Avenida das Forças Armadas, Lisboa, 1649-026, Portugal; Correia, R.J.C., Faculty of Social Sciences, University of Madeira, Campus Universitário da Penteada, Funchal, 9020-105, Portugal","Although large firms have already begun addressing energy efficiency issues and adopting “cleaner” types of energy, companies with fewer resources, such as small and medium-sized enterprises, are more reluctant to implement these measures. Given that strategies leading to energy sustainability have become a key aspect of business competitiveness, decision makers in small and medium-sized enterprises could clearly benefit from a new approach that provides a better understanding of energy-change impacts on their business activities. The present study combined fuzzy cognitive mapping and the system dynamics approach to develop an informed, transparent model for use in analyses of energy-change effects on the sustainability of small and medium-sized enterprises. This dual methodology facilitated an examination of cause-and-effect relationships between decision criteria and the clarification of dynamic interactions between variables from a holistic, real-world perspective, thereby enriching the extant literature. The results of the proposed decision-support system were validated by two senior staff members of the Directorate for Energy Sustainability Services of Portugal's Directorate General for Energy and Geology. The advantages, limitations, and implications of our constructivist, process-oriented framework for research and practice are also discussed. © 2020 Elsevier Ltd","Decision-support system; Energy change; Fuzzy cognitive mapping; Small and medium-sized enterprises; Sustainability; System dynamics","Artificial intelligence; Cognitive systems; Decision making; Decision support systems; Energy efficiency; Mapping; Sustainable development; System theory; Business activities; Cause-and-effect relationships; Energy changes; Energy sustainability; Fuzzy cognitive mappings; Small and medium sized enterprise; System Dynamics; System dynamics approach; Competition",Article,"Final","",Scopus,2-s2.0-85079084687
"Sundbo J.","6602975625;","Experiential dissonance",2020,"The Routledge Handbook of Tourism Experience Management and Marketing",,,,"238","245",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106391389&partnerID=40&md5=6196a38a54e401c8806bf05bb6748ba3","Roskilde University, Denmark","Sundbo, J., Roskilde University, Denmark",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-85106391389
"Sundbo J., Dixit S.K.","6602975625;57195132858;","Conceptualizations of tourism experience",2020,"The Routledge Handbook of Tourism Experience Management and Marketing",,,,"15","26",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102883779&partnerID=40&md5=61e8e104e84c27f4928592571eb1357b","Roskilde University, Denmark; Department of Tourism and Hotel Management, North-Eastern Hill University, Shillong Meghalaya, India","Sundbo, J., Roskilde University, Denmark; Dixit, S.K., Department of Tourism and Hotel Management, North-Eastern Hill University, Shillong Meghalaya, India",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-85102883779
"Jensen J.F., Sundbo J.","55907566200;6602975625;","Experiential choice in tourism",2020,"The Routledge Handbook of Tourism Experience Management and Marketing",,,,"140","149",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100414841&partnerID=40&md5=5ec5ca738073e12b85b5b2121dbdb186","Department of Arts and Humanities, Roskilde University, Denmark","Jensen, J.F., Department of Arts and Humanities, Roskilde University, Denmark; Sundbo, J., Department of Arts and Humanities, Roskilde University, Denmark",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-85100414841
"Stentoft J., Rajkumar C.","56320143200;57172235200;","The relevance of Industry 4.0 and its relationship with moving manufacturing out, back and staying at home",2020,"International Journal of Production Research","58","10",,"2953","2973",,44,"10.1080/00207543.2019.1660823","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071882137&doi=10.1080%2f00207543.2019.1660823&partnerID=40&md5=ec2fbf270f51116d0422ef5cf946947e","Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark","Stentoft, J., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark; Rajkumar, C., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark","In view of the fact that Industry 4.0 is becoming increasingly essential, the implementation of Industry 4.0 technologies is believed to be an essential strategic component in further increasing the efficiency of manufacturing processes and in determining decisions concerning globalisation strategies. Thus, this paper provides an empirical analysis of the essential constructs of Industry 4.0, and drivers and barriers for Industry 4.0. The paper is based on 270 valid answers to a questionnaire-survey distributed among Danish manufacturers. Regression analyses were used to test the proposed hypotheses. The results of the analyses reveal that the identified drivers and barriers for Industry 4.0 have a positive impact on the perceived relevance of Industry 4.0 among companies. Furthermore, the analyses show that the perceived relevance of Industry 4.0 among companies has a positive impact on companies that have moved manufacturing back and on companies that have moved manufacturing out and back. Conversely, the perceived relevance of Industry 4.0 among companies has a negative impact on companies that have remained domestic. The perceived relevance of Industry 4.0 has no impact on companies that have moved manufacturing out. This research, in general, offers to both researchers and practitioners an increased consciousness concerning the relevant drivers and barriers for Industry 4.0 in decision processes about where to locate manufacturing. © 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.","drivers and barriers; globalisation strategies; Industry 4.0; linear and logistics regression analysis; relevance","Industrial research; Regression analysis; Surveys; Decision process; Empirical analysis; Globalisation; Logistics regressions; Manufacturing process; Perceived relevances; Questionnaire surveys; relevance; Industry 4.0",Article,"Final","",Scopus,2-s2.0-85071882137
"Stentoft J., Freytag P.V.","56320143200;6603999563;","Improvement culture in the public mental healthcare sector: evaluation of implementation efforts",2020,"Production Planning and Control","31","7",,"540","556",,5,"10.1080/09537287.2019.1657978","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071298835&doi=10.1080%2f09537287.2019.1657978&partnerID=40&md5=16d9609b377cba5e461fd592eb7149dc","Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark","Stentoft, J., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark; Freytag, P.V., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark","The Danish public healthcare system has been forced to improve performance in terms of better service and lower costs. One regional Danish public healthcare organization has systematically implemented an improvement culture in its psychiatry sector. This research paper contains an evaluation of the organization’s transformation journey towards continuous improvement in psychiatry. The study was based on twenty-five personal interviews, two group interviews and four focus group interviews with centre managers, doctors, psychologists, psychiatrists, nurses and medical personnel in two of the ten psychiatry centres in the region. The objectives of implementing an improvement culture were to create better service for patients and to improve efficiency. Findings indicate that a number of critical success factors and barriers exist in mental healthcare and that even though a number of resources was invested up front, adjustments of the implementation process were needed from centre to centre. Furthermore, the implementation of a lean culture had some positive effects on treatments. In particular, internally, efficiency improved in some areas, creating a common view of what creates value and how to make improvements. Involving different groups of specialists in the implementation of an improvement culture is important. However, the achievement of continuous improvement efforts could be challenging, as results can be difficult to quantify. The novelty of the paper lies in the fact that data is collected from different groups of employees (from both managers’ and employees’ perspectives) on the effects of a full-scale implementation of an improvement culture in public mental healthcare. © 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.","Improvement culture; lean; mental healthcare; psychiatry; public sector","Efficiency; Human resource management; Managers; Continuous improvements; Critical success factor; Full-scale implementation; Implementation process; Improve performance; lean; psychiatry; Public sector; Health care",Article,"Final","",Scopus,2-s2.0-85071298835
"Mongkhonsiri G., Charoensuppanimit P., Anantpinijwatna A., Gani R., Assabumrungrat S.","57203128864;55005963100;56272761900;7004856376;7004487886;","Process development of sustainable biorefinery system integrated into the existing pulping process",2020,"Journal of Cleaner Production","255",,"120278","","",,12,"10.1016/j.jclepro.2020.120278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078681939&doi=10.1016%2fj.jclepro.2020.120278&partnerID=40&md5=da613bcb6710a0fe339069ed44c6744e","Center of Excellence in Catalysis and Catalytic Reaction Engineering, Department of Chemical Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, 10330, Thailand; Department of Chemical Engineering, Faculty of Engineering, King Mongkut's Institute of Technology Ladkrabang, Bangkok, 10520, Thailand; PSE for SPEED, Skyttemosen 6, Allerod, DK 3450, Denmark","Mongkhonsiri, G., Center of Excellence in Catalysis and Catalytic Reaction Engineering, Department of Chemical Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, 10330, Thailand; Charoensuppanimit, P., Center of Excellence in Catalysis and Catalytic Reaction Engineering, Department of Chemical Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, 10330, Thailand; Anantpinijwatna, A., Department of Chemical Engineering, Faculty of Engineering, King Mongkut's Institute of Technology Ladkrabang, Bangkok, 10520, Thailand; Gani, R., PSE for SPEED, Skyttemosen 6, Allerod, DK 3450, Denmark; Assabumrungrat, S., Center of Excellence in Catalysis and Catalytic Reaction Engineering, Department of Chemical Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, 10330, Thailand","The change of paper consumption trend may jeopardize the future of pulp and paper industry. This work aims to design and develop the integrated network of biochemical and biofuel productions into existing pulp mills for sustainable purposes. The systematic methodology aided by computation tools is undertaken using the three-stage approach including process synthesis, design and innovation. Previously, the optimal technologies of the biorefinery-integrated pulping processes were successfully determined in the synthesis stage providing the highest cost-effective incorporation; 48 million USD/year of profit was estimated according to the integration of succinic acid and dimethyl ether productions into the soda pulping process. Herein, the process designs of the integrated processes were performed followed by evaluations of the process performances and identifications of the hot spots and targets for establishments of the innovations. In this work, the biomass gasification option is designed and implemented to enhance the material and energy utilizations in the previously determined biorefinery-integrated pulping processes. Electricity and biofuel are produced and sold, which contributes positively to the economic and environmental impacts of these processes. The hot spots and targets are subsequently identified prior to the innovation stage. According to this stage, the cleaner alternatives that implements the CO2 utilization via methanol synthesis and solar cell installations are selected in order to minimize the CO2 emission. A net CO2 reduction of 42% is achieved when the cleaner alternatives are applied. Accordingly, these biorefinery-integrated innovations are not only conducive to the enhanced sustainability of existing pulp mills but also adaptive in response to the change of paper consumption trend. © 2020 Elsevier Ltd","Biorefinery; Dimethyl ether; Process integration; Pulp and paper industry; Succinic acid","Bioconversion; Biofuels; Carbon dioxide; Cost effectiveness; Environmental impact; Ethers; Paper; Paper and pulp mills; Process design; Pulp; Pulp manufacture; Refining; Sustainable development; Biorefineries; Dimethyl ethers; Process integration; Pulp and paper industry; Succinic acids; Paper and pulp industry; Carbon Dioxide; Cost Effectiveness; Ethers; Paper; Refining",Article,"Final","",Scopus,2-s2.0-85078681939
"Xydis G.A., Liaros S., Avgoustaki D.-D.","23669510400;57144644300;57211715479;","Small scale Plant Factories with Artificial Lighting and wind energy microgeneration: A multiple revenue stream approach",2020,"Journal of Cleaner Production","255",,"120227","","",,15,"10.1016/j.jclepro.2020.120227","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078673984&doi=10.1016%2fj.jclepro.2020.120227&partnerID=40&md5=fa61b634272be233076bd38c0d49480e","Department of Business Development and Technology, Aarhus University, Birk Centerpark 15, Herning, 7400, Denmark; Energy Policy and Climate Program, Advanced Academic Programs, Johns Hopkins University, United States; Soft Energy Applications & Environmental Protection Lab, Piraeus University of Applied Sciences, P.O. Box, 41046, Athens, 12201, Greece","Xydis, G.A., Department of Business Development and Technology, Aarhus University, Birk Centerpark 15, Herning, 7400, Denmark, Energy Policy and Climate Program, Advanced Academic Programs, Johns Hopkins University, United States; Liaros, S., Soft Energy Applications & Environmental Protection Lab, Piraeus University of Applied Sciences, P.O. Box, 41046, Athens, 12201, Greece; Avgoustaki, D.-D., Department of Business Development and Technology, Aarhus University, Birk Centerpark 15, Herning, 7400, Denmark","New, more innovative, better-focused and cost effective ways need to be developed in order to ascertain the sustainability of the global food system. This work introduced the research problem as if small scale urban Plant Factories with Automated Lighting (ssPFAL) are a viable investment option in order to promote food supply security in the ever expanding distributed energy generation environment. It is examined if and how wind energy microgeneration (small scale wind turbines) could grow hand-in-hand with small-scale hydroponic systems providing an alternative income stream for the wind business owners and at the same time increase urban based vegetables production. The small scale wind industry could be developed further within cities if they operate as unified systems with ssPFAL. Tomato, basil, and lettuce were examined and it was proven that the latter were much more profitable under all scenarios. Tomato's Internal Rate of Return (IRR) was at all cases between 2.5 and 11.3%, while for basil and lettuce could even surpass 100%. The methodology governing the research process in order for an answer to be given to the research problem, will be presented in accordance to the energy, demand response, and energy demand in the rural and suburban environment. © 2020 Elsevier Ltd","Hydroponics; Multiple revenue stream business model; Small scale wind turbines","Cost effectiveness; Earnings; Economic analysis; Food supply; Fruits; Lighting; Sustainable development; Wind power; Wind turbines; Artificial lighting; Business modeling; Distributed energies; Hydroponic systems; Hydroponics; Internal rate of return; Small scale wind turbines; Small-scale plants; Investments",Article,"Final","",Scopus,2-s2.0-85078673984
