Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Nørskov S., Chrysochou P., Milenkova M.","52364468100;57193752571;56707336000;","The impact of product innovation attributes on brand equity",2015,"Journal of Consumer Marketing","32","4",,"245","254",,20,"10.1108/JCM-10-2014-1198","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934762665&doi=10.1108%2fJCM-10-2014-1198&partnerID=40&md5=1f478ef9b4fa286416feb2f9a70c0382","Department of Business Administration, Aarhus University, Aarhus, Denmark; Ehrenberg Bass Institute for Marketing Science, University of South Australia, Adelaide, Australia; Department of Business Administration, Aarhus University, Aarhus, Denmark; Department of Business Administration, Aarhus University, Aarhus, Denmark","Nørskov, S., Department of Business Administration, Aarhus University, Aarhus, Denmark; Chrysochou, P., Ehrenberg Bass Institute for Marketing Science, University of South Australia, Adelaide, Australia, Department of Business Administration, Aarhus University, Aarhus, Denmark; Milenkova, M., Department of Business Administration, Aarhus University, Aarhus, Denmark","Purpose - This paper aims to examine the impact of product innovation attributes (complexity, relative advantage, compatibility, trialability and observability) on brand equity, and whether these attributes exert a different effect on low-versus high-equity brands. The moderating role of consumer innovativeness in this relationship is investigated further. Design/methodology/approach - The study is based on survey data from users of two brands of digital audio players of different brand equity levels. Findings - Overall, it was found that innovation attributes have an effect on brand equity, and this effect differs between low- and high-equity brands, with a low-equity brand being benefited more than a high-equity brand from perceptions towards a product’s innovation attributes. Additionally, it was found that the impact of complexity and relative advantage on brand equity increases when consumer innovativeness increases in the case of a high-equity brand. However, no significant difference was found between low- and high-equity brands regarding the proposed moderating effect of innovativeness. Research limitations/implications - The study only examines two brands belonging to one particular industry, which limits the findings’ generalizability. Thus, the use of more test brands from different industries should be the goal for future research. Practical implications - Managers should consider the firm’s current brand equity level and its competitive position to maximize the effect of product innovation attributes. Originality/value - The study makes an original contribution to the research on the relationship between product innovation and brand equity and provides theoretical and managerial implications in the field of innovation and brand management © Emerald Group Publishing Limited","Brand equity; Consumer innovativeness; Innovation attributes; Product innovation",,Article,"Final","",Scopus,2-s2.0-84934762665
"Edgeman R.L., Wu Z.","7004409301;34868881800;","Climate change and social strain: Strategic enterprise responses",2015,"TQM Journal","27","4",,"450","470",,2,"10.1108/TQM-01-2015-0010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930330744&doi=10.1108%2fTQM-01-2015-0010&partnerID=40&md5=9b8fc26e6ba0d2bdbf75ec0eee37bd90","Business and Technology Department, School of Business and Social Sciences, Aarhus University, Aarhus, Denmark; Industrial Engineering and Management Division, Uppsala University, Uppsala, Sweden; Global Business Analysis Department, College of Business, Oregon State University, Corvallis, OR, United States","Edgeman, R.L., Business and Technology Department, School of Business and Social Sciences, Aarhus University, Aarhus, Denmark, Industrial Engineering and Management Division, Uppsala University, Uppsala, Sweden; Wu, Z., Global Business Analysis Department, College of Business, Oregon State University, Corvallis, OR, United States","Purpose - Enterprise activities are often harmful to the natural environment or societal fabric, yet approaches that are environmentally constructive or socially responsible can be challenging and may not be rewarded by the marketplace. Enterprises that are not sufficiently financially successful perish. The purpose of this paper is to present a model and methodology referred to as sustainable enterprise excellence, resilience and robustness (SEER2) that provides enterprises with a means of balancing financial, social, and environmental considerations. These considerations form the classic elements of the triple bottom line and are central formation of enterprise responses to climate change and social strain. Design/methodology/approach - A model referred to as the Springboard to SEER2 is introduced. SEER2 explicitly considers societal and environmental performance and impacts that are driven by strategy and implemented through processes. As such criteria associated with the Springboard that address strategy, processes, performance, and impact are also introduced. Findings - Humanity is at individual, enterprise, and societal levels partially or wholly responsible for many critical and time-sensitive social and environmental challenges. Due to their vast collective resource consumption and resource base, enterprises should also contribute to solving such challenges. The presented Springboard to SEER2 model and associated criteria provide a rigorous, yet defined path for enterprises that have the determination to confront such challenges. Originality/value - This is among the first explorations of enterprise self-assessment in general and SEER2 in particular that explicitly consider strategies, processes and activities important to mitigation of climate change and social strain.","Anthropocene age; Resilience; Robustness; Self-assessment; Social-ecological innovation; Sustainability","Environmental management; Robustness (control systems); Sustainable development; Anthropocene; Design/methodology/approach; Ecological innovations; Environmental considerations; Environmental performance; Resilience; Self assessment; Social and environmental; Climate change",Article,"Final","",Scopus,2-s2.0-84930330744
"Hattke F., Blaschke S.","56063864800;35087928600;","Striving for excellence: The role of top management team diversity in universities",2015,"Team Performance Management","21","3-4",,"121","138",,4,"10.1108/TPM-03-2014-0019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930239683&doi=10.1108%2fTPM-03-2014-0019&partnerID=40&md5=3d0a1069cff15aa9a99d83589ed93473","Department of Organization and Management, University of Hamburg, Hamburg, Germany; Department of International Business Communication, Copenhagen Business School, Frederiksberg, Denmark","Hattke, F., Department of Organization and Management, University of Hamburg, Hamburg, Germany; Blaschke, S., Department of International Business Communication, Copenhagen Business School, Frederiksberg, Denmark","Purpose – The purpose of this paper is to evaluate the influence of top management team diversity on academic excellence in universities. Academic excellence is conceptualized as successfully gaining funds for inter-organizational research collaborations, interdisciplinary graduate schools and high-ranked scientific reputation. Design/methodology/approach – The study applies upper echelon theory to universities. Three hypotheses are developed: (overall) top management team heterogeneity is positively associated with successful funding of excellence clusters, (overall) top management team heterogeneity is positively associated with successful funding of graduate schools and (overall) top management team heterogeneity is positively associated with academic reputation. The empirical study is based on a cross-sectional dataset with a time lag, covering characteristics of 75 German public universities from 2008 to 2013. Multiple-regression analysis is applied to test the hypotheses. Findings – Our results indicate that disciplinary and educational diversity of upper echelons has a positive effect on the outcomes. Other top management team characteristics (age, gender, etc.) show no significant effects. Besides top management team composition, we find that a high number of faculties and a broad inclusion of internal status groups (students, tenured faculty, academic and administrative staff) and external stakeholders in decision making processes may enhance academic excellence of universities. Research limitations/implications – First, the study contributes to the body of literature concerned with higher education. It is situated at the crossroads of management studies and higher education research, unlocking strategic management theorizing for the public context. Furthermore, the study contributes to the body of literature on strategic leadership in pluralistic organizations. It highlights the importance of heterogeneous governance structures and modular organization designs for achieving academic excellence. Practical implications – The paper may inform practitioners in administrative or leading positions and policy-makers concerned with higher education. The more diverse a top management team is in terms of multiple disciplinary backgrounds, the more likely they succeed in driving the university toward academic excellence. Originality/value – The study is among the first to evaluate the influence of top management teams in universities with a quantitative research design. © Emerald Group Publishing Limited.","Collaboration; Competition; Higher education; Reputation; Strategy; Upper echelon",,Article,"Final","",Scopus,2-s2.0-84930239683
"Smith R., Neergaard H.","55727412400;14014315400;","Telling business stories as fellowship-tales",2015,"International Journal of Gender and Entrepreneurship","7","2",,"232","252",,5,"10.1108/IJGE-08-2014-0026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930153858&doi=10.1108%2fIJGE-08-2014-0026&partnerID=40&md5=8fc1ff0348760e9c5cc1203dbc9e1142","University of the West of Scotland, Dumfries, United Kingdom; Department of Management and International Business, Århus School of Business, Århus, Denmark","Smith, R., University of the West of Scotland, Dumfries, United Kingdom; Neergaard, H., Department of Management and International Business, Århus School of Business, Århus, Denmark","Purpose – This paper aims to explore the “Fellowship-Tale” as an alternative tale type for narrating entrepreneur stories. The authors illustrate this by telling the Pilgrim business story. It is common for the deeds of men who founded businesses to be narrated as heroic entrepreneur stories. Such fairy tales are dominant narratives in Western culture but do not resonate with everyone, particularly women. Consequentially, many businesswomen do not engage in the rhetoric of enterprise. Design/methodology/approach – The qualitative, analytic approaches adopted in this study include narratology, semiotics and aesthetics. This complementary triage helps us appreciate the complexity of entrepreneur stories while unravelling the nuances of the tale. It also permits triangulation of the data gathered from an in-depth interview of the respondent with newspaper and Internet research. Findings – The research indicates that “fellowship-tales” provide a viable and credible alternative to the fairy-tale rendition common in entrepreneur and business stories. Research limitations/implications – An obvious limitation is that one merely swaps one narrative framework for another, albeit it offers dissenting voices a real choice. Practical implications – This study has the potential to be far reaching because at a practical level, it allows disengaged entrepreneurs and significant others the freedom to exercise their individual and collective voices within a framework of nested stories. Originality/value – A key contribution is to challenge the hegemony of a dominant and embedded social construct allowing new understandings to emerge via a novel combination of research methodologies. © Emerald Group Publishing Limited.","Aesthetics; Entrepreneurial narrative; Fairy tale; Fellowship-tales; Semiotics",,Article,"Final","",Scopus,2-s2.0-84930153858
"Tutenges S., Søgaard T.F., Krøll L.T., Bloomfield K., Hesse M.","24463675700;56659361800;56659250700;56675688900;11440395800;","Violent work environments: A survey of bouncers and their experiences of violence, stress and other work-related problems",2015,"International Journal of Workplace Health Management","8","2",,"129","141",,7,"10.1108/IJWHM-06-2014-0023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930026503&doi=10.1108%2fIJWHM-06-2014-0023&partnerID=40&md5=58184739065f8bca5fb536b565ec8fc3","Centre for Alcohol and Drug Research, Aarhus University, Copenhagen, Denmark","Tutenges, S., Centre for Alcohol and Drug Research, Aarhus University, Copenhagen, Denmark; Søgaard, T.F., Centre for Alcohol and Drug Research, Aarhus University, Copenhagen, Denmark; Krøll, L.T., Centre for Alcohol and Drug Research, Aarhus University, Copenhagen, Denmark; Bloomfield, K., Centre for Alcohol and Drug Research, Aarhus University, Copenhagen, Denmark; Hesse, M., Centre for Alcohol and Drug Research, Aarhus University, Copenhagen, Denmark","Purpose Over the last decade a substantial pool of research has emerged on bouncers and their influence on the safety conditions in nightlife environments. Comparatively little, however, has been written on bouncers themselves and their working conditions. The purpose of this paper is to identify the perceived risks, stress and other work-related problems among bouncers working in Danish nightlife. Design/methodology/approach A survey was conducted. In total, 238 bouncers were contacted and 159 of them completed a questionnaire. Findings In total, 40 percent reported having been threatened with a weapon and 58 percent reported that they had been physically assaulted at work. Moreover, 16 percent reported feeling stressed and 50 percent reported weekly sleeping difficulties. Originality/value These findings highlight some of the costs of working in the night-time economy. They may be used to improve the working conditions of bouncers and, by implication, help improve the general safety conditions in nightlife environments. © Emerald Group Publishing Limited.","Stress; Substance abuse; Violence; Workplace health","adult; Article; assault; bouncer; cost; economic aspect; female; human; job experience; job stress; major clinical study; male; night work; nonmedical occupations; occupational safety; physical violence; priority journal; sleep disorder; substance abuse; weapon; work environment; workplace; workplace violence",Article,"Final","",Scopus,2-s2.0-84930026503
"Kuada J.","6505761119;","Entrepreneurship in Africa – a classificatory framework and a research agenda",2015,"African Journal of Economic and Management Studies","6","2",,"148","163",,37,"10.1108/AJEMS-10-2014-0076","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929925212&doi=10.1108%2fAJEMS-10-2014-0076&partnerID=40&md5=9ce8b0493d1c02255c7687e715b4c3e7","Department of Business and Management, Aalborg University, Aalborg, Denmark","Kuada, J., Department of Business and Management, Aalborg University, Aalborg, Denmark","Purpose – The purpose of this paper is to provide a classificatory framework for mapping out entrepreneurs and small businesses with growth potentials in Africa. Design/methodology/approach – The study undertakes a review of the existing development economics and entrepreneurship literature to determine the need for the framework and how to proceed in developing it. Findings – The literature review informs that although enterprise-led growth provides a greater promise for absolute poverty reduction, policymakers lack guidelines on how to identify those with highest potentials for job creation and tax revenue generation. Furthermore, African entrepreneurs can purposefully be classified in terms of their motives and degree of innovation. The classification produces a 2×2 matrix that maps out the growth capabilities of businesses found in a given country or community. Research limitations/implications – The framework provides researchers and policymakers with descriptive categories that can guide their strategies and decisions. Originality/value – Introducing innovation-imitation dimension into the classificatory framework extends and improves previous typologies of small enterprises available in the literature. © Emerald Group Publishing Limited.","Africa; Classification; Classificatory framework; Entrepreneurship; Small business; Typology",,Article,"Final","",Scopus,2-s2.0-84929925212
"Schleyer C., Schaich H., Bieling C., Gerdes H., Ohnesorge B., Plieninger T., Trommler K., Wolff F.","6603278092;8051300900;7801357267;54792880800;55332383000;6603486401;56707436400;36769700200;","Biodiversity and ecosystem services in European cultural landscapes: Pathways, pitfalls and perspectives",2015,"Biodiversity in the Green Economy",,,,"149","171",,1,"10.4324/9781315857763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943232657&doi=10.4324%2f9781315857763&partnerID=40&md5=25e5b2dcb626c7d2c1af6fafe577d0a7","Department Environmental Politics, Helmholtz Centre for Environmental Research, UFZ, Germany; Department of Environmental Planning, Landscape Ecology and Nature Conservation, City of Freiburg, Germany; University of Hohenheim, Germany; Ecologic Institute, Berlin, Germany; International Academy for Nature Conservation, German Federal Agency for Nature Conservation, Vilm, Germany; University of Copenhagen, Denmark; Geography Department, Humboldt University of Berlin, Germany; Division Environmental Law and Governance, Öko-Institut, Berlin, Germany","Schleyer, C., Department Environmental Politics, Helmholtz Centre for Environmental Research, UFZ, Germany; Schaich, H., Department of Environmental Planning, Landscape Ecology and Nature Conservation, City of Freiburg, Germany; Bieling, C., University of Hohenheim, Germany; Gerdes, H., Ecologic Institute, Berlin, Germany; Ohnesorge, B., International Academy for Nature Conservation, German Federal Agency for Nature Conservation, Vilm, Germany; Plieninger, T., University of Copenhagen, Denmark; Trommler, K., Geography Department, Humboldt University of Berlin, Germany; Wolff, F., Division Environmental Law and Governance, Öko-Institut, Berlin, Germany",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-84943232657
"Engel S., Wünscher T.","8670489200;7801660160;","Payments for ecosystem services as a mechanism to promote biodiversity conservation in a green economy: Potentials and limitations",2015,"Biodiversity in the Green Economy",,,,"240","261",,3,"10.4324/9781315857763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943222744&doi=10.4324%2f9781315857763&partnerID=40&md5=f9daf63e4f65af99c66a67cb3d5f5888","ETH Zurich, Switzerland; University of Osnabrueck, Germany; University of Copenhagen, Denmark","Engel, S., ETH Zurich, Switzerland, University of Osnabrueck, Germany; Wünscher, T., University of Copenhagen, Denmark",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-84943222744
"Sørensen B.M., Spoelstra S.","24077509300;31967860700;","Work as God's playtime?: The theology of organizational play",2015,"The Routledge Companion to Ethics, Politics and Organizations",,,,"288","299",,,"10.4324/9780203566848","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942613939&doi=10.4324%2f9780203566848&partnerID=40&md5=b97daada5ba26166219a1bade22c5f05","Department of Management, Politics and Philosophy, Copenhagen Business School, Denmark; Department of Business Administration, Lund University, Sweden","Sørensen, B.M., Department of Management, Politics and Philosophy, Copenhagen Business School, Denmark; Spoelstra, S., Department of Business Administration, Lund University, Sweden",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-84942613939
"Sejersen F.","6507821529;","Rethinking Greenland and the arctic in the era of climate change: New northern horizons",2015,"Rethinking Greenland and the Arctic in the Era of Climate Change: New Northern Horizons",,,,"1","235",,19,"10.4324/9781315728308","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942597781&doi=10.4324%2f9781315728308&partnerID=40&md5=23729cb660893669d9262a0d69c04dea","Department of Cross-Cultural and Regional Studies, University of Copenhagen, Denmark","Sejersen, F., Department of Cross-Cultural and Regional Studies, University of Copenhagen, Denmark","This ground-breaking book investigates how Arctic indigenous communities deal with the challenges of climate change and how they strive to develop self-determination. Adopting an anthropological focus on Greenland's vision to boost extractive industries and transform society, the book examines how indigenous communities engage with climate change and development discourses. It applies a critical and comparative approach, integrating both local perspectives and adaptation research from Canada and Greenland to make the case for recasting the way the Arctic and Inuit are approached conceptually and politically. The emphasis on indigenous peoples as future-makers and right-holders paves the way for a new understanding of the concept of indigenous knowledge and a more sensitive appreciation of predicaments and dynamics in the Arctic. This book will be of interest to post-graduate students and researchers in environmental studies, development studies and area studies. © 2015 Frank Sejersen. All rights reserved.",,,Book,"Final","",Scopus,2-s2.0-84942597781
"Vallentin S.","22942500700;","Instrumental and political currents in the CSR debate: On the demise and (possible) resurgence of 'ethics'",2015,"The Routledge Companion to Ethics, Politics and Organizations",,,,"13","31",,5,"10.4324/9780203566848","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942570553&doi=10.4324%2f9780203566848&partnerID=40&md5=6516d7a326d57f01472f0f244c407ab7","Copenhagen Business School, Denmark","Vallentin, S., Copenhagen Business School, Denmark",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-84942570553
"Li P.P.","35272889900;","The economic-social duality for executive rationale: The interplay between resource pool and game rule for sense-giving and sense-making",2015,"Management and Organization Review","11","2",,"211","216",,3,"10.1017/mor.2015.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937211262&doi=10.1017%2fmor.2015.25&partnerID=40&md5=2ad44d945d74c01b941957968794dcb7","Copenhagen Business School Denmark, Denmark","Li, P.P., Copenhagen Business School Denmark, Denmark",[No abstract available],"Chinese management; Culture; Economic reform; Indigenous management; Socially enabling mechanism",,Article,"Final","",Scopus,2-s2.0-84937211262
"Arnoldi J., Villadsen A.R.","6602749521;35604649100;","Political ties of listed Chinese companies, performance effects, and moderating institutional factors",2015,"Management and Organization Review","11","2",,"217","236",,28,"10.1017/mor.2015.14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937208808&doi=10.1017%2fmor.2015.14&partnerID=40&md5=bcf8591da96b02c66ef7cc7a7a109b56","Aarhus University, Business and Social Sciences, Department of Business Administration, Denmark","Arnoldi, J., Aarhus University, Business and Social Sciences, Department of Business Administration, Denmark; Villadsen, A.R., Aarhus University, Business and Social Sciences, Department of Business Administration, Denmark","Although development in China is quite heterogeneous across regions, little research has explored how the value of Chinese firms' political ties is contingent on the institutional and economic development of firms' regional environment. This article explores some of the factors that moderate the benefit of political ties, differentiating between ties to central and local government. The study investigates how benefits of ties to central and local government are moderated by regional market and economic development, respectively. The study is based on a quantitative analysis of 858 listed Chinese firms. The results suggest that firms enjoy a positive effect of political ties but mainly ties to central government. The analysis, furthermore, finds these ties to be less valuable in economically well-developed regions. Market development, on the other hand, does not moderate the effects of local or central government ties. © 2015 The International Association for Chinese Management Research.","Firm performance; Guanxi; Social capital; State-firmrelations",,Article,"Final","",Scopus,2-s2.0-84937208808
"Lin D., Lu J., Li P.P., Liu X.","56206147300;13805758400;35272889900;35213572600;","Balancing formality and informality in business exchanges as a duality: A comparative case study of returnee and local entrepreneurs in China",2015,"Management and Organization Review","11","2",,"315","342",,41,"10.1017/mor.2014.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905843218&doi=10.1017%2fmor.2014.2&partnerID=40&md5=5f83078d8652a989176e9e99545d1f37","Lingnan (University) College, Hong Kong; Sun Yat-sen University, China; Guanghua School of Management, Peking University, China; Chinese Business Studies, Copenhagen Business School, Denmark; School of Business and Economics, Loughborough University, United Kingdom","Lin, D., Lingnan (University) College, Hong Kong, Sun Yat-sen University, China; Lu, J., Guanghua School of Management, Peking University, China; Li, P.P., Chinese Business Studies, Copenhagen Business School, Denmark; Liu, X., School of Business and Economics, Loughborough University, United Kingdom","The management paradigms in the West mainly rely on legal contracts and explicit rules (formality), while the management traditions in the East emphasize social relationships and implicit norms (informality). In an era of 'West-meets-East', balancing formality and informality is becoming critical for firms, especially those facing institutional differences in transnational contexts and institutional transitions. In this research, we conducted a comparative multicase study on returnee entrepreneurs and local entrepreneurs in China. We found that at the early stage of venturing, returnee entrepreneurs emphasized formality more than informality, while local entrepreneurs stressed informality more than formality. However, the formality-informality balance among both returnee and local entrepreneurs converged over time in line with the institutional transition in China. Returnee entrepreneurs increased the emphasis on informality (but kept the dominant position of formality), whereas local entrepreneurs gradually shifted from informality to formality. The spatial pattern of asymmetrical balancing and the temporal pattern of transitional balancing are both rooted in the Chinese philosophy of Yin-Yang balancing. © 2015 The International Association for Chinese Management Research.","Formality-informality balance; Institutional differences and institutional dynamics; Returnee and local entrepreneurship; Yin-Yang duality",,Article,"Final","",Scopus,2-s2.0-84905843218
"Jensen N.R., Schomacker K.J.","56566113500;56400602700;","A two-account life insurance model for scenario-based valuation including event risk",2015,"Risks","3","2",,"183","218",,4,"10.3390/risks3020183","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994862584&doi=10.3390%2frisks3020183&partnerID=40&md5=9ebde8f3a7bdfb59527ea89cf85df7d6","Department of Mathematical Sciences, University of Copenhagen, Universitetsparken 5, København Ø, DK-2100, Denmark; Edlund A/S, Bjerregårds Sidevej 4, Valby, DK-2500, Denmark","Jensen, N.R., Department of Mathematical Sciences, University of Copenhagen, Universitetsparken 5, København Ø, DK-2100, Denmark; Schomacker, K.J., Edlund A/S, Bjerregårds Sidevej 4, Valby, DK-2500, Denmark","Using a two-account model with event risk, we model life insurance contracts taking into account both guaranteed and non-guaranteed payments in participating life insurance as well as in unit-linked insurance. Here, event risk is used as a generic term for life insurance events, such as death, disability, etc. In our treatment of participating life insurance, we have special focus on the bonus schemes “consolidation” and “additional benefits”, and one goal is to formalize how these work and interact. Another goal is to describe similarities and differences between participating life insurance and unit-linked insurance. By use of a two-account model, we are able to illustrate general concepts without making the model too abstract. To allow for complicated financial markets without dramatically increasing the mathematical complexity, we focus on economic scenarios. We illustrate the use of our model by conducting scenario analysis based on Monte Carlo simulation, but the model applies to scenarios in general and to worst-case and best-estimate scenarios in particular. In addition to easy computations, our model offers a common framework for the valuation of life insurance payments across product types. This enables comparison of participating life insurance products and unit-linked insurance products, thus building a bridge between the two different ways of formalizing life insurance products. Finally, our model distinguishes itself from the existing literature by taking into account the Markov model for the state of the policyholder and, hereby, facilitating event risk. © 2015 by the authors; licensee MDPI, Basel, Switzerland.","Bonus; Economic scenarios; Fairness; Guarantees; Market valuation; Participating life insurance; Stochastic differential equations; Two-account model; Unit-linked insurance",,Article,"Final","",Scopus,2-s2.0-84994862584
"Laursen K.","7004965066;","Revealed comparative advantage and the alternatives as measures of international specialization",2015,"Eurasian Business Review","5","1",,"99","115",,134,"10.1007/s40821-015-0017-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980676210&doi=10.1007%2fs40821-015-0017-1&partnerID=40&md5=93d936544183f75389eb49a7079c1e09","DRUID, Department of Innovation and Organizational Economics, Copenhagen Business School, Kilevej 14A, Frederiksberg, 2000, Denmark","Laursen, K., DRUID, Department of Innovation and Organizational Economics, Copenhagen Business School, Kilevej 14A, Frederiksberg, 2000, Denmark","This paper provides an analysis of Balassa’s ‘revealed comparative advantage’ (RCA). It shows that when using RCA, it should be adjusted such that it becomes symmetric around its neutral value. The proposed adjusted index is called ‘revealed symmetric comparative advantage’ (RSCA). The theoretical discussion focuses on the properties of RSCA and empirical evidence, based on the Jarque–Bera test for normality of the regression error terms, using both the RCA and RSCA indices. We compare RSCA to other measures of international trade specialization including the Michaely index, the Contribution to Trade Balance, Chi Square, and Bowen’s Net Trade Index. The result of the analysis is that RSCA—on balance—is the best measure of comparative advantage. © 2015, Eurasia Business and Economics Society.","International specialization; Revealed comparative advantage",,Article,"Final","",Scopus,2-s2.0-84980676210
"Gad K.S.T., Pedersen J.L.","56589868400;7401515606;","Rationality parameter for exercising American put",2015,"Risks","3","2",,"103","111",,7,"10.3390/risks3020103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975723312&doi=10.3390%2frisks3020103&partnerID=40&md5=5dfc9ebe3f3db1c960dcd2bc83aeef60","Department of Mathematical Sciences, University of Copenhagen, Universitetsparken 5, Copenhagen, 2100, Denmark","Gad, K.S.T., Department of Mathematical Sciences, University of Copenhagen, Universitetsparken 5, Copenhagen, 2100, Denmark; Pedersen, J.L., Department of Mathematical Sciences, University of Copenhagen, Universitetsparken 5, Copenhagen, 2100, Denmark","In this paper, irrational exercise behavior of the buyer of an American put is characterized by a single parameter. We model irrational exercise rules as the first jump time of a point processes with stochastic intensity. By the rationality parameter, we parameterize a family of stochastic intensities that depends on the value of the put itself. We present a probabilistic proof that the value of the American put using the irrational exercise rule converges to the arbitrage-free price as the rationality parameter converges to infinity. Another application of this result is the penalty method for approximating the price of an American put. © 2015 by the authors; licensee MDPI, Basel, Switzerland.","Behavioral modeling; Irrational exercise rule; Partial differential equation; Penalty method",,Article,"Final","",Scopus,2-s2.0-84975723312
"Valentini C.","36613746200;","Is using social media ""good"" for the public relations profession? A critical reflection",2015,"Public Relations Review","41","2",,"170","177",,99,"10.1016/j.pubrev.2014.11.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947302545&doi=10.1016%2fj.pubrev.2014.11.009&partnerID=40&md5=fb0412826f9a26dd60112331618089dc","Department of Business Communication, School of Business and Social Sciences, Aarhus University, Denmark","Valentini, C., Department of Business Communication, School of Business and Social Sciences, Aarhus University, Denmark","Scholarship in public relations seems to be overly positive about social media. The dominant discourse in public relations is that using social media is ""good"", because social media can help organizations in developing dialogs and relationships with publics and in engaging with them. Yet empirical evidence in public relations is mostly case-dependent and limited to the realm of understanding current organizational practices, with limited understanding of the concrete value for organizations or for publics. In this paper I question the utility of social media for publics, organizations and public relations, and I argue that the positive view of social media held by the majority of public relations scholars is grounded on the profession's need to reconcile the two sides of public relations identity-the rhetorical and the relational. A discussion of whether current public relations practices in social media reflect these two main identities is offered, as well as a discussion of the implications of uncritical use of social media for the public relations profession. © 2014 Elsevier Inc.","Critique; Identity; Interpersonal relations; Public relations; Rhetoric; Social media",,Article,"Final","",Scopus,2-s2.0-84947302545
"Stein M.-K., Newell S., Wagner E.L., Galliers R.D.","55822741600;7101736824;36195034900;7003834429;","Coping with information technology: Mixed emotions, vacillation, and nonconforming use patterns",2015,"MIS Quarterly: Management Information Systems","39","2",,"367","392",,152,"10.25300/MISQ/2015/39.2.05","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945276863&doi=10.25300%2fMISQ%2f2015%2f39.2.05&partnerID=40&md5=e23181c08104217eeff043e94245e1e4","IT Management Department, Copenhagen Business School, Howitzvej 60, Frederiksberg, 2000, Denmark; Department of Business and Management, Sussex University, Jubilee Building, Falmer, Brighton, BN1 9SL, United Kingdom; School of Business Administration, Portland State University, 631 SW Harrison Street, Portland, OR  97201, United States; Information and Process Management/Sociology Departments, Bentley University, 175 Forest Street, Waltham, MA  02452, United States; School of Business and Economics, Loughborough University, Loughborough, Leicestershire, LE11 ETU, United Kingdom","Stein, M.-K., IT Management Department, Copenhagen Business School, Howitzvej 60, Frederiksberg, 2000, Denmark; Newell, S., Department of Business and Management, Sussex University, Jubilee Building, Falmer, Brighton, BN1 9SL, United Kingdom; Wagner, E.L., School of Business Administration, Portland State University, 631 SW Harrison Street, Portland, OR  97201, United States; Galliers, R.D., Information and Process Management/Sociology Departments, Bentley University, 175 Forest Street, Waltham, MA  02452, United States, School of Business and Economics, Loughborough University, Loughborough, Leicestershire, LE11 ETU, United Kingdom","Achieving the promised business benefits of an IT system is intimately tied to the continued incorporation of the system into the work practices it is intended to support. While much is known about different social, cognitive, and technical factors that influence initial adoption and use, less is known about the role of emotional factors in users' behaviors. Through an in-depth field study conducted in two North American universities, we examine the role of emotions in how specific IT use patterns emerge. We find that there are five different characteristics of an IT stimulus event (cues) that, when interacting in a reinforcing manner, elicit a single class of emotions (uniform affective responses) and, when interacting in an oppositional manner, elicit mixed emotions (ambivalent affective responses). While users respond to uniform emotions with clear adaptation strategies, they deal with ambivalent emotions by combining different adaptation behaviors, a vacillating strategy between emphasizing positive and negative aspects of the stimulus. Surprisingly, these ambivalent emotions and vacillating strategies can lead to active and positive user engagement, exhibited in task and tool adaptation behaviors and improvisational use patterns that, despite their nonconformity to terms of use, can have positive organizational implications. © 2015 The Authors.","Adaptation behaviors; Ambivalence; Emotions; IT use patterns; Qualitative research","Management information systems; Adaptation behaviors; Ambivalence; Emotions; IT use patterns; Qualitative research; Behavioral research",Article,"Final","",Scopus,2-s2.0-84945276863
