Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Schrøder I., Cederberg E., Hauge A.M.","57209746058;57224925611;57202729598;","What is good work in a hybrid organization? On the efforts of sequencing registers of valuation",2022,"Accounting, Auditing and Accountability Journal","35","3",,"917","949",,2,"10.1108/AAAJ-12-2019-4328","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108641056&doi=10.1108%2fAAAJ-12-2019-4328&partnerID=40&md5=dbad688442c254d81fa5636bdb2c4940","Department of Operations Management, Copenhagen Business School, Frederiksberg, Denmark; Department of Social Work, University College Copenhagen, Copenhagen, Denmark; Department of Accounting, Stockholm School of Economics, Stockholm, Sweden; VIVE ‐ The Danish Center for Social Science Research, Copenhagen, Denmark","Schrøder, I., Department of Operations Management, Copenhagen Business School, Frederiksberg, Denmark, Department of Social Work, University College Copenhagen, Copenhagen, Denmark; Cederberg, E., Department of Accounting, Stockholm School of Economics, Stockholm, Sweden; Hauge, A.M., VIVE ‐ The Danish Center for Social Science Research, Copenhagen, Denmark","Purpose: This paper investigates how different and sometimes conflicting approaches to performance evaluations are hybridized in the day-to-day activities of a disciplined hybrid organization–i.e. a public child protection agency at the intersection between the market and the public sector. Design/methodology/approach: The paper is based on a one-year ethnography of how employees achieve to qualify their work as “good work” in situations with several and sometimes conflicting ideals of what “good work” is. Fieldwork material was collected by following casework activities across organizational boundaries. By combining accounting literature on hybridization with literature on practices of valuation, the paper develops a novel theoretical framework which allows for analyses of the various practices of valuation, when and where they clash and how they persist over time in everyday work. Findings: Throughout the study, four distinct registers of valuation were identified: feeling, theorizing, formalizing and costing. To denote the meticulous efforts of pursuing good work in all four registers of valuation, the authors propose the notion of sequencing. Sequencing is an ongoing process of moving conflicting registers away from each other and bringing them back together again. Correspondingly, at the operational level of a hybrid organization, temporary compartmentalization is a means of avoiding clashes, and in doing so, making it possible for different and sometimes conflicting ways of achieving good results to continuously hybridize and persist together. Research limitations/implications: The single-case approach allows for analytical depth, but limits the findings to theoretical, rather than empirical, generalizability. The framework the authors propose, however, is well-suited for mobilization and potential elaboration in further empirical contexts. Originality/value: The paper provides a novel theoretical framework as well as rich empirical material from the highly political field of child protection work, which has seldomly been studied within accounting research. © 2021, Emerald Publishing Limited.","Ethnography; Hybridization; Performance evaluation; Social services; Valuation practices",,Article,"Final","",Scopus,2-s2.0-85108641056
"Jia S., Bedi J.K.","57205387858;57415514200;","To Assimilate or Not to Assimilate? A Cross-country Study on Assimilating Entrepreneurial Tendencies",2022,"Journal of Private Enterprise","37","1",,"1","31",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133262527&partnerID=40&md5=109c95254df1e4a02c171c17502e3346","Alabama State University, United States; Copenhagen Business School, Denmark","Jia, S., Alabama State University, United States; Bedi, J.K., Copenhagen Business School, Denmark","We study whether immigrants are more entrepreneurial than natives. More importantly, we analyze the motivations behind self-employment and how these motivations explain differences in entrepreneurial tendencies between natives, first-generation immigrants, and second-generation immigrants. We find immigrants to be generally more entrepreneurial, in terms of self-employment, than natives, and we find the difference to be largely driven by necessity motivation, or the inability to find jobs elsewhere. We also find evidence of cross-generational assimilation among immigrants in terms of entrepreneurial tendencies. Finally, necessity-motivated entrepreneurs who develop their business to the established stage are much more likely to be second-generation immigrants than natives or first-generation immigrants. © 2022, Fayetteville State University. All rights reserved.","entrepreneurship; immigration; self-employment",,Article,"Final","",Scopus,2-s2.0-85133262527
"Andersen H.L.","56909424500;","University Leadership Based in the Humanities: An Interview with Prof. Hanne Leth Andersen",2022,"Journal of Higher Education Policy and Leadership Studies","3","1",,"170","175",,,"10.52547/johepal.3.1.170","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131645876&doi=10.52547%2fjohepal.3.1.170&partnerID=40&md5=d491a9a41ef6ecf970b64d511a0753f8","Roskilde University, Denmark","Andersen, H.L., Roskilde University, Denmark",[No abstract available],"Danish Universities; Equal Access to Education; Female HEI Leader; Intercultural Understanding; Leadership and Humanities",,Note,"Final","",Scopus,2-s2.0-85131645876
"Atwoli L., H Baqui A., Benfield T., Bosurgi R., Godlee F., Hancocks S., Horton R., Laybourn-Langton L., Monteiro C.A., Norman I., Patrick K., Praities N., Rikkert M.G.O., Rubin E.J., Sahni P., Smith R., Talley N.J., Turale S., Vázquez D.","15050439400;57250448300;7006806129;36774248800;26643531000;57237703900;26643541300;57192698920;7103263092;7005406613;57236315200;57236870500;57247117600;13106213600;7004330671;11339094500;36045241200;23062149800;57236870600;","Call for emergency action to limit global temperature increases, restore biodiversity and protect health",2022,"BMJ leader","6","1",,"1","3",,,"10.1136/leader-2021-000548","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131273786&doi=10.1136%2fleader-2021-000548&partnerID=40&md5=2872c584aea896b7df8feab0fa36ada3","Nairobi, East African Medical Journal, Kenya; Journal of Health, Population and Nutrition, Baltimore, MD, United States; Danish Medical Journal, Copenhagen, Denmark; PLOS Medicine, Cambridge, United Kingdom; BMJ, London, United Kingdom; British Dental Journal, London, United Kingdom; Lancet, London, United Kingdom; UK Health Alliance on Climate Change, London, United Kingdom; Revista de Saúde Pública, São Paulo, Brazil; International Journal of Nursing Studies, London, United Kingdom; CMAJ, Ottawa, ON, Canada; Pharmaceutical Journal, London, United Kingdom; Dutch Journal of Medicine, Nijmegen, Netherlands; Boston, MA, United States; National Medical Journal of India, New Delhi, India; Medical Journal of Australia, Newcastle, NSW, Australia; International Nursing ReviewGeneva, Switzerland; Pan American Journal of Public Health, DCWA, United States","Atwoli, L., Nairobi, East African Medical Journal, Kenya; H Baqui, A., Journal of Health, Population and Nutrition, Baltimore, MD, United States; Benfield, T., Danish Medical Journal, Copenhagen, Denmark; Bosurgi, R., PLOS Medicine, Cambridge, United Kingdom; Godlee, F., BMJ, London, United Kingdom; Hancocks, S., British Dental Journal, London, United Kingdom; Horton, R., Lancet, London, United Kingdom; Laybourn-Langton, L., UK Health Alliance on Climate Change, London, United Kingdom; Monteiro, C.A., Revista de Saúde Pública, São Paulo, Brazil; Norman, I., International Journal of Nursing Studies, London, United Kingdom; Patrick, K., CMAJ, Ottawa, ON, Canada; Praities, N., Pharmaceutical Journal, London, United Kingdom; Rikkert, M.G.O., Dutch Journal of Medicine, Nijmegen, Netherlands; Rubin, E.J., Boston, MA, United States; Sahni, P., National Medical Journal of India, New Delhi, India; Smith, R., UK Health Alliance on Climate Change, London, United Kingdom; Talley, N.J., Medical Journal of Australia, Newcastle, NSW, Australia; Turale, S., International Nursing ReviewGeneva, Switzerland; Vázquez, D., Pan American Journal of Public Health, DCWA, United States",[No abstract available],"health care; health services research; outcome and process assessment; outcome assessment","biodiversity; global health; temperature; Biodiversity; Global Health; Temperature",Editorial,"Final","",Scopus,2-s2.0-85131273786
"Buraschi A., Whelan P.","6508103160;57224358723;","Speculation, Sentiment, and Interest Rates",2022,"Management Science","68","3",,"2308","2329",,3,"10.1287/mnsc.2021.3956","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131167519&doi=10.1287%2fmnsc.2021.3956&partnerID=40&md5=f81957fd96d46f99deb62c9c2f270905","Imperial College, London, SW7 2AZ, United Kingdom; Copenhagen Business School, Frederiksberg, 2000, Denmark","Buraschi, A., Imperial College, London, SW7 2AZ, United Kingdom; Whelan, P., Copenhagen Business School, Frederiksberg, 2000, Denmark","We compare the implications of speculation versus hedging channels for bond markets in heterogeneous agents’ economies. Treasuries command a significant risk premium when optimistic agents speculate by leveraging their positions using bonds. Disagreement drives a wedge between marginal agent versus econometrician beliefs (sentiment). When speculative demands dominate, the interaction between belief heterogeneity and sentiment helps rationalize several puzzling characteristics of Treasury markets. Empirically, we test model predictions and find that larger disagreement (i) lowers the risk-free rate, (ii) raises the slope of the yield curve, and (iii) with positive sentiment increases bond risk premia and makes its dynamics countercyclical. Copyright: © 2021 INFORMS","bond risk premia; fixed income; heterogeneous agents; speculation","Economic analysis; Financial markets; Bond risk premia; Fixed income; Heterogeneous agents; Interest rates; Model prediction; Optimistics; Risk premium; Risk-free rate; Speculation; Test models; Commerce",Article,"Final","",Scopus,2-s2.0-85131167519
"Dargaj J., Simonsen J.G.","57218478817;8976163500;","Discounted Repeated Games Having Computable Strategies with No Computable Best Response under Subgame-Perfect Equilibria",2022,"ACM Transactions on Economics and Computation","10","1","3","","",,,"10.1145/3505585","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130965183&doi=10.1145%2f3505585&partnerID=40&md5=f49f4e31fcf084dfc7d244fbb10ba243","Department of Computer Science, University of Copenhagen, Universitetsparken 5, Copenhagen, DK-2100, Denmark","Dargaj, J., Department of Computer Science, University of Copenhagen, Universitetsparken 5, Copenhagen, DK-2100, Denmark; Simonsen, J.G., Department of Computer Science, University of Copenhagen, Universitetsparken 5, Copenhagen, DK-2100, Denmark","A classic result in computational game theory states that there are infinitely repeated games where one player has a computable strategy that has a best response, but no computable best response. For games with discounted payoff, the result is known to hold for a specific class of games-essentially generalizations of Prisoner's Dilemma-but until now, no necessary and sufficient condition is known. To be of any value, the computable strategy having no computable best response must be part of a subgame-perfect equilibrium, as otherwise a rational, self-interested player would not play the strategy.We give the first necessary and sufficient conditions for a two-player repeated game to have such a computable strategy with no computable best response for all discount factors above some threshold. The conditions involve existence of a Nash equilibrium of the repeated game whose discounted payoffs satisfy certain conditions involving the min-max payoffs of the underlying stage game. We show that it is decidable in polynomial time in the size of the payoff matrix of whether it satisfies these conditions. © 2022 Association for Computing Machinery.","best response strategies; discounted payoff; Nash equilibria; Repeated games; subgame-perfect equilibria","Computation theory; Polynomial approximation; Best response; Best response strategy; Computational game theories; Condition; Discounted payoff; Generalisation; Nash equilibria; Repeated games; Response strategies; Specific class; Game theory",Article,"Final","",Scopus,2-s2.0-85130965183
"Baumann O., Wu B.","12762302500;55114020000;","The many dimensions of research on designing flat firms",2022,"Journal of Organization Design","11","1",,"1","3",,1,"10.1007/s41469-022-00118-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129746658&doi=10.1007%2fs41469-022-00118-6&partnerID=40&md5=eaeddacbdf269ff2eb25492d5218e1b0","Department of Business & Management, University of Southern Denmark, Campusvej 55, Odense M, 5230, Denmark; Strategy Department, Stephen M. Ross School of Business, University of Michigan, 701 Tappan St, Ann Arbor, MI  48109-1234, United States","Baumann, O., Department of Business & Management, University of Southern Denmark, Campusvej 55, Odense M, 5230, Denmark; Wu, B., Strategy Department, Stephen M. Ross School of Business, University of Michigan, 701 Tappan St, Ann Arbor, MI  48109-1234, United States",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-85129746658
"Andreasen M.M., Christensen J.H.E., Riddell S.","35848225500;36349662900;57256651000;","The TIPS Liquidity Premium (Review of Finance (2021) (1639–1676) DOI: 10.1093/rof/rfab018)",2022,"Review of Finance","26","2",,"443","",,,"10.1093/rof/rfac009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127583503&doi=10.1093%2frof%2frfac009&partnerID=40&md5=1fc64fe562e7e1bbdc0464aae2c57d7f","Aarhus University, Denmark; Federal Reserve Bank of San Francisco, United States; Amazon, United States","Andreasen, M.M., Aarhus University, Denmark; Christensen, J.H.E., Federal Reserve Bank of San Francisco, United States; Riddell, S., Amazon, United States","In the originally published version of this manuscript, a funding acknowledgement was missing. This should read (asterisked section, p.1639): M. Andreasen acknowledges support from the Danish Finance Institute (DFI) and the Center for Research in Econometric Analysis of Time Series (CREATES). instead of M. Andreasen acknowledges access to computer facilities at the Danish Center for Scientific Computing and funding from the Independent Research Fund Denmark, project number 7024-00020B. . This has been corrected in the article online. © 2022 Oxford University Press. All rights reserved.",,,Erratum,"Final","",Scopus,2-s2.0-85127583503
"Rubalcaba L., Strokosch K., Hansen A.V., Røhnebæk M., Liefooghe C.","6506349959;55821597500;57192903797;57074781100;7801365594;","Insights on Value Co-Creation, Living Labs and Innovation in the Public Sector",2022,"Administrative Sciences","12","1","42","","",,1,"10.3390/admsci12010042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127546974&doi=10.3390%2fadmsci12010042&partnerID=40&md5=b7ef8be1e79072552cf5fb943c86acbf","Inseras Research Group, Department of Economics and Business Administration, University of Alcala, Alcalá de Henares, 28802, Spain; Glasgow School for Business and Society, Glasgow Caledonian University, Glasgow, G4 0BA, United Kingdom; Department of People and Technology Organization, Ethics & Social Sustainability, Center for Socialt Entreprenørskab, Roskilde University, Roskilde, DK-4000, Denmark; Inland School of Business and Social Sciences, Inland Norway University of Applied Science, P.O. Box 400, Elverum, 2418, Norway; TVES Laboratory, Géographie et Aménagement, University of Lille, Villeneuve-d’Ascq, 59655, France","Rubalcaba, L., Inseras Research Group, Department of Economics and Business Administration, University of Alcala, Alcalá de Henares, 28802, Spain; Strokosch, K., Glasgow School for Business and Society, Glasgow Caledonian University, Glasgow, G4 0BA, United Kingdom; Hansen, A.V., Department of People and Technology Organization, Ethics & Social Sustainability, Center for Socialt Entreprenørskab, Roskilde University, Roskilde, DK-4000, Denmark; Røhnebæk, M., Inland School of Business and Social Sciences, Inland Norway University of Applied Science, P.O. Box 400, Elverum, 2418, Norway; Liefooghe, C., TVES Laboratory, Géographie et Aménagement, University of Lille, Villeneuve-d’Ascq, 59655, France",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-85127546974
"Demartini M., Tonelli F., Govindan K.","57192374423;7005987403;54986334000;","An investigation into modelling approaches for industrial symbiosis: A literature review and research agenda",2022,"Cleaner Logistics and Supply Chain","3",,"100020","","",,2,"10.1016/j.clscn.2021.100020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127439319&doi=10.1016%2fj.clscn.2021.100020&partnerID=40&md5=b46479f9217ded5d8c5f9929d6038cbe","SDU–Centre for Sustainable Supply Chain Engineering, Department of Technology and Innovation, University of Southern Denmark, Campusvej 55, Odense, Denmark; Department of Mechanical, Energy, Management and Transportation Engineering, University of Genoa, Via all'Opera Pia, Genova, Italy","Demartini, M., SDU–Centre for Sustainable Supply Chain Engineering, Department of Technology and Innovation, University of Southern Denmark, Campusvej 55, Odense, Denmark; Tonelli, F., Department of Mechanical, Energy, Management and Transportation Engineering, University of Genoa, Via all'Opera Pia, Genova, Italy; Govindan, K., SDU–Centre for Sustainable Supply Chain Engineering, Department of Technology and Innovation, University of Southern Denmark, Campusvej 55, Odense, Denmark","Industrial symbiosis is a promising business model that pushes companies to move from linear production to a circular path. However, this transformation is complex because it requires companies to rethink and redesign their supply chains by considering the involvement of new stakeholders, the introduction of waste and their impact on product development, economic investments, and technological resources. As a result, companies need innovative modelling tools able to capture, investigate, and quantify the results of these changes and to work on the strategic planning, design, implementation, and management of their industrial symbiosis networks. This paper presents a systematic literature review to investigate the most used modelling approaches to analyse industrial symbiosis, and to research their characteristics in terms of simulation methods, interaction mechanisms, and simulations software. Findings from our research suggest that an Agent-Based System Dynamics hybrid approach is an appropriate method for industrial symbiosis design and analysis. The paper also presents a theoretical framework that aims at supporting researchers and practitioners approaching industrial symbiosis and, in conclusion, a research agenda is suggested for scholars. © 2021 The Authors","Agent-based modelling; Hybrid modelling and simulation approach; Industrial symbiosis; Literature review; Research agenda; System dynamics",,Review,"Final","",Scopus,2-s2.0-85127439319
"Fleischmann A., Holck L., Liu H., Muhr S.L., Murgia A.","36820340000;57038978600;56521863700;24833612900;26531665300;","Organizing solidarity in difference: Challenges, achievements, and emerging imaginaries",2022,"Organization","29","2",,"233","246",,,"10.1177/13505084221083907","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127303556&doi=10.1177%2f13505084221083907&partnerID=40&md5=81a3be7666e52e709848e27d2f0cec5b","IMD Business School, Lausanne, Switzerland; Copenhagen Business School, Denmark; Bond University, Australia; Universita degli Studi di Milano, Italy","Fleischmann, A., IMD Business School, Lausanne, Switzerland; Holck, L., Copenhagen Business School, Denmark; Liu, H., Bond University, Australia; Muhr, S.L., Copenhagen Business School, Denmark; Murgia, A., Universita degli Studi di Milano, Italy","This special issue explores how solidarity in difference can be organized as a mutual relation that is based on participation on equal footing, fostering bonds of heterogeneity beyond conceptualizations of solidarity that depend on homogeneity. In this editorial and the five articles comprising this special issue, not only are the challenges to such an endeavor explored, but also the achievements in the present and emerging imaginaries of organizing solidarity beyond an exploitative understanding of difference. The perspectives this special issue brings together include re-centering the Eurocentric concepts of organizing and solidarity, solidarity in research, solidarity as affective practice as well as the political and socio-economic relations that frame them. In addition to promoting an understanding of subjectivity shaped by power relations embedded in multiple social experiences, the articles in this special issue elaborate on solidarity in difference rather than a benevolent solidarity with difference and contribute, accordingly, to an understanding of organizing solidarity that starts from principles of radical interdependence, mutual recognition, and universal participation. Without neglecting the pitfalls and obstacles to organizing solidarity, this special issue hopefully sparks new debates on and informs new practices of solidarity in difference as there cannot be one single way to achieve this. © The Author(s) 2022.","alternative organizing; critical diversity; difference; solidarity",,Article,"Final","",Scopus,2-s2.0-85127303556
"Nonejad N.","56707697300;","New Findings Regarding the Out-of-Sample Predictive Impact of the Price of Crude Oil on the United States Industrial Production",2022,"Journal of Business Cycle Research","18","1",,"1","35",,,"10.1007/s41549-022-00065-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127224407&doi=10.1007%2fs41549-022-00065-x&partnerID=40&md5=d2fee10d90d86b78b97d8d9a2e8e9521","Danske Bank and CREATES, Copenhagen, Denmark; København K, Denmark","Nonejad, N., Danske Bank and CREATES, Copenhagen, Denmark, København K, Denmark","Contrary to the extensive literature pioneered by James Hamilton in the early 1980s that focuses on analyzing the relationship between changes in the price of crude oil and the U.S. real gross domestic product growth (GDP) rate, Herrera et al. (2011) is essentially the first study that explores the in-sample predictive impact of the price of crude oil on the U.S. industrial production index. To date, almost nothing is known about the nature and degree of the out-of-sample predictive impact of the price of crude oil on the U.S. industrial production index. This study fills the gap. Using various nonlinear transformations of the price crude oil widely employed in the crude oil price/GDP predictability literature as well as crude oil price volatility measures, we document (rather surprisingly) that the form of nonlinearity that delivers the most consistent pattern of out-of-sample population-level predictability gains relative to the benchmark when forecasting ex-post revised as well as real-time U.S. industrial production has to do with crude oil price decreases below the minimum price in recent memory. In contrast to the GDP predictability literature, crude oil price increases beyond the maximum in recent memory do not afford any predictive power. On the contrary, they deteriorate relative forecast performance. These results go directly against a distinct sense of déjà vu that one would expect given the degree of affinity between industrial production and GDP. The predictive power afforded by crude oil price net decreases also translate into economic gains. © 2022, The Author(s), under exclusive licence to Springer Nature Switzerland AG.","Crude oil price; Nonlinearity; Out-of-sample population-level predictability; Realized volatility; U.S. industrial production",,Article,"Final","",Scopus,2-s2.0-85127224407
"Steffensen M.","12144042900;","Special Issue “Risks: Feature Papers 2021”",2022,"Risks","10","3","64","","",,,"10.3390/risks10030064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126738508&doi=10.3390%2frisks10030064&partnerID=40&md5=8c8711051a5757dc8e8f95f523cba21c","Department of Mathematical Sciences, University of Copenhagen, Universitetsparken 5, Copenhagen, DK-2100, Denmark","Steffensen, M., Department of Mathematical Sciences, University of Copenhagen, Universitetsparken 5, Copenhagen, DK-2100, Denmark",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-85126738508
"Hyytiäinen K., Kolehmainen L., Amelung B., Kok K., Lonkila K.-M., Malve O., Similä J., Sokero M., Zandersen M.","55919110400;57471578500;55903334300;7006862636;57210789438;6506342390;11240244400;57205213740;16835397700;","Extending the shared socioeconomic pathways for adaptation planning of blue tourism",2022,"Futures","137",,"102917","","",,1,"10.1016/j.futures.2022.102917","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125547241&doi=10.1016%2fj.futures.2022.102917&partnerID=40&md5=654e1b05c283917e57d528a5a16246f4","Department of economics and management, University of HelsinkiFl-00014, Finland; Demos Helsinki, Mechelininkatu 3D, Helsinki, FI-00100, Finland; Wageningen University & Research, P.O. box 47, Wageningen, AA  6700, Netherlands; Finnish Environmental Institute, Latokartanonkaari 11, Helsinki, 00790, Finland; University of Lapland, PL 122, Rovaniemi, FI-96101, Finland; Department of Environmental Science & Interdisciplinary Centre for climate Change (iCLIMATE), Aarhus University, Frederiksborgvej 399, Roskilde, DK-4000, Denmark","Hyytiäinen, K., Department of economics and management, University of HelsinkiFl-00014, Finland; Kolehmainen, L., Demos Helsinki, Mechelininkatu 3D, Helsinki, FI-00100, Finland; Amelung, B., Wageningen University & Research, P.O. box 47, Wageningen, AA  6700, Netherlands; Kok, K., Wageningen University & Research, P.O. box 47, Wageningen, AA  6700, Netherlands; Lonkila, K.-M., Demos Helsinki, Mechelininkatu 3D, Helsinki, FI-00100, Finland; Malve, O., Finnish Environmental Institute, Latokartanonkaari 11, Helsinki, 00790, Finland; Similä, J., University of Lapland, PL 122, Rovaniemi, FI-96101, Finland; Sokero, M., Demos Helsinki, Mechelininkatu 3D, Helsinki, FI-00100, Finland; Zandersen, M., Department of Environmental Science & Interdisciplinary Centre for climate Change (iCLIMATE), Aarhus University, Frederiksborgvej 399, Roskilde, DK-4000, Denmark","This paper offers an approach to long-term planning for an industrial sector that is sensitive to climate change, the state of adjacent natural environments and the associated socioeconomic developments. The paper combines exploratory and target-seeking scenarios to understand the future challenges of nature-based blue tourism under alternative global futures, and to develop sequences of actions to accomplish the best achievable future outcome for blue tourism at a local scale. We detail a bottom-up approach to scenario development for tourism, with local stakeholders developing local scenarios within the boundaries provided by the locally extended Shared Socioeconomic Pathways (SSPs), widely used in climate research. As a demonstration of the approach, a group of invited stakeholders developed locally extended scenario narratives and the adaptation plans for blue tourism for coastal areas surrounding the Helsinki metropolitan area in Finland. The co-creation process yielded several recommendations for immediate action concerning protection of the coastal environments, land use planning, internal communication with the sector and coordinated monitoring of economic, ecological, social and cultural sustainability indicators. The approach offers a way forward for systematically assessing the future risks and opportunities that a changing environment and society create for blue tourism. © 2022 The Authors","Adaptation planning; Knowledge co-creation; Nature-based tourism; Sustainability transition","adaptive management; future prospect; knowledge based system; scenario analysis; socioeconomic conditions; sustainability; tourism development",Article,"Final","",Scopus,2-s2.0-85125547241
"Riaz M.F., Leitão J., Cantner U.","57213314249;55545861238;6602206749;","Measuring the efficiency of an entrepreneurial ecosystem at municipality level: does institutional transparency play a moderating role?",2022,"Eurasian Business Review","12","1",,"151","176",,1,"10.1007/s40821-021-00194-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125491333&doi=10.1007%2fs40821-021-00194-w&partnerID=40&md5=b0818e2d51bd424a7a1f531cbaecb243","University of Jena, Jena, Germany; GC University Faisalabad, Faisalabad, Pakistan; Department of Management and Economics, NECE-Research Center in Business Sciences, Faculty of Human and Social Sciences, University of Beira Interior, Estrada do Sineiro, Covilhã, 6200 209, Portugal; CEG-IST, Instituto Superior Técnico and ICS, Instituto de Ciências Sociais, University of Lisbon, Lisbon, Portugal; CYFE - Center for Young and Family Enterprise, Università Degli Studi Di Bergamo, Bg, Dalmine, 24044, Italy; Faculty of Economics and Business Administration, Friedrich Schiller University Jena, Jena, Germany; Department of Marketing and Management, University of Southern Denmark, Odense, Denmark","Riaz, M.F., University of Jena, Jena, Germany, GC University Faisalabad, Faisalabad, Pakistan; Leitão, J., Department of Management and Economics, NECE-Research Center in Business Sciences, Faculty of Human and Social Sciences, University of Beira Interior, Estrada do Sineiro, Covilhã, 6200 209, Portugal, CEG-IST, Instituto Superior Técnico and ICS, Instituto de Ciências Sociais, University of Lisbon, Lisbon, Portugal, CYFE - Center for Young and Family Enterprise, Università Degli Studi Di Bergamo, Bg, Dalmine, 24044, Italy; Cantner, U., Faculty of Economics and Business Administration, Friedrich Schiller University Jena, Jena, Germany, Department of Marketing and Management, University of Southern Denmark, Odense, Denmark","This study measures the output (start-ups) of an entrepreneurial ecosystem and estimates the moderating effect of institutional transparency on the relationship between entrepreneurial ecosystem and start-ups, applied to the context of Portuguese municipalities. Using factor analysis, a composite index of entrepreneurial ecosystem is constructed. The empirical results reveal that institutional transparency catalyzes the positive effect of entrepreneurial ecosystem index on the start-ups. Nevertheless, when the individual effects of entrepreneurial ecosystem’s elements on start-ups are analyzed, the composite index of institutional transparency reveals to be non-linearly related with the output of the entrepreneurial ecosystem, denoting a negative coefficient, in the linear form, and a positive coefficient, in the quadratic form. In addition, increases in financial and economic transparency and the transparency in urban planning deter the new business formation in a municipality, whereas the municipalities where public procurement is relatively transparent are found to be attracting more start-ups. Results also suggest that by increasing the transparency in public procurement, the government can raise the number of start-ups in a municipality. The empirical findings also corroborate the thesis that the presence of higher education institutions in a municipality help to attract more start-ups. © 2022, The Author(s) under exclusive licence to Eurasia Business and Economics Society.","Entrepreneurial ecosystem; Public procurement; Start-ups; Transparency",,Article,"Final","",Scopus,2-s2.0-85125491333
"Jia B., Tierney K., Reinhardt L.B., Pahl J.","57211987576;55361261500;36457141700;57517617700;","Optimal dual cycling operations in roll-on roll-off terminals",2022,"Transportation Research Part E: Logistics and Transportation Review","159",,"102646","","",,,"10.1016/j.tre.2022.102646","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125482543&doi=10.1016%2fj.tre.2022.102646&partnerID=40&md5=388892b0ee2e28dffbd37caa195c8116","Aalborg University, Denmark; Bielefeld University, Germany; Roskilde University, Denmark; University of Southern Denmark, Denmark","Jia, B., Aalborg University, Denmark; Tierney, K., Bielefeld University, Germany; Reinhardt, L.B., Roskilde University, Denmark; Pahl, J., University of Southern Denmark, Denmark","Roll-on roll-off (RoRo) shipping plays an important role in freight transport on the European continent, and is faced with the challenge of reducing its CO2 emissions while increasing its efficiency. Dual cycling, in which loading and discharging processes are carried out simultaneously, achieves this goal by reducing the turnaround time of vessels in port and thus the CO2 output of handling equipment in port and fuel consumption through slow steaming at sea. Optimizing the dual cycling operations on RoRo vessels has not yet been investigated in the literature. This paper presents the novel RoRo dual cycling problem (RRDCP), and formulates it using integer programming (IP) with the objective to minimize the total makespan of discharging and loading operations. We further prove that the RRDCP is NP-complete by a reduction from a general machine scheduling problem, and introduce a novel heuristic to solve the problem called a generalized random key algorithm (GRKA). We evaluate the IP model and GRKA approach on both generated and industrial instances, showing that the GRKA heuristic finds optimal or near-optimal solutions to real-world problems in just seconds. We provide managerial insights on industrial instances, which indicate that our approach leads to a reduction in fuel consumption and CO2 emissions of up to 25% for RoRo operations. © 2022 Elsevier Ltd","Dual cycling; RoRo shipping; Scheduling complexity","carbon dioxide; carbon emission; fuel consumption; shipping; vessel; Europe",Article,"Final","",Scopus,2-s2.0-85125482543
